"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
2.110112628E2,5.237468516E1,4.901343068E0,2.516466003E0,1.352807734E0,2.127932370E1,5.627676392E0,3.114967107E0
2.120112599E2,5.237469486E1,4.901349832E0,2.729791374E0,1.391923450E0,2.261078061E1,5.653681562E0,3.080169196E0
2.130112572E2,5.237470882E1,4.901362930E0,2.520322016E0,1.654347576E0,2.603576540E1,5.705657612E0,3.063318134E0
2.140112553E2,5.237472485E1,4.901372537E0,2.984528199E0,1.641853862E0,2.307004903E1,5.818178700E0,3.042146673E0
2.150112524E2,5.237473939E1,4.901375998E0,2.864526169E0,1.556339054E0,2.071079153E1,5.869909749E0,3.071647139E0
2.160112497E2,5.237474984E1,4.901386076E0,3.054491394E0,1.532682148E0,2.387283270E1,6.204529941E0,2.892994320E0
2.170112479E2,5.237476614E1,4.901394373E0,2.891606601E0,1.608290358E0,2.339087022E1,6.683710869E0,2.641244546E0
2.180112454E2,5.237477683E1,4.901405663E0,3.128660400E0,1.640153894E0,2.677420258E1,7.155573932E0,2.252040030E0
2.190112425E2,5.237479855E1,4.901409310E0,3.218747247E0,1.848609032E0,2.438537709E1,7.643661918E0,1.933434131E0
2.200112394E2,5.237480680E1,4.901422274E0,3.045728776E0,1.712661118E0,2.693385149E1,8.204767907E0,1.676125357E0
2.210112382E2,5.237481993E1,4.901436083E0,2.946142174E0,1.707568359E0,2.760014281E1,8.673518226E0,1.694148772E0
2.220112355E2,5.237483405E1,4.901444479E0,2.790742346E0,1.680511931E0,2.507579917E1,9.152015679E0,1.609444177E0
2.230112333E2,5.237485484E1,4.901446341E0,2.190966411E0,1.803608823E0,2.355621439E1,9.694074194E0,1.599847978E0
2.240112306E2,5.237486787E1,4.901459005E0,2.633439695E0,1.686200195E0,2.619581809E1,1.034017295E1,1.518146772E0
2.250112281E2,5.237488598E1,4.901460659E0,2.821544912E0,1.640943241E0,2.337284575E1,1.088941867E1,1.567322715E0
2.260112259E2,5.237489878E1,4.901468468E0,2.428782866E0,1.518114120E0,2.339314418E1,1.130283114E1,1.511001575E0
2.270112233E2,5.237492101E1,4.901453965E0,2.785130521E0,1.529101281E0,1.865242994E1,1.149618869E1,1.464440728E0
2.280112211E2,5.237494119E1,4.901446195E0,3.354617050E0,1.520811017E0,1.620965233E1,1.182325947E1,1.502874928E0
2.290112183E2,5.237495125E1,4.901458934E0,2.724652408E0,1.576232568E0,2.616912551E1,1.098437942E1,1.438749286E0
2.300112166E2,5.237496525E1,4.901467690E0,2.653332487E0,1.523612510E0,2.528382132E1,1.070035084E1,1.468608117E0
2.310112141E2,5.237496662E1,4.901490281E0,2.719242029E0,1.326490346E0,2.765471504E1,1.015849850E1,1.952743692E0
2.320112118E2,5.237497130E1,4.901506559E0,2.698416742E0,1.243067722E0,3.050746124E1,1.041624472E1,1.919798822E0
2.330112084E2,5.237496799E1,4.901533092E0,2.866133669E0,1.135679847E0,3.814652715E1,1.031745496E1,2.066747201E0
2.340112067E2,5.237498076E1,4.901537178E0,3.396736288E0,1.105002510E0,3.730588203E1,1.006974365E1,2.367503200E0
2.350112046E2,5.237500300E1,4.901466797E0,2.907754335E0,1.111212350E0,2.116267422E1,6.161537898E0,2.731729171E0
2.360112017E2,5.237501854E1,4.901477662E0,2.713791032E0,1.169247060E0,1.780525146E1,6.060575862E0,2.946972013E0
2.370111997E2,5.237503815E1,4.901484118E0,2.300403159E0,1.282412584E0,1.289970598E1,6.043852211E0,3.027538954E0
2.380111970E2,5.237504693E1,4.901496870E0,2.641687221E0,1.310420929E0,1.554222165E1,6.035361843E0,3.119687507E0
2.390111941E2,5.237506124E1,4.901486783E0,2.997525947E0,1.333808505E0,1.077567639E1,5.929054909E0,3.167340282E0
2.400111918E2,5.237507475E1,4.901494386E0,2.967633598E0,1.473535105E0,1.381084268E1,5.979507422E0,3.166245112E0
2.410111899E2,5.237509033E1,4.901507074E0,2.467870469E0,1.609136494E0,1.584733401E1,5.975590837E0,3.181426498E0
2.420111872E2,5.237510358E1,4.901523546E0,2.399605085E0,1.677690424E0,1.959502735E1,6.018737834E0,3.189732001E0
2.430111848E2,5.237511869E1,4.901532432E0,3.021370252E0,1.675384254E0,2.053772045E1,6.096015991E0,3.196302152E0
2.440111833E2,5.237512955E1,4.901539365E0,3.187220022E0,1.510201814E0,2.018956260E1,5.787930529E0,3.229779822E0
2.450111803E2,5.237514432E1,4.901543423E0,3.084770690E0,1.451367636E0,1.955410648E1,5.660911015E0,3.258356883E0
2.460111810E2,5.237515233E1,4.901557011E0,2.833381820E0,1.339645285E0,2.116011593E1,5.641567313E0,3.270205027E0
2.470111754E2,5.237516240E1,4.901559547E0,2.873347943E0,1.232976391E0,2.208597632E1,5.842006511E0,3.160630656E0
2.480111736E2,5.237517247E1,4.901561872E0,2.542942327E0,1.160908123E0,2.181775198E1,6.118419343E0,3.021319677E0
2.490111711E2,5.237518069E1,4.901568611E0,2.793829623E0,1.063386452E0,2.345504188E1,6.322693615E0,2.903843566E0
2.500111688E2,5.237518839E1,4.901566289E0,2.375923423E0,9.870989991E-1,2.177957541E1,6.504555976E0,2.889005524E0
2.510111669E2,5.237519919E1,4.901566245E0,2.519387999E0,1.006565138E0,1.775444892E1,6.879563689E0,2.635360836E0
2.520111635E2,5.237521470E1,4.901552706E0,3.717752999E0,1.041466940E0,1.024677696E1,7.038099160E0,2.817390010E0
2.530111612E2,5.237522880E1,4.901542548E0,1.693858246E0,1.012267959E0,3.288151230E0,7.305067967E0,2.810929194E0
2.540111587E2,5.237524513E1,4.901532864E0,2.344692556E0,1.049180863E0,3.586600907E2,7.537827584E0,2.846073702E0
2.550111578E2,5.237525791E1,4.901529943E0,2.058381518E0,1.054660182E0,3.578620157E2,7.741059213E0,2.885109221E0
2.560111541E2,5.237527777E1,4.901516323E0,3.063770082E0,1.131431506E0,3.544561350E2,7.929353149E0,2.923612368E0
2.570111521E2,5.237528408E1,4.901534525E0,3.922153619E0,9.697922329E-1,3.596421962E2,7.889557830E0,2.874399305E0
2.580111496E2,5.237529740E1,4.901532819E0,3.432587425E0,1.129142875E0,1.661982200E0,7.928634160E0,2.759717246E0
2.590117950E2,5.237530514E1,4.901589035E0,3.566428015E0,1.292291314E0,1.210018606E1,8.058349523E0,2.599754570E0
2.600117999E2,5.237531988E1,4.901591185E0,3.823621807E0,1.410703899E0,1.139568040E1,8.274081414E0,2.500598990E0
2.610117919E2,5.237534607E1,4.901591683E0,2.516496223E0,1.593283463E0,9.377855883E0,8.195313791E0,2.406438873E0
2.620117874E2,5.237536623E1,4.901615474E0,1.901046115E0,1.775821918E0,2.044860460E1,7.211679465E0,2.753535699E0
2.630117837E2,5.237537522E1,4.901642019E0,1.896679448E0,1.772236827E0,2.673931034E1,6.504171475E0,2.917953493E0
2.640117698E2,5.237539129E1,4.901650960E0,2.683238816E0,1.704846238E0,2.663945711E1,6.123286206E0,2.935466847E0
2.650117657E2,5.237540619E1,4.901660727E0,2.577111542E0,1.659305751E0,2.721875463E1,5.911267780E0,2.996042824E0
2.660117598E2,5.237541605E1,4.901650299E0,2.398485282E0,1.507364325E0,2.522148345E1,5.698039146E0,2.986500674E0
2.670117427E2,5.237543371E1,4.901644379E0,2.279618272E0,1.556126609E0,2.298316890E1,5.565206082E0,2.989977625E0
2.680117313E2,5.237544163E1,4.901656266E0,2.013379977E0,1.415266236E0,2.636000689E1,5.468249296E0,3.000212998E0
2.690117241E2,5.237545352E1,4.901667320E0,2.591711731E0,1.440429407E0,2.689604832E1,5.354620551E0,3.049581822E0
2.700117062E2,5.237545647E1,4.901684938E0,1.696836259E0,1.238594911E0,3.153713197E1,5.176846182E0,3.109252931E0
2.710116930E2,5.237546362E1,4.901704302E0,1.195698907E0,1.236586631E0,3.584483589E1,5.098720067E0,3.114028558E0
2.720116841E2,5.237547254E1,4.901706434E0,1.895346461E0,1.108112149E0,3.523263846E1,5.268054896E0,3.017049359E0
2.730116632E2,5.237548035E1,4.901714757E0,2.536920632E0,1.096598053E0,3.392994875E1,5.582209583E0,2.816584059E0
2.740116428E2,5.237548952E1,4.901727984E0,2.866963293E0,1.212253602E0,3.461346407E1,5.932564083E0,2.589183464E0
2.750116234E2,5.237549578E1,4.901740455E0,3.153771921E0,1.173954597E0,3.692119087E1,6.121542534E0,2.583151231E0
2.760116060E2,5.237551287E1,4.901738165E0,2.767826753E0,1.167563739E0,2.813936305E1,6.249172940E0,2.451928958E0
2.770115879E2,5.237551985E1,4.901748332E0,2.303291646E0,1.129617020E0,2.913594655E1,6.488311121E0,2.299073235E0
2.780115710E2,5.237553151E1,4.901764223E0,2.536732335E0,1.150810984E0,2.839852583E1,6.746261370E0,2.101918506E0
2.790115557E2,5.237554629E1,4.901760057E0,2.718276110E0,1.225923589E0,2.418580363E1,6.805625157E0,2.082776916E0
2.800115408E2,5.237556786E1,4.901765325E0,3.373305977E0,1.409650188E0,2.029505038E1,6.958587069E0,2.120130804E0
2.810115259E2,5.237558346E1,4.901765805E0,3.579628007E0,1.376763815E0,1.988815066E1,7.012580615E0,2.167900529E0
2.820115120E2,5.237559755E1,4.901777855E0,2.952565107E0,1.603681063E0,2.717597613E1,6.982157219E0,2.391537706E0
2.830115000E2,5.237560986E1,4.901797221E0,2.652820604E0,1.630696969E0,2.819616765E1,7.065482856E0,2.467715737E0
2.840114871E2,5.237562719E1,4.901794898E0,2.839866643E0,1.463312363E0,2.376806043E1,7.241095770E0,2.424982508E0
2.850114747E2,5.237563684E1,4.901801826E0,3.091190331E0,1.368031506E0,2.285934245E1,7.518119324E0,2.271467804E0
2.860114630E2,5.237564262E1,4.901807322E0,2.944526262E0,1.313436868E0,2.660205401E1,7.634844023E0,2.232114559E0
2.870114523E2,5.237566205E1,4.901799893E0,2.920716180E0,1.297460173E0,2.062916194E1,7.789551829E0,2.291534468E0
2.880114421E2,5.237567932E1,4.901801379E0,3.024702351E0,1.333898962E0,1.753763094E1,7.640088873E0,2.697444137E0
2.890114321E2,5.237569280E1,4.901811892E0,2.725477559E0,1.308501761E0,1.758236706E1,7.354936397E0,2.877094988E0
2.900114222E2,5.237571292E1,4.901828131E0,2.456691173E0,1.596017731E0,2.146572459E1,7.193387123E0,2.945500557E0
2.910114121E2,5.237572217E1,4.901843737E0,2.637665281E0,1.605343832E0,2.548042679E1,7.024905477E0,3.001242340E0
2.920114037E2,5.237572745E1,4.901862942E0,2.650200156E0,1.380640387E0,2.842004031E1,6.710449187E0,3.020045920E0
2.930113951E2,5.237573975E1,4.901864046E0,2.809984239E0,1.315363380E0,2.443963676E1,6.330750679E0,3.037620816E0
2.940113859E2,5.237575097E1,4.901880055E0,2.990458191E0,1.296876651E0,2.533618380E1,6.141383562E0,3.030368896E0
2.950113783E2,5.237575737E1,4.901889235E0,2.619495641E0,1.160417628E0,2.661192570E1,6.008575566E0,3.044502346E0
2.960113698E2,5.237576348E1,4.901900026E0,2.060185612E0,9.573981845E-1,3.443319612E1,5.691913630E0,3.163506302E0
2.970113621E2,5.237577226E1,4.901909049E0,2.199504367E0,9.557698158E-1,3.128731453E1,5.551379614E0,3.160575694E0
2.980113559E2,5.237578066E1,4.901902799E0,2.103934559E0,9.628442749E-1,2.758275650E1,5.386670292E0,3.155221919E0
2.990113481E2,5.237579933E1,4.901905175E0,1.762098229E0,1.229775609E0,2.229918967E1,5.356837493E0,3.157792768E0
3.000113409E2,5.237581536E1,4.901908321E0,2.503437909E0,1.429579581E0,2.037325297E1,5.576081619E0,3.055657560E0
3.010113342E2,5.237582907E1,4.901912471E0,2.814870730E0,1.436594926E0,2.028720551E1,5.950008950E0,2.784771712E0
3.020113279E2,5.237583546E1,4.901927439E0,2.599897298E0,1.438520020E0,2.441445048E1,6.386081694E0,2.414655987E0
3.030113215E2,5.237584881E1,4.901931630E0,3.160846444E0,1.627288728E0,2.405018533E1,6.797134789E0,2.101603256E0
3.040113149E2,5.237586920E1,4.901942332E0,2.652984669E0,1.787760919E0,2.196737587E1,7.267033846E0,2.048941828E0
3.050113087E2,5.237588020E1,4.901964186E0,3.735450688E0,1.691218951E0,2.793734348E1,7.356404614E0,1.969714329E0
3.060113025E2,5.237590940E1,4.901966606E0,3.737585711E0,1.873722080E0,2.500371266E1,7.499760642E0,2.055287982E0
3.070112963E2,5.237591704E1,4.901980775E0,4.898891374E0,1.747879576E0,2.900362655E1,7.744283858E0,1.953242405E0
3.080112911E2,5.237593241E1,4.901988921E0,4.819762353E0,1.680376421E0,2.879503333E1,8.027177518E0,1.931760282E0
3.090112853E2,5.237594171E1,4.902009674E0,3.223787386E0,1.477803380E0,3.397209427E1,8.199604305E0,1.862319061E0
3.100112792E2,5.237595056E1,4.902007807E0,3.090653307E0,1.286515945E0,3.424295412E1,7.976473797E0,1.924764291E0
3.110112737E2,5.237596084E1,4.902028016E0,2.963398549E0,1.387583114E0,3.894093360E1,7.953976867E0,1.991865078E0
3.120112691E2,5.237597145E1,4.902065417E0,3.092406007E0,1.550099630E0,4.328146048E1,8.095679750E0,2.231330333E0
3.130112633E2,5.237597125E1,4.902072063E0,1.869862028E0,1.261858093E0,4.331364879E1,7.409680950E0,2.383860766E0
3.140112578E2,5.237598178E1,4.902072512E0,1.645854312E0,1.112994873E0,4.129148272E1,7.592117243E0,2.272096128E0
3.150112526E2,5.237599029E1,4.902080618E0,7.984237708E-1,1.088309266E0,4.102941356E1,7.703516358E0,2.388791018E0
3.160112482E2,5.237600406E1,4.902089973E0,2.938125016E0,1.331765850E0,3.872198240E1,7.885510720E0,2.270855035E0
3.170112431E2,5.237600683E1,4.902098976E0,1.574665944E0,9.556982370E-1,4.274651791E1,8.187075129E0,2.282591886E0
3.180112382E2,5.237600024E1,4.902101979E0,3.028229889E0,6.859250468E-1,4.977126517E1,8.477728898E0,2.551097822E0
3.190112333E2,5.237600691E1,4.902100812E0,1.337001243E0,7.965507761E-1,4.597340913E1,8.957014379E0,2.459119911E0
3.200112286E2,5.237599807E1,4.902059992E0,2.836545224E0,3.999157605E-1,4.280980754E1,9.373279733E0,2.502986825E0
3.210112240E2,5.237600732E1,4.902077042E0,2.791260378E0,4.989068191E-1,4.092992010E1,1.018927532E1,2.339071489E0
3.220112185E2,5.237601063E1,4.902073097E0,2.970287426E0,2.696125077E-1,4.092991760E1,1.121254885E1,2.076421486E0
3.230112138E2,5.237602858E1,4.902061419E0,3.255401922E0,5.864979200E-1,4.092991101E1,1.256622537E1,1.795370449E0
3.240112094E2,5.237604393E1,4.902081378E0,3.142452957E0,9.287631545E-1,4.092992695E1,1.341663236E1,1.585933270E0
3.250112054E2,5.237606487E1,4.902063282E0,3.134862025E0,1.152521180E0,2.907677333E1,1.032759614E1,1.780276798E0
3.260112003E2,5.237608676E1,4.902068649E0,2.917393564E0,1.419456640E0,2.218753736E1,9.707220307E0,1.912323402E0
3.270111961E2,5.237609569E1,4.902064107E0,2.744570425E0,1.412569356E0,2.413356643E1,9.491092630E0,1.927738693E0
3.280111912E2,5.237611653E1,4.902078718E0,2.318815848E0,1.593529517E0,2.193189811E1,9.408115053E0,1.810589649E0
3.290111868E2,5.237614410E1,4.902084540E0,2.122282828E0,2.034148908E0,1.962303638E1,9.494670763E0,1.720342703E0
3.300111827E2,5.237615982E1,4.902093837E0,2.598240581E0,1.885102371E0,2.050071261E1,9.573446353E0,1.852239213E0
3.310111787E2,5.237617594E1,4.902102131E0,2.576527667E0,1.934226541E0,2.372842317E1,9.669743184E0,1.942324213E0
3.320111736E2,5.237618869E1,4.902125171E0,2.858472164E0,1.708834271E0,2.468188516E1,9.686658027E0,1.988844068E0
3.330111696E2,5.237619623E1,4.902129085E0,2.865217951E0,1.539629778E0,2.424997678E1,9.739232415E0,2.018189940E0
3.340111650E2,5.237620381E1,4.902137409E0,2.901174979E0,1.475238032E0,2.519818030E1,9.883413188E0,1.955671674E0
3.350111614E2,5.237620368E1,4.902154926E0,2.898493304E0,1.352761109E0,3.175706242E1,1.009475640E1,1.774898983E0
3.360111563E2,5.237621972E1,4.902160454E0,3.635062737E0,1.311369929E0,2.794795270E1,1.020451311E1,1.751227222E0
3.370111526E2,5.237623529E1,4.902164194E0,3.322729920E0,1.287215316E0,2.533249333E1,1.044770094E1,1.518682846E0
3.380111481E2,5.237625279E1,4.902182515E0,3.389882422E0,1.528260895E0,2.513549138E1,1.065132488E1,1.449694966E0
3.390111438E2,5.237627529E1,4.902184141E0,3.616438836E0,1.669348486E0,2.276253558E1,1.102741298E1,1.416298441E0
3.400111401E2,5.237628923E1,4.902194874E0,3.694612026E0,1.772946892E0,2.564756382E1,1.149661087E1,1.516511624E0
3.410111358E2,5.237630388E1,4.902210867E0,3.514985044E0,1.802925161E0,2.665151827E1,1.197518550E1,1.483679054E0
3.420111314E2,5.237631232E1,4.902208917E0,3.526761942E0,1.564049845E0,2.737107437E1,1.243526059E1,1.435654625E0
3.430111276E2,5.237633119E1,4.902207847E0,4.724135585E0,1.579904902E0,2.179869601E1,1.217281889E1,1.418998290E0
3.440111232E2,5.237633968E1,4.902189937E0,3.304375532E0,1.135420273E0,1.671619618E1,1.232605810E1,1.355291144E0
3.450111188E2,5.237634394E1,4.902216265E0,3.509319773E0,1.288799564E0,2.241858140E1,1.234809092E1,1.285178250E0
3.460111141E2,5.237634142E1,4.902209729E0,3.880406638E0,1.376395135E0,2.630613385E1,1.218381728E1,1.221768455E0
3.470111110E2,5.237635022E1,4.902255061E0,1.788377332E0,1.886007692E0,2.797331536E1,1.275790163E1,1.198213825E0
3.480111066E2,5.237636419E1,4.902257132E0,4.403051025E0,1.719860299E0,2.372169956E1,1.391429856E1,1.215393886E0
3.490111021E2,5.237637963E1,4.902251957E0,3.308988490E0,1.974666191E0,2.534440245E1,1.514970728E1,1.256306179E0
3.500110987E2,5.237638485E1,4.902217692E0,3.239703353E0,2.051425247E0,2.454904586E1,1.625309533E1,1.359083801E0
3.510110947E2,5.237638310E1,4.902215377E0,3.545148490E0,1.856790305E0,2.410965938E1,1.742740849E1,1.437158444E0
3.520110899E2,5.237640228E1,4.902216490E0,3.161207425E0,1.946717476E0,2.031523575E1,1.647749532E1,1.423927323E0
3.530110862E2,5.237641531E1,4.902211395E0,3.470069362E0,1.974962353E0,1.950725707E1,1.750810758E1,1.418889586E0
3.540110818E2,5.237644802E1,4.902200816E0,3.585833577E0,2.147752516E0,1.612547700E1,1.799585494E1,1.497160904E0
3.550110780E2,5.237646685E1,4.902216980E0,3.391307853E0,2.240323128E0,1.826708001E1,1.781721336E1,1.580937234E0
3.560110765E2,5.237648505E1,4.902231464E0,3.340318283E0,2.360818924E0,2.058007506E1,1.864157264E1,1.600399576E0
3.570110703E2,5.237656329E1,4.902159432E0,3.526674766E0,2.375552979E0,1.766838899E1,1.437999188E1,1.555035224E0
3.580110651E2,5.237663703E1,4.902061012E0,4.315038660E0,1.849003981E0,1.929509835E1,1.112105412E1,1.523445719E0
3.590110612E2,5.237665968E1,4.902064202E0,3.697302009E0,1.695794906E0,2.310686385E1,1.073711307E1,1.512614715E0
3.600110574E2,5.237666800E1,4.902076918E0,3.549159946E0,1.535065328E0,2.666613279E1,1.067116959E1,1.459192137E0
3.610110539E2,5.237667478E1,4.902105027E0,3.953840676E0,1.387841943E0,3.359382449E1,7.238851936E0,1.630713593E0
3.620110493E2,5.237668787E1,4.902142658E0,3.638349072E0,1.519237871E0,4.189357568E1,6.127257156E0,1.924460458E0
3.630110452E2,5.237669418E1,4.902161507E0,3.867344719E0,1.204183668E0,3.956852617E1,5.676004397E0,1.963463574E0
3.640110416E2,5.237669839E1,4.902156084E0,4.796773180E0,8.924471984E-1,2.170881883E1,5.416235026E0,2.148941448E0
3.650110371E2,5.237664698E1,4.902176781E0,5.316890341E0,4.267589372E-1,4.093780222E1,5.136853670E0,2.727136117E0
3.660110333E2,5.237662996E1,4.902203987E0,5.636041739E0,5.163921652E-1,5.530158486E1,5.107388529E0,2.781927289E0
3.670110295E2,5.237662014E1,4.902224236E0,3.440573063E0,7.645743049E-1,3.945754865E1,5.055883529E0,2.874470172E0
3.680110254E2,5.237660556E1,4.902244675E0,1.594977087E0,6.808205953E-1,4.552159655E1,4.985847356E0,2.994305124E0
3.690110208E2,5.237661023E1,4.902266977E0,2.419847337E0,1.147445288E0,3.950046294E1,4.939097036E0,3.070807305E0
3.700110177E2,5.237659828E1,4.902261116E0,3.050989326E0,5.795880238E-1,2.679097114E1,4.899099367E0,3.134224373E0
3.710110136E2,5.237660328E1,4.902265472E0,1.883787346E0,5.582718444E-1,2.201574033E1,5.004407848E0,2.963180576E0
3.720110099E2,5.237661104E1,4.902263143E0,1.735282451E0,6.592912876E-1,1.330850058E1,4.948382418E0,3.055822063E0
3.730110052E2,5.237662453E1,4.902262531E0,1.970301623E0,9.380052238E-1,8.229212472E0,4.942625755E0,3.065124414E0
3.740110010E2,5.237663615E1,4.902262563E0,2.459653827E0,1.102357623E0,8.071800057E0,4.940563989E0,3.068446594E0
3.750109969E2,5.237664794E1,4.902256344E0,2.601534067E0,1.093961151E0,1.030661970E0,4.933166709E0,3.080325186E0
3.760109940E2,5.237666599E1,4.902233990E0,3.598107093E0,1.251869634E0,3.495335886E2,4.945450225E0,3.060565161E0
3.770109891E2,5.237668023E1,4.902210945E0,4.105261284E0,1.382352812E0,3.420554430E2,4.958753678E0,3.038963473E0
3.780109855E2,5.237669500E1,4.902182698E0,4.230747868E0,1.526786533E0,3.356069619E2,5.007965553E0,2.957163853E0
3.790109807E2,5.237670947E1,4.902162503E0,4.274945829E0,1.638385476E0,3.354254488E2,5.063525518E0,2.860986955E0
3.800109777E2,5.237671884E1,4.902152027E0,3.801546136E0,1.598199299E0,3.343661629E2,5.144388615E0,2.712895651E0
3.810109739E2,5.237673101E1,4.902131604E0,4.045372454E0,1.598787843E0,3.329439032E2,5.137982735E0,2.725008339E0
3.820109692E2,5.237674704E1,4.902119479E0,3.737022188E0,1.661247376E0,3.369572577E2,5.171738108E0,2.660387561E0
3.830109659E2,5.237675807E1,4.902111498E0,3.683841844E0,1.557270586E0,3.364705247E2,5.139380683E0,2.722370885E0
3.840109614E2,5.237677102E1,4.902092540E0,3.434503890E0,1.498829035E0,3.354522275E2,5.113660855E0,2.770380785E0
3.850115911E2,5.237678830E1,4.902091347E0,3.754513706E0,1.526308155E0,3.397337710E2,5.116017032E0,2.766027252E0
3.860115992E2,5.237680510E1,4.902081758E0,3.545963251E0,1.565453869E0,3.387078115E2,5.183796837E0,2.636813870E0
3.870115944E2,5.237681474E1,4.902066122E0,3.491849118E0,1.536585734E0,3.350806947E2,5.173565444E0,2.656832256E0
3.880115924E2,5.237682214E1,4.902054074E0,3.598740576E0,1.325067606E0,3.336776959E2,5.198984398E0,2.606740928E0
3.890115945E2,5.237682547E1,4.902027349E0,4.225168942E0,1.357180494E0,3.261424315E2,5.201079571E0,2.602558036E0
3.900115879E2,5.237681560E1,4.902004745E0,3.750964742E0,1.289200987E0,3.195768310E2,5.170698623E0,2.662407329E0
3.910115885E2,5.237682520E1,4.901995184E0,3.384219378E0,1.221358561E0,3.194688654E2,5.162460686E0,2.678345888E0
3.920115851E2,5.237683678E1,4.901974916E0,3.139564152E0,1.232104205E0,3.168501396E2,5.128068706E0,2.743619576E0
3.930115727E2,5.237684705E1,4.901959914E0,2.854385002E0,1.266653374E0,3.152101323E2,5.090914997E0,2.811960443E0
3.940115408E2,5.237685100E1,4.901939159E0,3.080289041E0,1.354288959E0,3.108114647E2,5.082783110E0,2.826632784E0
3.950115623E2,5.237685320E1,4.901916746E0,3.206864025E0,1.425340524E0,3.064011062E2,5.072798751E0,2.844512237E0
3.960115491E2,5.237686640E1,4.901903059E0,2.969774499E0,1.462580955E0,3.089291214E2,5.083207070E0,2.825870294E0
3.970115415E2,5.237687353E1,4.901891443E0,3.321609676E0,1.361075739E0,3.118417966E2,5.058962315E0,2.869048156E0
3.980115368E2,5.237688268E1,4.901883291E0,3.052714615E0,1.285735204E0,3.207412464E2,5.021464557E0,2.934183147E0
3.990115241E2,5.237688632E1,4.901874139E0,3.188289558E0,1.150355900E0,3.214738349E2,4.976816649E0,3.009291126E0
4.000115139E2,5.237689678E1,4.901862723E0,3.504374694E0,1.196159830E0,3.235073148E2,4.925294221E0,3.092897326E0
4.010115037E2,5.237690994E1,4.901856920E0,3.464836608E0,1.329657246E0,3.334759995E2,4.896809765E0,3.137800370E0
4.020114936E2,5.237692651E1,4.901846547E0,4.333231728E0,1.469754504E0,3.336449746E2,4.938607646E0,3.071594302E0
4.030114844E2,5.237694133E1,4.901840344E0,3.909972401E0,1.479070574E0,3.369269492E2,5.022456088E0,2.932485615E0
4.040114758E2,5.237695647E1,4.901839028E0,3.797037160E0,1.596714188E0,3.458000478E2,5.018059035E0,2.940003495E0
4.050114663E2,5.237696569E1,4.901840576E0,4.158952695E0,1.427108049E0,3.523733059E2,5.036888799E0,2.907625880E0
4.060114577E2,5.237697882E1,4.901845189E0,3.811027638E0,1.328060309E0,3.549234050E2,5.024405884E0,2.929143654E0
4.070114515E2,5.237698888E1,4.901846807E0,4.317952023E0,1.270493104E0,3.571325520E2,5.042362549E0,2.898123006E0
4.080114411E2,5.237700319E1,4.901840781E0,2.877310208E0,1.195442601E0,3.588442491E2,5.028097918E0,2.922801458E0
4.090114331E2,5.237701976E1,4.901839485E0,8.677349053E-1,1.218335335E0,3.573409245E2,5.037133050E0,2.907202723E0
4.100114255E2,5.237702932E1,4.901842947E0,3.376906905E-1,1.401372760E0,2.917008212E-1,5.038208403E0,2.905338728E0
4.110114176E2,5.237704587E1,4.901852373E0,7.301295269E-2,1.560487017E0,7.632128169E0,4.979142181E0,3.005441761E0
4.120114105E2,5.237706536E1,4.901862500E0,5.753870923E-1,1.761589752E0,1.208216231E1,4.938885875E0,3.071146911E0
4.130114031E2,5.237707784E1,4.901879844E0,1.132957261E0,1.889384730E0,2.494692967E1,4.861034013E0,3.192943056E0
4.140113963E2,5.237709018E1,4.901893687E0,1.639101103E0,1.840704186E0,2.724359458E1,4.820836553E0,3.253317071E0
4.150113889E2,5.237710685E1,4.901884855E0,1.812738290E0,1.921330061E0,9.054213753E0,4.783838313E0,3.307480616E0
4.160113825E2,5.237712033E1,4.901904347E0,2.004830431E0,1.826362900E0,1.664725811E1,4.753468184E0,3.350981537E0
4.170113758E2,5.237712985E1,4.901924565E0,2.230281452E0,1.807531863E0,2.437347985E1,4.738590546E0,3.371987050E0
4.180113688E2,5.237714355E1,4.901936384E0,3.224479632E0,1.760793518E0,2.406211201E1,4.735424655E0,3.376431603E0
4.190113614E2,5.237715716E1,4.901954261E0,2.192081333E0,1.792455839E0,2.531336381E1,4.743365533E0,3.365266773E0
4.200113560E2,5.237716960E1,4.901962887E0,2.330583663E0,1.802609573E0,2.460269568E1,4.738721379E0,3.371803186E0
4.210113493E2,5.237718079E1,4.901968064E0,2.432324053E0,1.811064205E0,2.324770462E1,4.722450957E0,3.394553578E0
4.220113431E2,5.237719534E1,4.901974670E0,2.716262516E0,1.820983363E0,2.057344516E1,4.709136039E0,3.413000849E0
4.230113375E2,5.237720873E1,4.901978484E0,2.580253821E0,1.821835311E0,1.823143075E1,4.708924814E0,3.413292272E0
4.240113342E2,5.237722308E1,4.901985670E0,2.822604360E0,1.821584868E0,1.895967488E1,4.703325471E0,3.421003734E0
4.250113245E2,5.237723440E1,4.901994877E0,3.256697167E0,1.789413868E0,2.168622106E1,4.694542991E0,3.433045753E0
4.260113190E2,5.237724689E1,4.901996975E0,2.999530167E0,1.799335287E0,1.769889732E1,4.701249924E0,3.423855456E0
4.270113133E2,5.237726059E1,4.902001880E0,2.866085743E0,1.830274538E0,1.897399594E1,4.698283065E0,3.427925505E0
