"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.174031101E2,-3.395777893E1,2.686371613E1,1.685409546E1
3.174131171E2,-3.414907837E1,2.643097687E1,1.679956055E1
3.174231231E2,-3.445099640E1,2.640220642E1,1.714057922E1
3.174331301E2,-3.463109589E1,2.606381989E1,1.706316376E1
3.174431371E2,-3.463001251E1,2.620328522E1,1.725945282E1
3.174531431E2,-3.488391113E1,2.632769012E1,1.678227997E1
3.174631501E2,-3.487281036E1,2.664979553E1,1.689444733E1
3.174731571E2,-3.455852509E1,2.648919678E1,1.631670380E1
3.174831631E2,-3.440422058E1,2.690164948E1,1.640959167E1
3.174931701E2,-3.462041473E1,2.686076355E1,1.627072906E1
3.175031771E2,-3.436763763E1,2.704247284E1,1.653484344E1
3.175131841E2,-3.418756104E1,2.727658081E1,1.619849396E1
3.175231901E2,-3.417602539E1,2.779843903E1,1.576683807E1
3.175331971E2,-3.430141449E1,2.828311157E1,1.452984619E1
3.175432041E2,-3.449958038E1,2.887189484E1,1.289444733E1
3.175532101E2,-3.444721985E1,2.922154999E1,1.133543396E1
3.175632171E2,-3.427254486E1,2.978140259E1,1.023097229E1
3.175732241E2,-3.439402008E1,3.019667053E1,8.357353210E0
3.175832301E2,-3.464257050E1,3.067488861E1,7.167747498E0
3.175932371E2,-3.442893982E1,3.106754303E1,5.693603516E0
3.176032441E2,-3.436767578E1,3.148526764E1,3.907485962E0
3.176132511E2,-3.399925995E1,3.230500793E1,1.244239807E0
3.176232571E2,-3.384603882E1,3.250753021E1,-8.472442627E-2
3.176332641E2,-3.379969025E1,3.248699951E1,-1.783805847E0
3.176432711E2,-3.384081268E1,3.251054382E1,-2.498970032E0
3.176532771E2,-3.386935425E1,3.239704132E1,-3.884117126E0
3.176632841E2,-3.390363312E1,3.238783264E1,-4.141387939E0
3.176732911E2,-3.400160980E1,3.242860413E1,-4.416938782E0
3.176832981E2,-3.405883789E1,3.213159180E1,-5.110664368E0
3.176933041E2,-3.371594238E1,3.223241425E1,-6.117782593E0
3.177033111E2,-3.380629730E1,3.187432098E1,-7.416984558E0
3.177133181E2,-3.354036713E1,3.172346497E1,-7.708602905E0
3.177233241E2,-3.337577820E1,3.191231537E1,-8.465995789E0
3.177333311E2,-3.330941010E1,3.214925385E1,-9.018417358E0
3.177433381E2,-3.306109619E1,3.207679749E1,-9.468421936E0
3.177533441E2,-3.275209808E1,3.214402771E1,-9.774345398E0
3.177633511E2,-3.281408691E1,3.199019623E1,-1.020906067E1
3.177733581E2,-3.267388916E1,3.173559570E1,-1.062423706E1
3.177833651E2,-3.309888458E1,3.176457977E1,-1.069532013E1
3.177933711E2,-3.295878601E1,3.161290741E1,-1.096249390E1
3.178033781E2,-3.308325195E1,3.136397552E1,-1.123683167E1
3.178133851E2,-3.284160614E1,3.136649323E1,-1.133213043E1
3.178233911E2,-3.297044373E1,3.145636749E1,-1.159790039E1
3.178333981E2,-3.316992188E1,3.133720398E1,-1.116405487E1
3.178434051E2,-3.263777924E1,3.139890289E1,-1.138715363E1
3.178534111E2,-3.284342957E1,3.153217316E1,-1.095628357E1
3.178634181E2,-3.296328735E1,3.159931183E1,-1.021814728E1
3.178734251E2,-3.323032379E1,3.152017975E1,-9.539154053E0
3.178834321E2,-3.315663910E1,3.167981720E1,-9.234344482E0
3.178934381E2,-3.333464050E1,3.158650970E1,-8.903411865E0
3.179034451E2,-3.346380615E1,3.160111237E1,-7.930183411E0
3.179134521E2,-3.370132446E1,3.163845062E1,-7.056556702E0
3.179234581E2,-3.382719421E1,3.150791168E1,-6.156593323E0
3.179334651E2,-3.427395630E1,3.143993378E1,-4.888587952E0
3.179434721E2,-3.479666138E1,3.138703918E1,-3.941398621E0
3.179534781E2,-3.484297943E1,3.146479034E1,-2.974136353E0
3.179634851E2,-3.438414001E1,3.176670837E1,-2.637641907E0
3.179734921E2,-3.452378082E1,3.170262909E1,-3.240921021E0
3.179834991E2,-3.461787415E1,3.173558044E1,-4.010528564E0
3.179935051E2,-3.454639435E1,3.152973938E1,-4.418914795E0
3.180035121E2,-3.461895752E1,3.149497986E1,-4.720710754E0
3.180135191E2,-3.472153473E1,3.126497650E1,-4.589508057E0
3.180235251E2,-3.471176147E1,3.109555817E1,-4.620147705E0
3.180335321E2,-3.480352020E1,3.114409637E1,-4.925247192E0
3.180435391E2,-3.454929352E1,3.135501862E1,-5.178489685E0
3.180535461E2,-3.426921844E1,3.126750183E1,-5.085502625E0
3.180635521E2,-3.440181732E1,3.145829010E1,-4.909507751E0
3.180735591E2,-3.424921417E1,3.158956146E1,-4.214096069E0
3.180835661E2,-3.447557068E1,3.152730560E1,-3.774528503E0
3.180935721E2,-3.442947388E1,3.156542969E1,-3.675666809E0
3.181035791E2,-3.418572998E1,3.154977417E1,-3.945770264E0
3.181135861E2,-3.394657135E1,3.165193939E1,-5.408576965E0
3.181235921E2,-3.402832794E1,3.155623627E1,-5.803718567E0
3.181335991E2,-3.436857605E1,3.103024292E1,-5.527114868E0
3.181436061E2,-3.436753082E1,3.102728271E1,-5.377059937E0
3.181536131E2,-3.461128235E1,3.111514282E1,-5.398651123E0
3.181636191E2,-3.461502838E1,3.113455963E1,-6.194107056E0
3.181736261E2,-3.446272278E1,3.115512085E1,-6.222587585E0
3.181836331E2,-3.450000000E1,3.110712433E1,-6.569374084E0
3.181936391E2,-3.511289215E1,3.107457733E1,-6.640533447E0
3.182036461E2,-3.500809479E1,3.071224976E1,-5.940444946E0
3.182136531E2,-3.516104126E1,3.097531128E1,-4.920463562E0
3.182236592E2,-3.524697113E1,3.069155121E1,-4.222007751E0
3.182336662E2,-3.516046906E1,3.088782501E1,-3.286918640E0
3.182436732E2,-3.522750092E1,3.094700623E1,-2.324287415E0
3.182536802E2,-3.512617493E1,3.115700531E1,-9.819946289E-1
3.182636862E2,-3.479612732E1,3.134889984E1,1.626144409E0
3.182736932E2,-3.415055847E1,3.161201477E1,4.268775940E0
3.182837002E2,-3.341740417E1,3.168946075E1,6.614868164E0
3.182937062E2,-3.283440399E1,3.186439514E1,9.300811768E0
3.183037132E2,-3.269648743E1,3.161740875E1,1.002930450E1
3.183137202E2,-3.252645874E1,3.189131927E1,1.022480774E1
3.183237262E2,-3.245895386E1,3.176809692E1,1.029866791E1
3.183337332E2,-3.259770966E1,3.199935150E1,1.049896240E1
3.183437402E2,-3.252185822E1,3.189278412E1,9.722290039E0
3.183537472E2,-3.250453186E1,3.202439117E1,9.676925659E0
3.183637532E2,-3.235127258E1,3.188305664E1,9.513839722E0
3.183737602E2,-3.234683990E1,3.202737427E1,9.771018982E0
3.183837672E2,-3.234020996E1,3.196910095E1,1.014454651E1
3.183937732E2,-3.231086731E1,3.184334564E1,1.088507843E1
3.184037802E2,-3.205325317E1,3.150527954E1,1.224414825E1
3.184137872E2,-3.172007751E1,3.101261139E1,1.364404297E1
3.184237942E2,-3.141219330E1,3.079201508E1,1.503612518E1
3.184338002E2,-3.105893707E1,3.061885071E1,1.635256958E1
3.184438072E2,-3.107035828E1,3.011446381E1,1.657170868E1
3.184538142E2,-3.131549835E1,2.981865692E1,1.628322601E1
3.184638202E2,-3.129746246E1,2.963769531E1,1.689466095E1
3.184738272E2,-3.138433838E1,2.939396667E1,1.671424866E1
3.184838342E2,-3.154071808E1,2.923293304E1,1.703077698E1
3.184938402E2,-3.161404419E1,2.914151764E1,1.729322815E1
3.185038472E2,-3.182854462E1,2.885349274E1,1.745383453E1
3.185138542E2,-3.212125397E1,2.870481873E1,1.770674133E1
3.185238612E2,-3.194380188E1,2.830034637E1,1.778250122E1
3.185338672E2,-3.179167938E1,2.834477997E1,1.791004181E1
3.185438742E2,-3.208996582E1,2.789405060E1,1.789482117E1
3.185538812E2,-3.210117340E1,2.794351959E1,1.770026398E1
3.185638872E2,-3.210795593E1,2.771978760E1,1.780060577E1
3.185738942E2,-3.216611481E1,2.788769531E1,1.756539154E1
3.185839012E2,-3.203231049E1,2.777967834E1,1.759941864E1
3.185939072E2,-3.212275696E1,2.791867065E1,1.813957977E1
3.186039142E2,-3.214836884E1,2.808413696E1,1.776123810E1
3.186139212E2,-3.208028412E1,2.864770508E1,1.732444000E1
3.186239282E2,-3.242344666E1,2.921770477E1,1.612796783E1
3.186339342E2,-3.263317871E1,2.950514221E1,1.485786438E1
3.186439412E2,-3.272019958E1,3.013161469E1,1.372567749E1
3.186539482E2,-3.282774353E1,3.063625336E1,1.236679077E1
3.186639542E2,-3.256867218E1,3.118580627E1,1.106438446E1
3.186739612E2,-3.299996948E1,3.157336426E1,9.908012390E0
3.186839682E2,-3.254086304E1,3.207261658E1,9.081733704E0
3.186939752E2,-3.272312927E1,3.240570831E1,7.686737061E0
3.187039812E2,-3.267787933E1,3.266324615E1,6.192634583E0
3.187139882E2,-3.248243713E1,3.297469330E1,4.235000610E0
3.187239952E2,-3.248249054E1,3.306333923E1,2.829437256E0
3.187340012E2,-3.261802673E1,3.331948853E1,2.408523560E-1
3.187440082E2,-3.275456238E1,3.314268494E1,-6.137771606E-1
3.187540152E2,-3.281272125E1,3.284799957E1,-1.425682068E0
3.187640212E2,-3.329726410E1,3.304280090E1,-2.189720154E0
3.187740282E2,-3.322133636E1,3.270359802E1,-3.130020142E0
3.187840352E2,-3.350910950E1,3.236029816E1,-4.191413879E0
3.187940422E2,-3.317900848E1,3.199326324E1,-5.194313049E0
3.188040482E2,-3.335836029E1,3.154151917E1,-6.174530029E0
3.188140552E2,-3.339412689E1,3.129496765E1,-6.998863220E0
3.188240622E2,-3.351560211E1,3.127470398E1,-7.750961304E0
3.188340682E2,-3.343122864E1,3.131930542E1,-8.066368103E0
3.188440752E2,-3.349667358E1,3.116245270E1,-8.261901855E0
3.188540822E2,-3.331752014E1,3.128054810E1,-9.144287109E0
3.188640882E2,-3.332942200E1,3.123566437E1,-9.372543335E0
3.188740952E2,-3.307090759E1,3.122239685E1,-9.703712463E0
3.188841022E2,-3.328439331E1,3.086273956E1,-1.003723145E1
3.188941092E2,-3.334024048E1,3.093222809E1,-1.054750824E1
3.189041152E2,-3.370177460E1,3.056230927E1,-1.046579742E1
3.189141222E2,-3.331561279E1,3.064052582E1,-1.035197449E1
3.189241292E2,-3.340301514E1,3.045371246E1,-1.030536652E1
3.189341352E2,-3.338198853E1,3.062852478E1,-1.025396729E1
3.189441422E2,-3.336382294E1,3.048502350E1,-1.007253265E1
3.189541492E2,-3.347591400E1,3.067865753E1,-9.890701294E0
3.189641552E2,-3.358587646E1,3.047805023E1,-9.362159729E0
3.189741622E2,-3.381509399E1,3.065290833E1,-9.296035767E0
3.189841692E2,-3.398133087E1,3.057169342E1,-9.077697754E0
3.189941762E2,-3.419113922E1,3.046015930E1,-8.586944580E0
3.190041822E2,-3.441049194E1,3.019841766E1,-7.962081909E0
3.190141892E2,-3.454087067E1,3.022679138E1,-7.785820007E0
3.190241962E2,-3.459265900E1,3.000954437E1,-7.191879272E0
3.190342022E2,-3.483824921E1,3.027454376E1,-6.362129211E0
3.190442092E2,-3.474549103E1,3.020523071E1,-5.445930481E0
3.190542162E2,-3.476680756E1,3.046637726E1,-4.361442566E0
3.190642222E2,-3.476045990E1,3.060370636E1,-2.848686218E0
3.190742292E2,-3.452066040E1,3.083801270E1,-2.917846680E0
3.190842362E2,-3.421984100E1,3.108786011E1,-2.802749634E0
3.190942432E2,-3.445501709E1,3.114224243E1,-3.327980042E0
3.191042492E2,-3.445005798E1,3.087883759E1,-3.234886169E0
3.191142562E2,-3.484151459E1,3.057215881E1,-3.399024963E0
3.191242632E2,-3.470824432E1,3.072585297E1,-3.512863159E0
3.191342692E2,-3.454703522E1,3.053163910E1,-3.903533936E0
3.191442762E2,-3.458351898E1,3.048867035E1,-4.423332214E0
3.191542832E2,-3.453505707E1,3.035125732E1,-4.468193054E0
3.191642892E2,-3.439184570E1,3.057253265E1,-3.898338318E0
3.191742962E2,-3.461714172E1,3.038127136E1,-3.800369263E0
3.191843032E2,-3.449142456E1,3.021327209E1,-3.432907104E0
3.191943102E2,-3.485887909E1,2.996296692E1,-3.082351685E0
3.192043162E2,-3.499848175E1,2.984020233E1,-2.617568970E0
3.192143232E2,-3.489016724E1,2.979315186E1,-2.613708496E0
3.192243305E2,-3.492614746E1,2.961131287E1,-3.180206299E0
3.192343365E2,-3.498407745E1,2.978686523E1,-3.520874023E0
3.192443435E2,-3.501603699E1,2.962103271E1,-3.697257996E0
3.192543505E2,-3.528102112E1,2.937911987E1,-3.299079895E0
3.192643565E2,-3.540453339E1,2.920080566E1,-2.725364685E0
3.192743635E2,-3.584387207E1,2.874507141E1,-2.614288330E0
3.192843705E2,-3.583969879E1,2.876106262E1,-2.627876282E0
3.192943775E2,-3.593682098E1,2.897414398E1,-2.648117065E0
3.193043835E2,-3.581652069E1,2.886868286E1,-2.201400757E0
3.193143905E2,-3.567799377E1,2.911933899E1,-1.918273926E0
3.193243975E2,-3.542795563E1,2.943464661E1,-9.069290161E-1
3.193344035E2,-3.511952972E1,2.935262299E1,-1.231918335E-1
3.193444105E2,-3.507600403E1,2.970346069E1,9.133605957E-1
3.193544175E2,-3.483653259E1,2.960727692E1,1.809989929E0
3.193644245E2,-3.448828888E1,2.987464905E1,2.747406006E0
3.193744305E2,-3.431898499E1,2.993899536E1,4.542137146E0
3.193844375E2,-3.393589020E1,3.052523041E1,6.105178833E0
3.193944445E2,-3.363109589E1,3.063980865E1,8.031494141E0
3.194044505E2,-3.289242554E1,3.083886719E1,9.145317078E0
3.194144575E2,-3.244421387E1,3.102769470E1,9.661911011E0
3.194244645E2,-3.230715179E1,3.094161987E1,1.020726013E1
3.194344705E2,-3.215418243E1,3.068943787E1,1.051920319E1
3.194444775E2,-3.220133209E1,3.076049805E1,1.084594727E1
3.194544845E2,-3.237435913E1,3.059685516E1,1.065292358E1
3.194644915E2,-3.233757019E1,3.054727173E1,1.078436279E1
3.194744975E2,-3.225506592E1,3.056105042E1,1.077570343E1
3.194845045E2,-3.234725952E1,3.024385071E1,1.090460205E1
3.194945115E2,-3.224472809E1,3.049710083E1,1.118219757E1
3.195045175E2,-3.214125824E1,3.039333344E1,1.190397644E1
3.195145245E2,-3.177506256E1,3.038614655E1,1.269787598E1
3.195245315E2,-3.136482239E1,3.002797699E1,1.317587280E1
3.195345375E2,-3.117205811E1,2.984934998E1,1.469976807E1
3.195445445E2,-3.038314819E1,2.949160004E1,1.577550507E1
3.195545515E2,-3.013355255E1,2.922072601E1,1.678219604E1
3.195645585E2,-3.006296539E1,2.928540039E1,1.725410461E1
3.195745645E2,-3.004042816E1,2.907087708E1,1.832193756E1
3.195845715E2,-3.004563141E1,2.871754456E1,1.826412201E1
3.195945785E2,-3.023846436E1,2.844437408E1,1.835634613E1
3.196045845E2,-3.030097961E1,2.800223541E1,1.832770538E1
3.196145915E2,-3.032031250E1,2.769934082E1,1.882025909E1
3.196245985E2,-3.061444092E1,2.725894928E1,1.878231812E1
3.196346045E2,-3.063404846E1,2.712249756E1,1.926280975E1
3.196446115E2,-3.054388428E1,2.664407349E1,1.931524658E1
3.196546185E2,-3.053253174E1,2.656642914E1,1.952767944E1
3.196646255E2,-3.061870575E1,2.631603241E1,1.961128235E1
3.196746315E2,-3.071298218E1,2.627799225E1,1.985302734E1
3.196846385E2,-3.045822144E1,2.646461487E1,1.976035309E1
3.196946455E2,-3.080117798E1,2.638991547E1,1.957662964E1
3.197046515E2,-3.064642334E1,2.662438202E1,1.916416168E1
3.197146585E2,-3.051049805E1,2.696764374E1,1.908527374E1
3.197246655E2,-3.042871857E1,2.702955627E1,1.901254272E1
3.197346715E2,-3.030386353E1,2.680025482E1,1.895632172E1
3.197446785E2,-3.027307892E1,2.722104645E1,1.858116913E1
3.197546855E2,-3.070181274E1,2.784480286E1,1.743723297E1
3.197646915E2,-3.113100433E1,2.834809875E1,1.578490448E1
3.197746985E2,-3.134397888E1,2.886918640E1,1.418910217E1
3.197847055E2,-3.146865845E1,2.939045715E1,1.270961761E1
3.197947125E2,-3.154491425E1,2.996221161E1,1.127166748E1
3.198047185E2,-3.141678619E1,3.034169006E1,9.494972229E0
3.198147255E2,-3.152677917E1,3.081286621E1,8.168426514E0
3.198247325E2,-3.175674438E1,3.094326782E1,6.598617554E0
3.198347385E2,-3.174384308E1,3.123670959E1,5.327301025E0
3.198447455E2,-3.158365631E1,3.157836151E1,3.835914612E0
3.198547525E2,-3.174195099E1,3.146927643E1,1.128967285E0
3.198647585E2,-3.174221039E1,3.139104462E1,-4.859008789E-1
3.198747655E2,-3.184883118E1,3.164518738E1,-1.316833496E0
3.198847725E2,-3.194025421E1,3.163449860E1,-2.594863892E0
3.198947795E2,-3.206539917E1,3.133506775E1,-3.275695801E0
3.199047855E2,-3.252379608E1,3.124981689E1,-4.213478088E0
3.199147925E2,-3.244611359E1,3.085113525E1,-5.248298645E0
3.199247995E2,-3.247556305E1,3.055986023E1,-6.594100952E0
3.199348055E2,-3.245068359E1,3.042148590E1,-7.379646301E0
3.199448125E2,-3.233484650E1,3.007786560E1,-8.455017090E0
3.199548195E2,-3.257044983E1,2.996073914E1,-8.976814270E0
3.199648265E2,-3.249591827E1,2.976096344E1,-9.626983643E0
3.199748325E2,-3.238426208E1,2.967446899E1,-1.005086517E1
3.199848395E2,-3.214906311E1,2.954738617E1,-1.053041840E1
3.199948465E2,-3.227436066E1,2.943651581E1,-1.111373901E1
3.200048525E2,-3.255521393E1,2.919441223E1,-1.153862000E1
3.200148595E2,-3.272758484E1,2.903330231E1,-1.195227051E1
3.200248665E2,-3.256625366E1,2.904514313E1,-1.207730103E1
3.200348725E2,-3.257485199E1,2.883929443E1,-1.209921265E1
3.200448795E2,-3.269878387E1,2.850283813E1,-1.238983154E1
3.200548865E2,-3.269419098E1,2.865097809E1,-1.230559540E1
3.200648925E2,-3.281684113E1,2.871414185E1,-1.242305756E1
3.200748995E2,-3.251183319E1,2.873187256E1,-1.201894379E1
3.200849065E2,-3.274012756E1,2.853321075E1,-1.191605377E1
3.200949135E2,-3.293643188E1,2.878304291E1,-1.132026672E1
3.201049195E2,-3.312729645E1,2.863772583E1,-1.117172241E1
3.201149265E2,-3.319651031E1,2.905622101E1,-1.040017700E1
3.201249335E2,-3.337314606E1,2.896736908E1,-9.776962280E0
3.201349395E2,-3.357015228E1,2.892045593E1,-9.068641663E0
3.201449465E2,-3.358452606E1,2.892305756E1,-8.335365295E0
3.201549535E2,-3.399978638E1,2.908625793E1,-7.889106750E0
3.201649595E2,-3.431661224E1,2.908711243E1,-6.348678589E0
3.201749665E2,-3.408630371E1,2.946867371E1,-4.755905151E0
3.201849735E2,-3.385082245E1,2.948996735E1,-4.705329895E0
3.201949805E2,-3.358649445E1,2.976365662E1,-4.949165344E0
3.202049865E2,-3.359390259E1,2.987044525E1,-5.754783630E0
3.202149935E2,-3.343074036E1,3.010865021E1,-6.183151245E0
3.202249995E2,-3.359231567E1,2.979845428E1,-6.565513611E0
3.202350055E2,-3.372278595E1,2.970054626E1,-7.171119690E0
3.202450125E2,-3.403981018E1,2.953784180E1,-6.606384277E0
3.202550195E2,-3.371343231E1,2.971481323E1,-6.895530701E0
3.202650255E2,-3.371846008E1,2.952471161E1,-7.358474731E0
3.202750325E2,-3.341032410E1,2.949391937E1,-7.905410767E0
3.202850395E2,-3.384124756E1,2.956325531E1,-7.659431458E0
3.202950465E2,-3.395423889E1,2.976299286E1,-6.885314941E0
3.203050525E2,-3.413466644E1,2.978340912E1,-6.172904968E0
3.203150595E2,-3.413115692E1,2.984981537E1,-6.568397522E0
3.203250665E2,-3.377786255E1,2.986898804E1,-6.982742310E0
3.203350725E2,-3.329138947E1,3.021755981E1,-8.532768250E0
3.203450795E2,-3.345018005E1,3.012934875E1,-9.085159302E0
3.203550865E2,-3.336145782E1,3.014704132E1,-9.195518494E0
3.203650925E2,-3.338420105E1,2.986075592E1,-9.797058105E0
3.203750995E2,-3.345616913E1,2.980220032E1,-1.015324402E1
3.203851065E2,-3.360662079E1,2.966112518E1,-1.044934082E1
3.203951135E2,-3.376004028E1,2.959418488E1,-1.031569672E1
3.204051195E2,-3.395409393E1,2.946764374E1,-1.016221619E1
3.204151265E2,-3.411603546E1,2.948268127E1,-8.922103882E0
3.204251335E2,-3.433524323E1,2.956984711E1,-8.208496094E0
3.204351395E2,-3.430606079E1,2.988298798E1,-7.722000122E0
3.204451465E2,-3.445743561E1,3.020476532E1,-6.536018372E0
3.204551535E2,-3.452976990E1,3.047743988E1,-5.351608276E0
3.204651595E2,-3.459565735E1,3.030992126E1,-3.038597107E0
3.204751665E2,-3.443747711E1,3.057238770E1,-1.008193970E0
3.204851735E2,-3.404869080E1,3.056914520E1,1.011436462E0
3.204951795E2,-3.360014343E1,3.093793488E1,2.836128235E0
3.205051865E2,-3.346133423E1,3.108061218E1,4.056953430E0
3.205151935E2,-3.318753815E1,3.131885529E1,4.517883301E0
3.205252005E2,-3.297751617E1,3.155284882E1,4.957458496E0
3.205352065E2,-3.280879211E1,3.206757355E1,5.234230042E0
3.205452135E2,-3.232956696E1,3.241522217E1,4.765708923E0
3.205552205E2,-3.227613831E1,3.245615387E1,4.996017456E0
3.205652265E2,-3.203034210E1,3.265262604E1,5.085029602E0
3.205752335E2,-3.204786682E1,3.290593719E1,5.256019592E0
3.205852405E2,-3.185442352E1,3.314437103E1,5.388809204E0
3.205952465E2,-3.180509186E1,3.328646851E1,6.025955200E0
3.206052535E2,-3.157418823E1,3.300292206E1,6.045982361E0
3.206152605E2,-3.172838593E1,3.291914368E1,6.977493286E0
3.206252675E2,-3.156584930E1,3.270669556E1,8.374282837E0
3.206352735E2,-3.143349457E1,3.239304352E1,9.545394897E0
3.206452805E2,-3.102710724E1,3.204739380E1,1.087217712E1
3.206552875E2,-3.074634552E1,3.165847778E1,1.247769928E1
3.206652935E2,-3.073973846E1,3.148764038E1,1.366189575E1
3.206753005E2,-3.086370850E1,3.131071472E1,1.407704163E1
3.206853075E2,-3.082981110E1,3.112505341E1,1.394457245E1
3.206953135E2,-3.114778137E1,3.066512299E1,1.465121460E1
3.207053205E2,-3.121836090E1,3.060527802E1,1.439903259E1
3.207153275E2,-3.147698975E1,3.047276306E1,1.489241028E1
3.207253345E2,-3.165662384E1,3.009704590E1,1.458188629E1
3.207353405E2,-3.201106262E1,2.986782074E1,1.467095184E1
3.207453475E2,-3.205198669E1,2.970192719E1,1.499651337E1
3.207553545E2,-3.246167755E1,2.958000183E1,1.509095001E1
3.207653605E2,-3.233839417E1,2.975826263E1,1.513635254E1
3.207753675E2,-3.224101257E1,2.961538696E1,1.543906403E1
3.207853745E2,-3.209928894E1,2.937164307E1,1.534232330E1
3.207953805E2,-3.218360138E1,2.953298950E1,1.552727509E1
3.208053875E2,-3.211986542E1,2.961818695E1,1.536995697E1
3.208153945E2,-3.237773895E1,2.983323669E1,1.544766998E1
3.208254005E2,-3.222016144E1,2.993794250E1,1.448468018E1
3.208354075E2,-3.223217773E1,3.030547333E1,1.356844330E1
3.208454145E2,-3.233216095E1,3.078748322E1,1.208984375E1
3.208554215E2,-3.254910278E1,3.108615875E1,1.083860779E1
3.208654275E2,-3.249180603E1,3.129362488E1,9.501968384E0
3.208754345E2,-3.281331635E1,3.181299591E1,7.955749512E0
3.208854415E2,-3.249672699E1,3.232224274E1,6.264328003E0
3.208954475E2,-3.259889221E1,3.292623138E1,4.348823547E0
3.209054545E2,-3.261133575E1,3.286684418E1,2.935470581E0
3.209154615E2,-3.250360870E1,3.332346344E1,1.429557800E0
3.209254675E2,-3.246477509E1,3.324608612E1,2.021484375E-1
3.209354745E2,-3.248150635E1,3.312091064E1,-1.747291565E0
3.209454815E2,-3.236765289E1,3.326881409E1,-2.850257874E0
3.209554885E2,-3.244956207E1,3.352098083E1,-4.501480103E0
3.209654945E2,-3.205272675E1,3.330345917E1,-5.932487488E0
3.209755015E2,-3.205792999E1,3.326006317E1,-6.751457214E0
3.209855085E2,-3.217272949E1,3.330324554E1,-7.889663696E0
3.209955145E2,-3.186736298E1,3.297118378E1,-8.523056030E0
3.210055215E2,-3.188600922E1,3.285789490E1,-9.476936340E0
3.210155285E2,-3.181496429E1,3.230775452E1,-1.034989166E1
3.210255345E2,-3.198555756E1,3.214730835E1,-1.134454346E1
3.210355415E2,-3.184516907E1,3.172904205E1,-1.184544373E1
3.210455485E2,-3.197723389E1,3.156399536E1,-1.244701385E1
3.210555545E2,-3.221922302E1,3.104685211E1,-1.291739655E1
3.210655615E2,-3.249156952E1,3.078409576E1,-1.316718292E1
3.210755685E2,-3.246568298E1,3.086329651E1,-1.359970093E1
3.210855755E2,-3.234014130E1,3.058576965E1,-1.390426636E1
3.210955815E2,-3.260386658E1,3.009922028E1,-1.406403351E1
3.211055885E2,-3.251798248E1,3.016523743E1,-1.445511627E1
3.211155955E2,-3.276840973E1,2.998356628E1,-1.499804688E1
3.211256015E2,-3.274088287E1,2.998891449E1,-1.535736084E1
3.211356085E2,-3.308494568E1,2.975181580E1,-1.511572266E1
3.211456155E2,-3.300408173E1,2.979415894E1,-1.477811432E1
3.211556215E2,-3.313297272E1,2.964498901E1,-1.460935974E1
3.211656285E2,-3.308403015E1,2.993004608E1,-1.441205597E1
3.211756355E2,-3.331797028E1,2.960095978E1,-1.376823425E1
3.211856415E2,-3.358952332E1,2.990663147E1,-1.342394257E1
3.211956485E2,-3.370846558E1,2.983058929E1,-1.276371765E1
3.212056555E2,-3.390290833E1,2.990877533E1,-1.215623474E1
3.212156625E2,-3.416973877E1,2.968297577E1,-1.135903168E1
3.212256687E2,-3.444602966E1,2.994097900E1,-1.055297089E1
3.212356758E2,-3.481997681E1,3.018450165E1,-9.607292175E0
3.212456827E2,-3.477710724E1,3.008881378E1,-9.032691956E0
3.212556887E2,-3.480519867E1,2.991931915E1,-7.835823059E0
3.212656958E2,-3.502922058E1,3.007648468E1,-7.451507568E0
3.212757027E2,-3.510186768E1,3.024781799E1,-7.048622131E0
3.212857088E2,-3.506829834E1,3.029090118E1,-7.233940125E0
3.212957157E2,-3.507260895E1,3.006484985E1,-7.761329651E0
3.213057227E2,-3.523323059E1,2.977804565E1,-8.733505249E0
3.213157298E2,-3.551004791E1,2.958351898E1,-8.894210815E0
3.213257357E2,-3.535004425E1,2.949415588E1,-9.394996643E0
3.213357428E2,-3.513137817E1,2.957000732E1,-9.840057373E0
3.213457497E2,-3.511536407E1,2.966591644E1,-1.023749542E1
3.213557558E2,-3.537521362E1,2.968063354E1,-9.989280701E0
3.213657627E2,-3.534511566E1,2.946189880E1,-9.776664734E0
3.213757697E2,-3.538359833E1,2.966645050E1,-9.720809937E0
3.213857758E2,-3.550359344E1,2.954848480E1,-8.808319092E0
3.213957827E2,-3.580689240E1,2.954710388E1,-8.441085815E0
3.214057898E2,-3.597526550E1,2.931498718E1,-8.044921875E0
3.214157967E2,-3.570018005E1,2.973874664E1,-8.132858276E0
3.214258027E2,-3.539889526E1,2.986203003E1,-9.123168945E0
3.214358098E2,-3.508946991E1,2.977777863E1,-1.015093994E1
3.214458167E2,-3.545478058E1,2.926505280E1,-1.009549713E1
3.214558228E2,-3.584893036E1,2.896334839E1,-9.190635681E0
3.214658297E2,-3.646012115E1,2.852474213E1,-9.478744507E0
3.214758367E2,-3.660635376E1,2.837246704E1,-9.352142334E0
3.214858428E2,-3.691595459E1,2.814453125E1,-9.232124329E0
3.214958497E2,-3.666104126E1,2.828702545E1,-9.042160034E0
3.215058568E2,-3.665861511E1,2.823210144E1,-8.435791016E0
3.215158627E2,-3.648954010E1,2.865908051E1,-7.951713562E0
3.215258697E2,-3.660218048E1,2.890129089E1,-7.180091858E0
3.215358768E2,-3.637245178E1,2.908043671E1,-6.282386780E0
3.215458837E2,-3.610851288E1,2.944295502E1,-4.704849243E0
