"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
4.275547915E2,5.236263101E1,4.927340886E0,1.155719648E0,1.025685235E0,3.245274565E2,4.858026680E0,3.197516820E0
4.285547911E2,5.236263969E1,4.927331499E0,1.623724909E0,7.885426368E-1,3.192133168E2,4.871165040E0,3.177465687E0
4.295547907E2,5.236263680E1,4.927326866E0,1.244871330E0,3.756740801E-1,2.988100483E2,4.884751175E0,3.156539719E0
4.305547901E2,5.236265075E1,4.927317948E0,1.334774043E0,3.333357365E-1,2.734139307E2,4.878840821E0,3.165667272E0
4.315547900E2,5.236266985E1,4.927297356E0,1.581959815E0,6.100875302E-1,2.827780568E2,4.880633660E0,3.162902482E0
4.325547895E2,5.236269139E1,4.927265745E0,1.618183868E0,1.316378361E0,2.930093758E2,4.861448784E0,3.192311506E0
4.335547891E2,5.236270030E1,4.927245985E0,2.058701515E0,1.397345045E0,2.883146974E2,4.845682766E0,3.216192712E0
4.345547901E2,5.236270014E1,4.927207756E0,8.565839371E-1,1.700971899E0,2.759397565E2,4.851046897E0,3.208096170E0
4.355547913E2,5.236270832E1,4.927194421E0,1.691934450E0,1.187472151E0,2.753139539E2,4.840330340E0,3.224242428E0
4.365547920E2,5.236270856E1,4.927172888E0,1.543616140E0,1.193767173E0,2.689179434E2,4.832401286E0,3.236114158E0
4.375547929E2,5.236271103E1,4.927162450E0,1.327794434E0,7.686923328E-1,2.693184009E2,4.819175773E0,3.255776698E0
4.385547940E2,5.236271065E1,4.927168828E0,1.346637177E0,4.826025586E-2,2.620176592E2,4.818986742E0,3.256056482E0
4.395547953E2,5.236270677E1,4.927172777E0,5.816551894E-1,2.356803195E-1,2.324111251E2,4.831707195E0,3.237150385E0
4.405547951E2,5.236269864E1,4.927166404E0,5.126261748E-1,3.764881042E-1,2.103917589E2,4.840148509E0,3.224515381E0
4.415547956E2,5.236270275E1,4.927149086E0,5.843590898E-1,6.451294235E-1,2.667252814E2,4.877815823E0,3.167246411E0
4.425547963E2,5.236269266E1,4.927120971E0,1.089183219E0,1.410870381E0,2.546897642E2,4.862709673E0,3.190390519E0
4.435547967E2,5.236268764E1,4.927101563E0,1.523853627E0,1.620381483E0,2.519804428E2,4.854492820E0,3.202879407E0
4.445547980E2,5.236268201E1,4.927087416E0,1.421776026E0,1.150360553E0,2.442019538E2,4.855673018E0,3.201089905E0
4.455547979E2,5.236267341E1,4.927071435E0,6.148255458E-1,1.282224944E0,2.447329746E2,4.851987744E0,3.206673037E0
4.465547981E2,5.236267134E1,4.927045302E0,1.112108526E0,1.329709576E0,2.494630293E2,4.852981138E0,3.205169436E0
4.475547997E2,5.236266854E1,4.927031591E0,1.361084351E0,1.190076019E0,2.543743577E2,4.856972837E0,3.199117362E0
4.485547994E2,5.236265214E1,4.927032975E0,1.387627373E0,9.426950016E-1,2.321400173E2,4.855665378E0,3.201101493E0
4.495547998E2,5.236264351E1,4.927016984E0,1.204215317E0,1.173625184E0,2.316545220E2,4.865812363E0,3.185656460E0
4.505548000E2,5.236263427E1,4.926997050E0,1.127478908E0,1.425086692E0,2.303594581E2,4.881168393E0,3.162077189E0
4.515548002E2,5.236261817E1,4.926986764E0,8.253539084E-1,1.638614267E0,2.189138923E2,4.900197699E0,3.132506911E0
4.525548015E2,5.236261163E1,4.926974329E0,6.572770160E-1,1.153326932E0,2.248896357E2,4.915586866E0,3.108302237E0
4.535548011E2,5.236261187E1,4.926952432E0,7.258667676E-1,1.142201334E0,2.414023108E2,4.898558937E0,3.135068958E0
4.545548010E2,5.236260096E1,4.926937885E0,1.650149530E0,1.184140972E0,2.397383337E2,4.904837357E0,3.125237197E0
4.555548011E2,5.236259646E1,4.926926473E0,2.045134064E0,1.094426154E0,2.449997628E2,4.890479905E0,3.147656801E0
4.565548021E2,5.236259931E1,4.926902003E0,1.903587499E0,1.023352915E0,2.561098810E2,4.890499809E0,3.147625875E0
4.575548018E2,5.236260032E1,4.926874662E0,1.289880080E0,1.132158526E0,2.575369049E2,4.885312888E0,3.155670296E0
4.585548024E2,5.236260104E1,4.926839074E0,1.064231021E0,1.398799339E0,2.603654929E2,4.889580825E0,3.149053252E0
4.595548019E2,5.236259142E1,4.926824211E0,1.078076077E0,1.471262132E0,2.477729006E2,4.888233128E0,3.151144859E0
4.605548010E2,5.236258052E1,4.926812111E0,1.116039678E0,1.374739442E0,2.348402037E2,4.893150835E0,3.143503132E0
4.615548010E2,5.236257908E1,4.926786276E0,1.107576845E0,1.359791693E0,2.453419161E2,4.896291793E0,3.138608563E0
4.625548019E2,5.236258271E1,4.926752283E0,9.800670939E-1,1.426424538E0,2.608639122E2,4.895504227E0,3.139836842E0
4.635548028E2,5.236258100E1,4.926745724E0,7.783406610E-1,1.252471569E0,2.591822450E2,4.913908990E0,3.110954110E0
4.645548034E2,5.236257364E1,4.926730852E0,8.029173212E-1,1.147797793E0,2.495481174E2,4.920174138E0,3.101035872E0
4.655548034E2,5.236256947E1,4.926715494E0,8.346929522E-1,9.501813986E-1,2.385107751E2,4.908076373E0,3.120147970E0
4.665548024E2,5.236256671E1,4.926693021E0,6.958574420E-1,1.116157516E0,2.399544603E2,4.914044521E0,3.110740022E0
4.675548025E2,5.236256298E1,4.926674774E0,7.481932612E-1,1.099406674E0,2.382231071E2,4.922083374E0,3.098004567E0
4.685548029E2,5.236256421E1,4.926651493E0,8.875389295E-1,1.116074933E0,2.483845339E2,4.940094377E0,3.069202596E0
4.695548031E2,5.236256248E1,4.926631582E0,3.564122990E-1,1.130380618E0,2.531254470E2,4.957966766E0,3.040247125E0
4.705548028E2,5.236256435E1,4.926601427E0,8.014268605E-1,1.226550867E0,2.534512235E2,4.974017344E0,3.013915808E0
4.715548025E2,5.236256271E1,4.926578257E0,1.067777927E0,1.301852408E0,2.544670464E2,5.006182730E0,2.960180992E0
4.725548022E2,5.236256657E1,4.926558531E0,1.076050656E0,1.258717508E0,2.606570409E2,5.049387155E0,2.885866663E0
4.735548034E2,5.236256450E1,4.926534848E0,8.572595203E-1,1.347186435E0,2.603289838E2,5.105967302E0,2.784534959E0
4.745548031E2,5.236254997E1,4.926522990E0,1.013318368E0,1.320086734E0,2.516704798E2,5.107119334E0,2.782421453E0
4.755548028E2,5.236254109E1,4.926502378E0,5.726187052E-1,1.482026164E0,2.486634379E2,5.137745066E0,2.725456414E0
4.765548034E2,5.236253349E1,4.926477203E0,4.326294437E-1,1.667681532E0,2.479977781E2,5.207893447E0,2.588896073E0
4.775548024E2,5.236252596E1,4.926456324E0,4.052748475E-1,1.694824411E0,2.456956584E2,5.245814361E0,2.511168797E0
4.785548030E2,5.236251846E1,4.926432924E0,2.775015449E-1,1.638150267E0,2.447356344E2,5.292828124E0,2.410499425E0
4.795548033E2,5.236251266E1,4.926415041E0,3.473882666E-1,1.515741090E0,2.414136934E2,5.321968859E0,2.345460401E0
4.805548033E2,5.236250963E1,4.926392745E0,4.394722609E-1,1.439625386E0,2.424653781E2,5.398209957E0,2.164224179E0
4.815548024E2,5.236249323E1,4.926387060E0,3.598766942E-1,1.395726644E0,2.346377800E2,5.473380156E0,1.966379084E0
4.825548024E2,5.236248948E1,4.926372581E0,5.680580018E-1,1.268493425E0,2.399880715E2,5.347990861E0,2.285504493E0
4.835548036E2,5.236243703E1,4.926393404E0,5.983872665E-1,1.108318170E0,2.324944464E2,5.086567350E0,2.819817304E0
4.845548025E2,5.236241856E1,4.926386155E0,4.076480325E-1,1.055553504E0,2.372767283E2,5.044900561E0,2.893702708E0
4.855548025E2,5.236241819E1,4.926367898E0,6.211549696E-2,1.063358507E0,2.395942978E2,5.034036637E0,2.912561102E0
4.865548033E2,5.236242201E1,4.926333745E0,1.342609711E-2,1.205763814E0,2.425173815E2,5.032868659E0,2.914578888E0
4.875548036E2,5.236241468E1,4.926311886E0,-4.764598049E-2,1.343547637E0,2.325466676E2,5.025714156E0,2.926898402E0
4.885548025E2,5.236241891E1,4.926275157E0,1.008782089E-1,1.356573140E0,2.372213444E2,5.026866044E0,2.924919625E0
4.895548027E2,5.236241686E1,4.926249017E0,4.600676196E-1,1.456229612E0,2.390373304E2,5.035437429E0,2.910138645E0
4.905548022E2,5.236241783E1,4.926215366E0,5.465266556E-1,1.563292584E0,2.419723820E2,5.059500147E0,2.868099596E0
4.915548035E2,5.236241519E1,4.926195954E0,4.703627592E-1,1.542038963E0,2.431729853E2,5.053036739E0,2.879471610E0
4.925548028E2,5.236241309E1,4.926181183E0,8.813713938E-1,1.288637752E0,2.432412943E2,5.022770963E0,2.931946262E0
4.935548018E2,5.236241253E1,4.926162340E0,4.313520612E-1,1.234143762E0,2.483483731E2,5.026041922E0,2.926335529E0
4.945548028E2,5.236240785E1,4.926139363E0,6.185795572E-1,1.205148208E0,2.478556918E2,5.056963827E0,2.872569213E0
4.955548021E2,5.236240304E1,4.926121946E0,8.527799593E-1,1.199864234E0,2.474439578E2,5.091160311E0,2.811516267E0
4.965548019E2,5.236239507E1,4.926100300E0,3.649711208E-1,1.278729654E0,2.493351416E2,5.112845377E0,2.771885492E0
4.975548027E2,5.236239137E1,4.926081312E0,5.941208592E-1,1.365292325E0,2.517039190E2,5.132683171E0,2.734977239E0
4.985548023E2,5.236239002E1,4.926064404E0,8.970855437E-1,1.251352871E0,2.450676110E2,5.121919477E0,2.755082196E0
4.995548011E2,5.236238574E1,4.926040587E0,8.189393021E-1,1.321218564E0,2.460977388E2,5.164202446E0,2.674986005E0
5.005548024E2,5.236238243E1,4.926018138E0,1.042673679E0,1.398726944E0,2.462655682E2,5.180872678E0,2.642554697E0
5.015548019E2,5.236236666E1,4.926011380E0,8.811301552E-1,1.368296760E0,2.432805639E2,5.085427667E0,2.821872158E0
5.025548015E2,5.236236738E1,4.925982797E0,6.684014676E-1,1.363496774E0,2.510119453E2,5.087179909E0,2.818712047E0
5.035548017E2,5.236237177E1,4.925957725E0,6.863027383E-1,1.271253912E0,2.569526840E2,5.082572881E0,2.827010779E0
5.045548011E2,5.236236802E1,4.925948147E0,7.379450146E-1,1.123858589E0,2.536726358E2,5.073473313E0,2.843308913E0
5.055548015E2,5.236236855E1,4.925921706E0,6.028900091E-1,1.158166596E0,2.560911501E2,5.050597516E0,2.883747867E0
5.065548017E2,5.236237031E1,4.925913057E0,9.611403877E-1,1.016476313E0,2.565051474E2,5.091695744E0,2.810546475E0
5.075548021E2,5.236237646E1,4.925894540E0,7.981092529E-1,8.093094332E-1,2.685919309E2,5.173337293E0,2.657276479E0
5.085548019E2,5.236237579E1,4.925888641E0,5.583548322E-1,5.414465678E-1,2.678885392E2,5.305376883E0,2.382753273E0
5.095548011E2,5.236237308E1,4.925886813E0,6.511629587E-1,2.689216278E-1,2.647689581E2,5.517935942E0,2.006932238E0
5.105548135E2,5.236237720E1,4.925885508E0,4.964241041E-1,2.771419393E-1,2.647689572E2,6.337175606E0,1.552965218E0
5.115548207E2,5.236238199E1,4.925885762E0,8.075690027E-1,2.241377600E-1,2.647689575E2,8.159281904E0,1.225988503E0
