"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.440660926E2,5.212062230E1,4.291846445E0,1.132385306E1,0.000000000E0,1.564363628E2,2.207162364E1,1.101852202E1
1.450660923E2,5.212062230E1,4.291846445E0,1.132385306E1,0.000000000E0,NaN,2.455004890E1,1.200000000E1
1.460660945E2,5.212062230E1,4.291846445E0,1.132385306E1,0.000000000E0,NaN,2.843626098E1,1.200000000E1
1.470660951E2,5.212070942E1,4.291745061E0,2.900257180E0,4.600000083E-1,NaN,3.353233857E1,1.200000000E1
1.480660988E2,5.212070942E1,4.291745061E0,2.900257180E0,0.000000000E0,NaN,3.964307339E1,1.200000000E1
1.490660925E2,5.212068872E1,4.291713713E0,2.504493780E0,6.399999857E-1,NaN,4.287271222E1,1.600000000E1
1.500660897E2,5.212067812E1,4.291709689E0,2.464820929E0,6.000000238E-1,NaN,4.738231091E1,1.600000000E1
1.510660881E2,5.212067812E1,4.291709689E0,2.464820929E0,0.000000000E0,NaN,5.255028889E1,1.600000000E1
1.520660857E2,5.212067812E1,4.291709689E0,2.464820929E0,0.000000000E0,1.564362314E2,2.187226463E1,1.112856638E1
1.530660837E2,5.212067812E1,4.291709689E0,2.464820929E0,0.000000000E0,1.564362314E2,1.987008062E1,1.106290558E1
1.540660822E2,5.212067812E1,4.291709689E0,2.464820929E0,0.000000000E0,1.564362314E2,1.634178478E1,1.089740784E1
1.550660797E2,5.212055104E1,4.292030809E0,7.279849309E0,0.000000000E0,1.564365405E2,1.412466397E1,1.017981659E1
1.560660783E2,5.212055104E1,4.292030809E0,7.279849309E0,0.000000000E0,1.564365405E2,1.428946622E1,1.019615332E1
1.570660779E2,5.212055104E1,4.292030809E0,7.279849309E0,0.000000000E0,1.564365405E2,1.367999229E1,1.014789662E1
1.580660765E2,5.212055104E1,4.292030809E0,7.279849309E0,0.000000000E0,1.564365405E2,1.329686567E1,1.013053488E1
1.590660746E2,5.212055104E1,4.292030809E0,7.279849309E0,0.000000000E0,1.564365405E2,1.326838728E1,1.012679206E1
1.600660734E2,5.212057060E1,4.291987020E0,7.082921281E0,1.734125695E-1,1.564364987E2,1.359504908E1,1.013733297E1
1.610660723E2,5.212057163E1,4.291977472E0,6.994581529E0,0.000000000E0,1.564364891E2,1.405964758E1,1.016773495E1
1.620660721E2,5.212057163E1,4.291977472E0,6.994581529E0,0.000000000E0,1.564364891E2,9.668978597E0,8.841246780E0
1.630660706E2,5.212058081E1,4.291958279E0,7.959898143E0,1.399903609E-2,1.564364709E2,8.366248495E0,7.568091551E0
1.640660700E2,5.212058218E1,4.291956625E0,7.799796345E0,3.113005515E-2,1.564364694E2,8.750927573E0,7.270208586E0
1.650660692E2,5.212057239E1,4.291957297E0,7.571339618E0,1.388015021E-1,1.564364684E2,9.558477008E0,7.185293611E0
1.660660678E2,5.212056484E1,4.291920011E0,6.173475413E0,4.156272939E-1,1.564364287E2,9.296855086E0,6.690391280E0
1.670660677E2,5.212059207E1,4.291931103E0,5.613927796E0,3.146618627E-1,1.564364448E2,7.430725364E0,5.856900702E0
1.680660670E2,5.212059459E1,4.291923640E0,6.830101536E0,1.016192930E-1,1.564364375E2,7.617085552E0,5.596235153E0
1.690660670E2,5.212059456E1,4.291918087E0,7.069703698E0,2.077191992E-2,1.564364318E2,8.432276934E0,5.467926909E0
1.700660661E2,5.212059524E1,4.291925361E0,6.687985482E0,1.021999488E-1,1.564364394E2,1.027326013E1,5.477057027E0
1.710660646E2,5.212059620E1,4.291913957E0,7.091397009E0,1.721738442E-1,1.564364278E2,1.200247797E1,5.429571017E0
1.720660641E2,5.212059412E1,4.291915868E0,6.930840941E0,1.978883666E-1,1.564364295E2,1.466166888E1,5.441048921E0
1.730907890E2,5.212059462E1,4.291919279E0,6.763720830E0,2.125457132E-1,1.564364331E2,1.849658800E1,5.466574592E0
1.740895765E2,5.212059725E1,4.291925729E0,6.864511709E0,2.396606049E-1,1.564364401E2,2.247489014E1,5.485317118E0
1.750879856E2,5.212059685E1,4.291925983E0,6.823228983E0,1.960711462E-1,1.564364403E2,2.642784635E1,5.498006557E0
1.760660632E2,5.212059748E1,4.291921544E0,6.660684586E0,1.185826714E-1,1.564364359E2,3.174595327E1,5.523222417E0
1.770660632E2,5.212060336E1,4.291931630E0,6.777925781E0,1.377474924E-1,1.564364473E2,3.648106120E1,5.536814652E0
1.780660630E2,5.212060145E1,4.291927460E0,6.946982410E0,1.543342749E-1,1.564364426E2,4.212669178E1,5.556688617E0
1.790660623E2,5.212060028E1,4.291931123E0,7.065756970E0,1.833170381E-1,1.564364462E2,4.571064528E1,5.598254901E0
1.800660632E2,5.212060206E1,4.291936434E0,7.022342050E0,2.561205660E-1,1.564364520E2,5.467196980E1,5.595249169E0
1.810660625E2,5.212062436E1,4.291929986E0,6.879739056E0,1.509545324E-1,1.564364492E2,6.051496584E1,5.614628330E0
1.820660619E2,5.212066905E1,4.291848438E0,6.929072487E0,6.523484205E-1,1.564363728E2,5.261861240E1,5.579694761E0
1.830660619E2,5.212059547E1,4.291805130E0,6.943738918E0,6.486534832E-1,1.564363156E2,3.900599437E1,5.582718803E0
1.840660619E2,5.212056965E1,4.291843610E0,7.136898719E0,8.248017455E-1,1.498471873E2,3.377408011E1,5.591409869E0
1.850660620E2,5.212055939E1,4.291869753E0,7.094389495E0,8.651340068E-1,1.479302361E2,3.324495673E1,5.606550766E0
1.860660615E2,5.212053896E1,4.291897323E0,7.286554214E0,9.798798003E-1,1.476083648E2,3.284794399E1,5.623996883E0
1.870660608E2,5.212054203E1,4.291883987E0,6.666780767E0,9.014364907E-1,1.465856050E2,3.131445644E1,5.643091220E0
1.880660621E2,5.212055062E1,4.291883140E0,6.229037302E0,8.358524511E-1,1.430542720E2,3.088595460E1,5.703163980E0
1.890660615E2,5.212055647E1,4.291927596E0,7.068403687E0,8.773911663E-1,1.411774695E2,2.705627247E1,5.676273708E0
1.900660611E2,5.212054728E1,4.291895881E0,7.387351771E0,8.429395412E-1,1.472343789E2,2.476188309E1,5.679790281E0
1.910660609E2,5.212056785E1,4.291911532E0,6.839761962E0,4.858267472E-1,1.476023751E2,2.283938038E1,5.637407755E0
1.920660610E2,5.212055980E1,4.291916277E0,7.168598791E0,5.420915580E-1,1.521360217E2,2.162967603E1,5.639263225E0
1.930660609E2,5.212055410E1,4.291918343E0,7.262354302E0,4.174028481E-1,1.528791577E2,2.172372258E1,5.688929075E0
1.940660640E2,5.212054186E1,4.291917900E0,6.731163825E0,3.398738820E-1,1.528791571E2,2.158357652E1,5.816426763E0
1.950660614E2,5.212055222E1,4.291910744E0,7.542580717E0,1.447339157E-1,1.528791515E2,2.157012175E1,5.951747713E0
1.960660607E2,5.212055098E1,4.291911064E0,7.856739152E0,1.132098152E-1,1.528791517E2,2.256303549E1,6.133693619E0
1.970660607E2,5.212053898E1,4.291920830E0,7.789275268E0,2.340309891E-1,1.528791594E2,2.377939056E1,6.289190658E0
1.980660609E2,5.212053515E1,4.291922784E0,6.872740042E0,3.725537574E-1,1.528791609E2,2.542986393E1,6.379656040E0
1.990660610E2,5.212056695E1,4.291931894E0,6.999927545E0,2.019472674E-1,1.528791691E2,2.564396839E1,6.537386033E0
2.000660610E2,5.212057181E1,4.291888623E0,6.901568130E0,3.475318473E-1,1.528791338E2,2.335641808E1,6.679696407E0
2.010660613E2,5.212056056E1,4.291884427E0,5.345455301E0,4.934289995E-1,1.528791302E2,2.584440736E1,6.772911492E0
2.020660609E2,5.212060121E1,4.291888788E0,4.914981355E0,2.205903321E-1,1.528791347E2,2.446084628E1,6.921874028E0
2.030660607E2,5.212060895E1,4.291888935E0,6.007483629E0,4.344336274E-1,1.528791350E2,2.589323886E1,6.999513996E0
2.040660614E2,5.212060596E1,4.291890358E0,6.511073132E0,4.461734428E-1,1.528791360E2,2.963510058E1,7.107602919E0
2.050660608E2,5.212056870E1,4.291949912E0,5.686666862E0,1.220854460E0,1.528791838E2,2.859732629E1,7.252133653E0
2.060660620E2,5.212051771E1,4.291960728E0,5.865442648E0,1.544911170E0,1.587997877E2,2.203100474E1,7.398011126E0
2.070660614E2,5.212051494E1,4.291969096E0,6.472751126E0,1.292572946E0,1.582990341E2,2.024785574E1,7.484434127E0
2.080660617E2,5.212050354E1,4.291984793E0,8.760348298E0,1.217244272E0,1.548486142E2,2.036627246E1,7.606833838E0
2.090660609E2,5.212051837E1,4.292019382E0,8.246574616E0,1.089728371E0,1.430215682E2,1.928860266E1,7.745841429E0
2.100660620E2,5.212060458E1,4.292017400E0,5.108059354E0,1.074257282E0,1.312897697E2,1.681950038E1,7.787410717E0
2.110660604E2,5.212059311E1,4.292011315E0,6.498420908E0,1.082488954E0,1.384423046E2,1.660288663E1,7.866137669E0
2.120660611E2,5.212059420E1,4.292034015E0,4.225806476E0,1.016094950E0,1.378179381E2,1.612649255E1,7.898815719E0
2.130660615E2,5.212057847E1,4.292034290E0,3.384843279E0,9.668022760E-1,1.413822046E2,1.648802457E1,8.148486156E0
2.140660615E2,5.212055782E1,4.292031638E0,7.281761527E0,9.759479786E-1,1.457674481E2,1.671598484E1,8.203131153E0
2.150660620E2,5.212055056E1,4.292033908E0,5.766930947E0,8.632931448E-1,1.476834263E2,1.657296733E1,8.237136488E0
2.160660625E2,5.212054336E1,4.292039824E0,6.262068167E0,8.786637770E-1,1.482397564E2,1.713828755E1,8.148789369E0
2.170660620E2,5.212053718E1,4.292054348E0,5.673787339E0,8.402348885E-1,1.461763235E2,1.775946888E1,8.113424693E0
2.180660615E2,5.212053015E1,4.292055957E0,5.518587647E0,7.931956423E-1,1.485623167E2,1.773887197E1,8.120886690E0
2.190660619E2,5.212052367E1,4.292061764E0,6.024519848E0,8.210035958E-1,1.486616979E2,1.830262538E1,8.120752535E0
2.200660620E2,5.212051444E1,4.292064252E0,6.016592707E0,8.398584483E-1,1.511803612E2,1.832374151E1,8.131317590E0
