"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
4.250154927E2,5.233166833E1,4.952211667E0,2.172936951E-1,1.353719473E0,3.310000000E2,1.700000048E0,9.899999619E0
4.260154927E2,5.233168500E1,4.952196667E0,1.173088577E-1,1.399014950E0,3.310000000E2,1.700000048E0,1.000000000E1
4.270154927E2,5.233169167E1,4.952190000E0,3.173145416E-1,1.406221151E0,3.310000000E2,1.799999952E0,9.699999809E0
4.280154927E2,5.233170667E1,4.952176667E0,4.173282830E-1,1.364528656E0,3.310000000E2,1.799999952E0,9.399999619E0
4.290154927E2,5.233171833E1,4.952165000E0,6.173382297E-1,1.312026978E0,3.310000000E2,1.799999952E0,9.699999809E0
4.300154927E2,5.233173500E1,4.952151667E0,8.173543448E-1,1.309968114E0,3.310000000E2,1.700000048E0,9.899999619E0
4.310154927E2,5.233174000E1,4.952146667E0,6.173586076E-1,1.312026978E0,3.300000000E2,1.700000048E0,1.010000038E1
4.320154927E2,5.233174500E1,4.952141667E0,5.173628704E-1,1.272908092E0,3.300000000E2,1.700000048E0,1.010000038E1
4.330154927E2,5.233175000E1,4.952138333E0,2.173680860E-1,1.231215596E0,3.300000000E2,1.700000048E0,9.899999619E0
4.340154927E2,5.233176000E1,4.952128333E0,-8.262338844E-2,1.220406413E0,3.300000000E2,1.700000048E0,1.000000000E1
4.350154927E2,5.233177167E1,4.952116667E0,-7.826134420E-1,1.215259194E0,3.310000000E2,1.700000048E0,9.600000381E0
4.360154927E2,5.233178500E1,4.952105000E0,-9.826011219E-1,1.205994129E0,3.310000000E2,1.700000048E0,9.699999809E0
4.370154927E2,5.233178833E1,4.952101667E0,-1.282598280E0,1.195699692E0,3.300000000E2,1.799999952E0,9.600000381E0
4.380154927E2,5.233180167E1,4.952088333E0,-1.482586913E0,1.156580806E0,3.300000000E2,1.700000048E0,9.600000381E0
4.390154927E2,5.233181333E1,4.952078333E0,-1.482576014E0,1.128785849E0,3.310000000E2,1.700000048E0,9.500000000E0
4.400154927E2,5.233182833E1,4.952065000E0,-1.482562273E0,1.101505518E0,3.310000000E2,1.700000048E0,9.600000381E0
4.410154927E2,5.233184333E1,4.952051667E0,-1.582548532E0,1.072681069E0,3.310000000E2,1.700000048E0,9.100000381E0
4.420154927E2,5.233185500E1,4.952041667E0,-1.982537633E0,1.091211081E0,3.300000000E2,1.700000048E0,9.100000381E0
4.430154927E2,5.233186667E1,4.952030000E0,-2.282527687E0,1.135991931E0,3.300000000E2,1.700000048E0,9.500000000E0
4.440154927E2,5.233187833E1,4.952018333E0,-2.382517741E0,1.134962559E0,3.310000000E2,1.700000048E0,9.000000000E0
4.450154927E2,5.233188833E1,4.952010000E0,-2.282508264E0,1.127756357E0,3.310000000E2,1.700000048E0,9.000000000E0
4.460154927E2,5.233190000E1,4.952000000E0,-2.182497365E0,1.076798916E0,3.300000000E2,1.700000048E0,9.300000191E0
4.470154927E2,5.233190833E1,4.951991667E0,-1.982490261E0,1.040253639E0,3.300000000E2,1.700000048E0,9.199999809E0
4.480154927E2,5.233191667E1,4.951983333E0,-2.382483157E0,1.051062822E0,3.300000000E2,1.700000048E0,9.300000191E0
4.490154927E2,5.233192833E1,4.951973333E0,-2.582472258E0,1.048489213E0,3.300000000E2,1.600000024E0,9.399999619E0
4.500154927E2,5.233193833E1,4.951963333E0,-2.782463733E0,1.008855581E0,3.300000000E2,1.600000024E0,9.699999809E0
4.510154927E2,5.233194833E1,4.951953333E0,-2.682455208E0,1.006796718E0,3.300000000E2,1.600000024E0,9.199999809E0
4.520154927E2,5.233196000E1,4.951943333E0,-2.682444310E0,9.527508616E-1,3.300000000E2,1.500000000E0,9.100000381E0
4.530154927E2,5.233197167E1,4.951931667E0,-2.582434364E0,9.378238916E-1,3.300000000E2,1.500000000E0,9.000000000E0
4.540154927E2,5.233198333E1,4.951921667E0,-2.482423466E0,9.537802935E-1,3.300000000E2,1.600000024E0,9.100000381E0
4.550154927E2,5.233199333E1,4.951911667E0,-2.482414941E0,9.717955589E-1,3.300000000E2,1.600000024E0,9.300000191E0
4.560154927E2,5.233200500E1,4.951900000E0,-2.682404996E0,1.033047557E0,3.300000000E2,1.600000024E0,9.500000000E0
4.570154927E2,5.233202000E1,4.951886667E0,-2.782391256E0,1.057754159E0,3.300000000E2,1.700000048E0,9.600000381E0
4.580154927E2,5.233203167E1,4.951875000E0,-2.782381311E0,1.084004998E0,3.300000000E2,1.700000048E0,9.899999619E0
4.590154927E2,5.233204667E1,4.951861667E0,-2.782367571E0,1.111285329E0,3.300000000E2,1.700000048E0,1.000000000E1
4.600154927E2,5.233206000E1,4.951848333E0,-2.682356205E0,1.122094393E0,3.300000000E2,1.700000048E0,9.899999619E0
4.610154927E2,5.233207333E1,4.951836667E0,-2.882343887E0,1.145771623E0,3.300000000E2,1.600000024E0,9.399999619E0
4.620154927E2,5.233208500E1,4.951825000E0,-2.782333942E0,1.208053112E0,3.300000000E2,1.600000024E0,9.100000381E0
4.630154927E2,5.233209833E1,4.951813333E0,-2.582321623E0,1.226583004E0,3.300000000E2,1.600000024E0,9.100000381E0
4.640154927E2,5.233210833E1,4.951803333E0,-2.382313099E0,1.200846910E0,3.300000000E2,1.700000048E0,9.399999619E0
4.650154927E2,5.233211833E1,4.951793333E0,-2.082304575E0,1.198273301E0,3.300000000E2,1.700000048E0,9.399999619E0
4.660154927E2,5.233213000E1,4.951781667E0,-1.882294630E0,1.209597230E0,3.300000000E2,1.700000048E0,9.500000000E0
4.670154927E2,5.233214000E1,4.951773333E0,-1.982285153E0,1.209082484E0,3.300000000E2,1.700000048E0,9.300000191E0
4.680154927E2,5.233214500E1,4.951768333E0,-1.882280891E0,1.215259194E0,3.300000000E2,1.700000048E0,9.600000381E0
4.690154927E2,5.233216000E1,4.951755000E0,-1.982267152E0,1.221435785E0,3.300000000E2,1.600000024E0,9.300000191E0
4.700154927E2,5.233217500E1,4.951740000E0,-2.282254366E0,1.283717275E0,3.300000000E2,1.600000024E0,9.100000381E0
4.710154927E2,5.233219333E1,4.951723333E0,-2.082237786E0,1.274966955E0,3.310000000E2,1.600000024E0,9.300000191E0
4.720154927E2,5.233219833E1,4.951718333E0,-1.982233524E0,1.248716116E0,3.310000000E2,1.600000024E0,9.000000000E0
4.730154927E2,5.233221167E1,4.951706667E0,-1.682221206E0,1.228127241E0,3.310000000E2,1.600000024E0,9.100000381E0
4.740154927E2,5.233222500E1,4.951695000E0,-1.482208888E0,1.258495808E0,3.310000000E2,1.600000024E0,8.800000191E0
4.750154927E2,5.233223000E1,4.951690000E0,-1.682204626E0,1.236877441E0,3.310000000E2,1.700000048E0,8.899999619E0
4.760154927E2,5.233223500E1,4.951686667E0,-1.782199412E0,1.152463078E0,3.310000000E2,1.700000048E0,9.300000191E0
4.770154927E2,5.233223833E1,4.951683333E0,-1.882196570E0,1.129300594E0,3.310000000E2,1.600000024E0,9.500000000E0
4.780154927E2,5.233224333E1,4.951678333E0,-2.082192309E0,1.094814181E0,3.310000000E2,1.600000024E0,9.199999809E0
4.790154927E2,5.233225000E1,4.951671667E0,-2.182186626E0,1.060327768E0,3.310000000E2,1.600000024E0,9.500000000E0
4.800154927E2,5.233226000E1,4.951663333E0,-2.382177150E0,9.872372150E-1,3.310000000E2,1.500000000E0,9.199999809E0
4.810154927E2,5.233227000E1,4.951655000E0,-2.582167673E0,9.656189084E-1,3.310000000E2,1.500000000E0,9.199999809E0
4.820154927E2,5.233228000E1,4.951645000E0,-2.582159149E0,9.687072039E-1,3.310000000E2,1.600000024E0,9.600000381E0
4.830154927E2,5.233228667E1,4.951640000E0,-2.382152514E0,9.625305533E-1,3.310000000E2,1.600000024E0,9.300000191E0
4.840154927E2,5.233229667E1,4.951630000E0,-2.582143991E0,9.594421983E-1,3.310000000E2,1.600000024E0,9.399999619E0
4.850154927E2,5.233230167E1,4.951625000E0,-2.182139729E0,9.831194282E-1,3.310000000E2,1.600000024E0,9.100000381E0
4.860154927E2,5.233231667E1,4.951611667E0,-1.982125991E0,1.032532811E0,3.310000000E2,1.700000048E0,9.199999809E0
4.870154927E2,5.233233000E1,4.951598333E0,-2.082114626E0,1.078343034E0,3.310000000E2,1.700000048E0,9.399999619E0
4.880154927E2,5.233234667E1,4.951585000E0,-1.982098515E0,1.100990891E0,3.310000000E2,1.600000024E0,9.100000381E0
4.890154927E2,5.233235833E1,4.951575000E0,-1.882087618E0,1.070622206E0,3.310000000E2,1.600000024E0,9.100000381E0
4.900154927E2,5.233236833E1,4.951565000E0,-2.282079095E0,1.076798916E0,3.310000000E2,1.600000024E0,8.600000381E0
4.910154927E2,5.233237833E1,4.951556667E0,-2.382069619E0,1.078343034E0,3.310000000E2,1.600000024E0,8.500000000E0
4.920154927E2,5.233239000E1,4.951545000E0,-2.482059675E0,1.086063862E0,3.310000000E2,1.600000024E0,8.600000381E0
4.930154927E2,5.233240333E1,4.951533333E0,-2.282047358E0,1.100476146E0,3.310000000E2,1.600000024E0,9.000000000E0
4.940154927E2,5.233241500E1,4.951521667E0,-2.282037415E0,1.082975507E0,3.310000000E2,1.700000048E0,9.300000191E0
4.950154927E2,5.233242500E1,4.951513333E0,-2.382027939E0,1.064960241E0,3.310000000E2,1.700000048E0,9.300000191E0
4.960154927E2,5.233243667E1,4.951503333E0,-2.382017042E0,1.088122725E0,3.310000000E2,1.600000024E0,9.600000381E0
4.970154927E2,5.233244667E1,4.951495000E0,-2.782007566E0,1.068563342E0,3.310000000E2,1.600000024E0,9.399999619E0
4.980154927E2,5.233245667E1,4.951485000E0,-3.081999044E0,1.085549116E0,3.310000000E2,1.600000024E0,9.500000000E0
4.990154927E2,5.233246833E1,4.951475000E0,-3.381988147E0,1.122609138E0,3.310000000E2,1.600000024E0,9.199999809E0
5.000154927E2,5.233247667E1,4.951468333E0,-3.481980092E0,1.106138110E0,3.310000000E2,1.600000024E0,9.399999619E0
5.010154927E2,5.233248500E1,4.951460000E0,-3.481972990E0,1.091725826E0,3.310000000E2,1.600000024E0,9.199999809E0
5.020154927E2,5.233249333E1,4.951451667E0,-3.081965887E0,1.045400858E0,3.310000000E2,1.600000024E0,9.100000381E0
5.030154927E2,5.233250333E1,4.951441667E0,-2.881957365E0,1.034076929E0,3.310000000E2,1.600000024E0,8.899999619E0
5.040154927E2,5.233251833E1,4.951430000E0,-2.581942675E0,1.054665804E0,3.310000000E2,1.700000048E0,9.100000381E0
5.050154927E2,5.233253500E1,4.951415000E0,-1.881927517E0,1.049003839E0,3.310000000E2,1.700000048E0,8.800000191E0
5.060154927E2,5.233254833E1,4.951401667E0,-1.381916154E0,1.039224148E0,3.310000000E2,1.600000024E0,9.000000000E0
5.070154927E2,5.233256333E1,4.951388333E0,-8.819024174E-1,1.081431389E0,3.310000000E2,1.600000024E0,8.800000191E0
5.080154927E2,5.233258000E1,4.951373333E0,-9.818872604E-1,1.077828288E0,3.310000000E2,1.600000024E0,9.000000000E0
5.090154927E2,5.233258833E1,4.951363333E0,-7.818811115E-1,1.033047557E0,3.291099854E2,1.600000024E0,9.000000000E0
5.100154927E2,5.233259667E1,4.951350000E0,-1.181876869E0,1.052092195E0,3.182600098E2,1.700000048E0,9.199999809E0
5.110154927E2,5.233260500E1,4.951331667E0,-1.381875486E0,1.059298277E0,3.118399963E2,1.700000048E0,9.399999619E0
5.120154927E2,5.233261333E1,4.951311667E0,-1.581875055E0,1.088122725E0,3.052500000E2,1.700000048E0,9.500000000E0
5.130154927E2,5.233261833E1,4.951290000E0,-1.681880325E0,1.088122725E0,3.003500061E2,1.600000024E0,9.699999809E0
5.140154927E2,5.233262167E1,4.951268333E0,-1.881887968E0,1.081946135E0,2.979200134E2,1.600000024E0,9.899999619E0
5.150154927E2,5.233262500E1,4.951245000E0,-1.681896565E0,1.091211081E0,3.013699951E2,1.600000024E0,9.500000000E0
5.160154927E2,5.233262500E1,4.951225000E0,-2.181908002E0,1.030473948E0,2.806000061E2,1.600000024E0,9.699999809E0
5.170154927E2,5.233262667E1,4.951213333E0,-2.581912300E0,9.342208505E-1,3.020100098E2,1.700000048E0,1.010000038E1
5.180154927E2,5.233262500E1,4.951198333E0,-2.681923251E0,8.683363795E-1,2.788099976E2,1.600000024E0,1.000000000E1
5.190154927E2,5.233262667E1,4.951175000E0,-2.881934221E0,9.023080468E-1,2.775899963E2,1.600000024E0,9.899999619E0
5.200154927E2,5.233263000E1,4.951151667E0,-3.081942818E0,9.568685889E-1,2.890299988E2,1.600000024E0,1.000000000E1
5.210154927E2,5.233263667E1,4.951116667E0,-3.381953339E0,1.081946135E0,2.874800110E2,1.700000048E0,1.010000038E1
5.220154927E2,5.233264333E1,4.951086667E0,-3.481961002E0,1.154521942E0,2.842799988E2,1.799999952E0,8.699999809E0
5.230154927E2,5.233264833E1,4.951060000E0,-3.381969131E0,1.205994129E0,2.855299988E2,1.799999952E0,8.899999619E0
5.240154927E2,5.233265000E1,4.951041667E0,-3.181977242E0,1.240480542E0,2.912999878E2,1.799999952E0,8.800000191E0
5.250154927E2,5.233265667E1,4.951023333E0,-3.181978233E0,1.268275499E0,2.840700073E2,1.700000048E0,9.100000381E0
5.260154927E2,5.233266333E1,4.951001667E0,-3.281981130E0,1.296070576E0,2.748099976E2,1.700000048E0,9.500000000E0
5.270154927E2,5.233266500E1,4.950986667E0,-3.381987334E0,1.358351946E0,2.805700073E2,1.700000048E0,9.100000381E0
5.280154927E2,5.233266833E1,4.950968333E0,-3.281993072E0,1.379970312E0,2.700199890E2,1.700000048E0,9.500000000E0
5.290154927E2,5.233267167E1,4.950955000E0,-3.481995950E0,1.365043283E0,2.889500122E2,1.700000048E0,9.100000381E0
5.300154927E2,5.233267833E1,4.950935000E0,-3.681997894E0,1.345998645E0,2.956499939E2,1.799999952E0,9.199999809E0
5.310154927E2,5.233268833E1,4.950916667E0,-3.681994138E0,1.229671359E0,2.951099854E2,1.799999952E0,9.300000191E0
5.320154927E2,5.233269833E1,4.950898333E0,-3.981990383E0,1.197758555E0,3.029400024E2,1.799999952E0,9.399999619E0
5.330154927E2,5.233270500E1,4.950881667E0,-4.181990421E0,1.134447813E0,2.903200073E2,1.799999952E0,9.199999809E0
5.340154927E2,5.233271167E1,4.950865000E0,-4.681990459E0,1.128785849E0,2.949599915E2,1.700000048E0,9.300000191E0
5.350154927E2,5.233271667E1,4.950851667E0,-4.981990964E0,1.047974467E0,2.862200012E2,1.700000048E0,9.300000191E0
5.360154927E2,5.233271667E1,4.950841667E0,-5.381996683E0,1.005767226E0,2.841499939E2,1.700000048E0,8.800000191E0
5.370154927E2,5.233271667E1,4.950823333E0,-5.782007167E0,9.409122467E-1,2.847300110E2,1.700000048E0,8.800000191E0
5.380154927E2,5.233272000E1,4.950810000E0,-5.682010045E0,9.141466618E-1,2.911199951E2,1.700000048E0,8.800000191E0
5.390154927E2,5.233272667E1,4.950793333E0,-5.682010084E0,9.023080468E-1,2.936300049E2,1.700000048E0,8.600000381E0
5.400154927E2,5.233273333E1,4.950780000E0,-5.582008215E0,8.647333384E-1,2.992399902E2,1.700000048E0,9.000000000E0
5.410154927E2,5.233274333E1,4.950765000E0,-5.882002554E0,8.961313963E-1,2.951000061E2,1.700000048E0,8.800000191E0
5.420154927E2,5.233275167E1,4.950748333E0,-5.982000219E0,8.678216934E-1,2.949500122E2,1.700000048E0,8.699999809E0
5.430154927E2,5.233276000E1,4.950730000E0,-5.781998837E0,8.765719533E-1,2.950499878E2,1.799999952E0,8.800000191E0
5.440154927E2,5.233276667E1,4.950715000E0,-5.481997923E0,8.364236355E-1,2.979299927E2,1.799999952E0,9.100000381E0
5.450154927E2,5.233277333E1,4.950700000E0,-4.881997008E0,8.930430412E-1,2.950100098E2,1.799999952E0,8.899999619E0
5.460154927E2,5.233278000E1,4.950683333E0,-4.581997046E0,9.717955589E-1,2.986700134E2,1.799999952E0,9.199999809E0
5.470154927E2,5.233278667E1,4.950663333E0,-3.881998991E0,1.020179391E0,2.778900146E2,1.799999952E0,9.300000191E0
5.480154927E2,5.233279667E1,4.950650000E0,-3.281992377E0,1.109741092E0,2.868800049E2,1.799999952E0,9.100000381E0
5.490154927E2,5.233280500E1,4.950631667E0,-2.481990996E0,1.140109777E0,2.976199951E2,1.700000048E0,9.199999809E0
5.500154927E2,5.233281000E1,4.950621667E0,-1.881989595E0,1.133418322E0,3.060299988E2,1.700000048E0,9.000000000E0
5.510154927E2,5.233281833E1,4.950608333E0,-1.581985354E0,1.110770583E0,2.944100037E2,1.799999952E0,9.100000381E0
5.520154927E2,5.233282667E1,4.950598333E0,-1.281979207E0,1.112829447E0,2.967799988E2,1.799999952E0,9.399999619E0
5.530154927E2,5.233283500E1,4.950588333E0,-9.819730601E-1,1.122094393E0,3.151600037E2,1.799999952E0,9.000000000E0
5.540154927E2,5.233284500E1,4.950580000E0,-7.819635868E-1,1.130329967E0,3.223099976E2,1.700000048E0,8.800000191E0
5.550154927E2,5.233285000E1,4.950573333E0,-1.819602799E-1,1.113858938E0,3.207799988E2,1.700000048E0,8.600000381E0
5.560154927E2,5.233285667E1,4.950563333E0,2.180434939E-1,1.071136951E0,3.166099854E2,1.700000048E0,8.699999809E0
5.570154927E2,5.233286667E1,4.950551667E0,1.118051061E0,1.073195815E0,3.187699890E2,1.799999952E0,8.699999809E0
5.580154927E2,5.233287667E1,4.950538333E0,1.418057675E0,1.019664764E0,3.171799927E2,1.799999952E0,8.699999809E0
