"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.770924833E0,2.334938513E0,1.319195586E0,4.766907185E0
2.780931833E0,1.575578743E0,4.803598756E-1,3.042059551E0
2.790937833E0,2.229730439E-1,-1.335626847E-1,1.842888007E0
2.800944833E0,-7.839610532E-1,-5.732826573E-1,1.549238206E0
2.810951833E0,-1.204354516E0,-8.455851513E-1,2.046407657E0
2.820957833E0,-1.239288414E0,-8.793019509E-1,3.082224368E0
2.830964833E0,-5.374591058E-1,-1.233623924E0,4.191826217E0
2.840970833E0,2.760058281E-1,-1.815142969E0,4.863510204E0
2.850977833E0,6.791491279E-1,-2.293293766E0,5.125647022E0
2.860984833E0,2.989830467E-1,-2.276800525E0,5.037844062E0
2.870990833E0,-4.696954313E-1,-2.346620958E0,4.397573656E0
2.880997833E0,-1.146978713E0,-2.675616885E0,3.383588401E0
2.891003833E0,-1.637662140E0,-3.129088925E0,2.368988897E0
2.901010833E0,-1.737864997E0,-3.482668886E0,1.597915107E0
2.911017833E0,-1.389166000E0,-3.221778402E0,1.098223167E0
2.921023833E0,-8.391552606E-1,-3.080865183E0,1.034542895E0
2.931030833E0,-1.790534377E-1,-3.536653304E0,1.578618710E0
2.941036833E0,3.464951822E-1,-4.755347532E0,3.033892453E0
2.951043833E0,4.086700881E-1,-5.784076248E0,6.895219715E0
2.961050833E0,5.147377029E-1,-5.970741007E0,1.398511780E1
2.971056833E0,8.747118866E-1,-5.354966633E0,1.256616111E1
2.981063833E0,9.818311232E-1,-4.643519533E0,6.615992364E0
2.991069833E0,9.816758797E-1,-4.055783143E0,5.172748682E0
3.001076833E0,1.290432255E0,-3.547644315E0,5.725443878E0
3.011083833E0,1.772752702E0,-3.352580032E0,5.526318119E0
3.021089833E0,2.324112101E0,-3.756026802E0,3.735222409E0
3.031096833E0,2.686132518E0,-4.672959679E0,9.955036676E-1
3.041102833E0,2.526446228E0,-5.471446093E0,-1.448385723E0
3.051109833E0,2.029786362E0,-5.870771745E0,-3.330936563E0
3.061116833E0,1.581867716E0,-5.694318565E0,-4.710235679E0
3.071122833E0,1.909559422E0,-5.455948632E0,-5.617644610E0
3.081129833E0,2.692786649E0,-5.352664000E0,-6.226749650E0
3.091135833E0,3.131855242E0,-5.226044299E0,-6.153513274E0
3.101142833E0,2.917066546E0,-4.545145977E0,-4.972471021E0
3.111149833E0,2.170306064E0,-3.484176298E0,-3.131644742E0
3.121155833E0,1.719627239E0,-2.614888873E0,-1.816227627E0
3.131162833E0,1.773818942E0,-1.978957978E0,-1.355622131E0
3.141168833E0,1.469187777E0,-1.482426458E0,-1.908449913E0
3.151175833E0,6.142573133E-1,-1.170175202E0,-3.072002266E0
3.161182833E0,-1.842130208E-1,-9.508180761E-1,-4.049146261E0
3.171188833E0,-8.466654244E-1,-6.544501966E-1,-4.624570169E0
3.181195833E0,-1.610069714E0,-1.150971776E-1,-4.794188539E0
3.191202833E0,-1.805606745E0,5.589721817E-1,-4.637784584E0
3.201208833E0,-1.717999082E0,1.251138673E0,-4.328178900E0
3.211215833E0,-1.188875767E0,1.832623220E0,-4.350291023E0
3.221221833E0,-8.379217905E-1,2.416465949E0,-4.615976223E0
3.231228833E0,-8.001926315E-1,2.946783850E0,-4.914463134E0
3.241235833E0,-9.972590017E-1,3.366255500E0,-5.670780013E0
3.251241833E0,-1.095620279E0,3.771057070E0,-6.584619713E0
3.261248833E0,-1.011547258E0,4.165597361E0,-7.398543361E0
3.271254833E0,-7.532453370E-1,4.626038697E0,-7.902625390E0
3.281261833E0,-4.303112179E-1,5.190159937E0,-7.823416668E0
3.291268833E0,-6.129577696E-2,5.654753965E0,-7.547897621E0
3.301274833E0,3.008217037E-1,6.010499734E0,-7.232865429E0
3.311281833E0,3.774140891E-1,6.325500936E0,-6.970134827E0
3.321287833E0,6.378765562E-1,6.491502804E0,-6.889251462E0
3.331294833E0,7.470888036E-1,6.555659623E0,-6.800194275E0
3.341301833E0,7.207544062E-1,6.666363203E0,-6.344183375E0
3.351307833E0,8.816715351E-1,6.700232030E0,-5.498170207E0
3.361314833E0,1.002909166E0,6.396927014E0,-4.864878453E0
3.371320833E0,7.942068368E-1,5.755092185E0,-4.302370752E0
3.381327833E0,1.879853520E-1,4.915692219E0,-3.480755092E0
3.391334833E0,-4.310304254E-1,3.855337667E0,-2.289614698E0
3.401340708E0,-6.823805916E-1,2.253022823E0,-3.014011627E-1
3.411347708E0,-6.277579495E-1,-5.629172981E-2,3.556290008E0
3.421353708E0,-1.935273430E-1,-2.911853169E0,1.049802549E1
3.431360708E0,1.298837627E0,-6.277547336E0,2.048610128E1
3.441367708E0,4.754810173E0,-1.013334635E1,2.229798033E1
3.451373708E0,6.594198037E0,-1.248979297E1,1.962123493E1
3.461380708E0,5.220842616E0,-1.030688469E1,1.476501825E1
3.471386708E0,3.422927299E0,-7.236811715E0,6.979524286E0
3.481393708E0,9.505204529E-1,-4.428493440E0,3.386560541E0
3.491400708E0,-5.103233474E-1,-7.058378667E-1,2.985847636E0
3.501406708E0,8.399349868E-2,2.221184149E0,1.795369440E0
3.511413708E0,2.109342993E0,2.712440895E0,-1.128490109E0
3.521420708E0,4.073811863E0,1.268513675E0,-3.652524945E0
3.531426708E0,4.056473992E0,-2.632901806E-1,-6.834274771E0
3.541433708E0,3.935525213E0,-1.796400889E0,-1.034848763E1
3.551439708E0,2.469073056E0,-3.013681844E0,-1.109227919E1
3.561446708E0,1.008259369E0,-3.729993829E0,-9.251500858E0
3.571453708E0,1.636774532E0,-4.357359722E0,-5.627155691E0
3.581459708E0,3.967094623E0,-5.254645954E0,4.313614948E0
3.591466708E0,5.279598362E0,-3.363548824E0,4.573058538E0
3.601472708E0,1.513335132E0,9.929718232E-1,-3.595905772E0
3.611479708E0,-1.353225212E0,3.343779387E0,-6.467300009E0
3.621486708E0,-2.263479983E0,4.351787326E0,-7.539058385E0
3.631492708E0,-1.321431269E0,3.532485409E0,-8.276018057E0
3.641499708E0,-1.752205878E-2,1.434016775E0,-8.832268360E0
3.651505708E0,-3.781330043E-1,-3.458335698E-1,-9.019493866E0
3.661512708E0,-1.184846743E0,-1.599897020E0,-8.487580844E0
3.671519708E0,-1.521923230E0,-2.352550035E0,-7.426097195E0
3.681525708E0,-1.727011396E0,-2.225115817E0,-6.194999853E0
3.691532708E0,-1.814469370E0,-1.477018953E0,-4.638535951E0
3.701538708E0,-2.150360626E0,-7.544522023E-1,-3.012655658E0
3.711545708E0,-2.830100615E0,-2.332664824E-1,-1.498514487E0
3.721552708E0,-3.111074530E0,-7.013618231E-2,-7.034346610E-1
3.731558708E0,-2.642808158E0,-2.348551708E-1,-5.899874215E-1
3.741565708E0,-1.904528477E0,-5.505165231E-1,-4.974852739E-1
3.751572708E0,-1.144922539E0,-6.838307011E-1,-1.928523185E-1
3.761578708E0,-5.668270388E-1,-5.052438712E-1,4.270660132E-1
3.771585708E0,9.189776480E-3,1.648680925E-2,1.491208391E0
3.781591708E0,7.609829575E-1,7.110600150E-1,3.061652402E0
3.791598708E0,1.124474241E0,1.337027839E0,4.096208453E0
3.801605708E0,5.217265874E-1,1.610783951E0,3.086137033E0
3.811611708E0,-5.747965014E-1,1.537276264E0,1.443448334E0
3.821618708E0,-1.387562693E0,1.033028174E0,2.376753560E-1
3.831624708E0,-2.008455719E0,8.224816328E-1,-4.194254565E-1
3.841631708E0,-2.248408493E0,8.104030395E-1,-6.954163742E-1
3.851638708E0,-2.243404738E0,7.665641248E-1,-4.874753523E-1
3.861644708E0,-2.077899883E0,8.186166233E-1,4.735221416E-3
3.871651708E0,-1.717676024E0,9.568190736E-1,5.068448389E-1
3.881657708E0,-9.874102440E-1,9.406181931E-1,1.159758972E0
3.891664708E0,2.144247070E-1,7.605052400E-1,2.343010887E0
3.901671708E0,1.468230003E0,6.159649926E-1,4.354924942E0
3.911677708E0,2.560012169E0,6.725935221E-1,8.696267971E0
3.921684708E0,2.468638315E0,4.824245274E-1,9.140463402E0
3.931691708E0,1.562089509E0,-1.341474062E-1,5.028759828E0
3.941697708E0,9.867071164E-1,-6.651161027E-1,3.392033242E0
3.951704708E0,7.756012890E-1,-7.068997210E-1,2.694745174E0
3.961710708E0,6.829419243E-1,-6.115667170E-1,2.804291005E0
3.971717708E0,1.917670387E-1,-7.606028885E-1,3.240132812E0
3.981724708E0,-6.028298074E-1,-1.105950555E0,3.503510409E0
