"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.982575511E2,-1.862660217E1,3.171965027E1,-3.192565918E1
3.982675571E2,-1.935904694E1,3.108523560E1,-3.231681824E1
3.982775631E2,-1.956043243E1,3.058084869E1,-3.282771301E1
3.982875701E2,-2.034136963E1,2.963951111E1,-3.305212402E1
3.982975761E2,-2.021118927E1,2.932691956E1,-3.323808289E1
3.983075821E2,-2.079351044E1,2.880730438E1,-3.328887939E1
3.983175891E2,-2.039254761E1,2.874597168E1,-3.352992249E1
3.983275951E2,-2.076599121E1,2.847106171E1,-3.355770874E1
3.983376011E2,-2.035057068E1,2.894774628E1,-3.361985779E1
3.983476081E2,-1.981070709E1,2.944333649E1,-3.388221741E1
3.983576141E2,-1.913727570E1,3.005120850E1,-3.341958618E1
3.983676201E2,-1.850054932E1,3.027217865E1,-3.351408386E1
3.983776271E2,-1.786234283E1,3.093058014E1,-3.325195312E1
3.983876331E2,-1.829824829E1,3.108321381E1,-3.300767517E1
3.983976391E2,-1.849039459E1,3.162117004E1,-3.277606201E1
3.984076451E2,-1.861206055E1,3.161784363E1,-3.226100159E1
3.984176521E2,-1.824996948E1,3.218891144E1,-3.181356812E1
3.984276581E2,-1.829829407E1,3.214076996E1,-3.188955688E1
3.984376641E2,-1.775328827E1,3.288032532E1,-3.158882141E1
3.984476711E2,-1.802259064E1,3.289172363E1,-3.144972229E1
3.984576771E2,-1.741659546E1,3.390293884E1,-3.079383850E1
3.984676831E2,-1.779778290E1,3.406272888E1,-3.011209106E1
3.984776901E2,-1.750949860E1,3.482027435E1,-2.966891479E1
3.984876961E2,-1.769649506E1,3.520907593E1,-2.923435974E1
3.984977021E2,-1.715596008E1,3.588895416E1,-2.812515259E1
3.985077091E2,-1.758603668E1,3.618339539E1,-2.731211853E1
3.985177151E2,-1.728341675E1,3.680984497E1,-2.677384949E1
3.985277211E2,-1.770472717E1,3.717129517E1,-2.584550476E1
3.985377281E2,-1.782073975E1,3.835356140E1,-2.458888245E1
3.985477341E2,-1.847708893E1,3.912281036E1,-2.281626892E1
3.985577401E2,-1.869763184E1,4.008169556E1,-2.121533966E1
3.985677471E2,-1.894651794E1,4.056971741E1,-1.968669891E1
3.985777531E2,-1.888129425E1,4.139157104E1,-1.805886841E1
3.985877591E2,-1.876562500E1,4.165463257E1,-1.696889496E1
3.985977651E2,-1.833834076E1,4.224898529E1,-1.673894501E1
3.986077721E2,-1.786690521E1,4.244063568E1,-1.631463623E1
3.986177781E2,-1.727981567E1,4.315443420E1,-1.610910797E1
3.986277841E2,-1.688892365E1,4.325662231E1,-1.536658478E1
3.986377911E2,-1.642288971E1,4.357370758E1,-1.497152710E1
3.986477971E2,-1.611587524E1,4.376663971E1,-1.445468903E1
3.986578031E2,-1.547304535E1,4.399826050E1,-1.424691772E1
3.986678101E2,-1.526884460E1,4.417969513E1,-1.367958069E1
3.986778161E2,-1.492199707E1,4.475469208E1,-1.307218933E1
3.986878221E2,-1.494736481E1,4.490092468E1,-1.239244080E1
3.986978291E2,-1.462185669E1,4.528433228E1,-1.106978607E1
3.987078351E2,-1.473087311E1,4.558283997E1,-1.027822876E1
3.987178411E2,-1.494064331E1,4.551068878E1,-9.131347656E0
3.987278481E2,-1.513087463E1,4.609679413E1,-7.767059326E0
3.987378541E2,-1.524947357E1,4.617449951E1,-6.687850952E0
3.987478601E2,-1.546328735E1,4.620850372E1,-5.330810547E0
3.987578671E2,-1.558216095E1,4.655435181E1,-4.107627869E0
3.987678731E2,-1.584073639E1,4.613990784E1,-3.536125183E0
3.987778791E2,-1.593665314E1,4.634977722E1,-2.895637512E0
3.987878847E2,-1.617942810E1,4.616669464E1,-2.797439575E0
3.987978917E2,-1.618603516E1,4.613318634E1,-2.456901550E0
3.988078977E2,-1.618782806E1,4.603009796E1,-2.541213989E0
3.988179037E2,-1.626576233E1,4.631419373E1,-2.494056702E0
3.988279107E2,-1.651942444E1,4.607913208E1,-2.951454163E0
3.988379167E2,-1.645402527E1,4.633235931E1,-2.657783508E0
3.988479227E2,-1.664286041E1,4.610296631E1,-3.191009521E0
3.988579297E2,-1.650061035E1,4.613605499E1,-3.098487854E0
3.988679357E2,-1.667253876E1,4.589021301E1,-3.289817810E0
3.988779417E2,-1.668364716E1,4.592877960E1,-3.387107849E0
3.988879487E2,-1.683145142E1,4.587795258E1,-3.546440125E0
3.988979547E2,-1.646944427E1,4.593406677E1,-3.599411011E0
3.989079607E2,-1.635296631E1,4.600392914E1,-3.720886230E0
3.989179677E2,-1.621756744E1,4.608124542E1,-3.573905945E0
3.989279737E2,-1.586594391E1,4.596644592E1,-4.060798645E0
3.989379797E2,-1.564666748E1,4.608197021E1,-4.067001343E0
3.989479867E2,-1.555673218E1,4.599812317E1,-5.510238647E0
3.989579927E2,-1.511238861E1,4.600892639E1,-7.153938293E0
3.989679987E2,-1.494561768E1,4.577678680E1,-9.110626221E0
3.989780047E2,-1.431781006E1,4.562220001E1,-1.099407196E1
3.989880117E2,-1.387066650E1,4.498054504E1,-1.307852173E1
3.989980177E2,-1.338999939E1,4.467261505E1,-1.521179962E1
3.990080237E2,-1.281534576E1,4.394689178E1,-1.687621307E1
3.990180307E2,-1.204886627E1,4.354354095E1,-1.843875885E1
3.990280367E2,-1.174974823E1,4.271896362E1,-2.015586090E1
3.990380427E2,-1.104594421E1,4.216939545E1,-2.145174408E1
3.990480497E2,-1.071495056E1,4.163409424E1,-2.273887634E1
3.990580557E2,-9.808227539E0,4.131283569E1,-2.377174377E1
3.990680617E2,-9.694053650E0,4.086585999E1,-2.470681763E1
3.990780687E2,-9.511924744E0,4.051413727E1,-2.558296204E1
3.990880747E2,-9.751701355E0,3.977223969E1,-2.618026733E1
3.990980807E2,-9.673332214E0,3.934103394E1,-2.719372559E1
3.991080877E2,-9.773002625E0,3.840611267E1,-2.824568176E1
3.991180937E2,-9.775177002E0,3.768949890E1,-2.952632141E1
3.991280997E2,-1.041807556E1,3.673184967E1,-3.038729858E1
3.991381057E2,-1.026188660E1,3.600994873E1,-3.100830078E1
3.991481127E2,-1.076874542E1,3.525702667E1,-3.191664124E1
3.991581187E2,-1.056560516E1,3.454206848E1,-3.236552429E1
3.991681247E2,-1.057829285E1,3.393180084E1,-3.323426819E1
3.991781317E2,-1.040155029E1,3.360322571E1,-3.371736145E1
3.991881377E2,-1.039752197E1,3.284266663E1,-3.411935425E1
3.991981437E2,-1.036157227E1,3.228397369E1,-3.503115845E1
3.992081507E2,-1.038229370E1,3.171089935E1,-3.544192505E1
3.992181567E2,-1.017498779E1,3.084096527E1,-3.592337036E1
3.992281627E2,-1.043472290E1,3.039253235E1,-3.606655884E1
3.992381697E2,-1.048850250E1,2.993471527E1,-3.680427551E1
3.992481757E2,-1.079117584E1,2.963175964E1,-3.674380493E1
3.992581817E2,-1.088810730E1,2.963333893E1,-3.658155823E1
3.992681887E2,-1.127027893E1,2.934680176E1,-3.693920898E1
3.992781947E2,-1.144271088E1,2.929378510E1,-3.693362427E1
3.992882007E2,-1.137289429E1,2.941003418E1,-3.690502930E1
3.992982077E2,-1.148958588E1,2.934855652E1,-3.677876282E1
3.993082137E2,-1.188800049E1,2.925715637E1,-3.665815735E1
3.993182197E2,-1.185404205E1,2.942176056E1,-3.654675293E1
3.993282257E2,-1.236932373E1,2.974853516E1,-3.670567322E1
3.993382327E2,-1.264702606E1,3.011647797E1,-3.592024231E1
3.993482387E2,-1.353204346E1,3.039559174E1,-3.544624329E1
3.993582447E2,-1.425111389E1,3.087338257E1,-3.479594421E1
3.993682517E2,-1.568071747E1,3.118073273E1,-3.403970337E1
3.993782577E2,-1.650516510E1,3.173783875E1,-3.307736206E1
3.993882637E2,-1.742920685E1,3.209459686E1,-3.212849426E1
3.993982707E2,-1.722509766E1,3.288727570E1,-3.108551025E1
3.994082767E2,-1.690480804E1,3.314304352E1,-3.112500000E1
3.994182827E2,-1.646917725E1,3.286837769E1,-3.177394104E1
3.994282897E2,-1.644021606E1,3.231683350E1,-3.239251709E1
3.994382957E2,-1.677936554E1,3.190727997E1,-3.263127136E1
3.994483017E2,-1.730963898E1,3.081239319E1,-3.298295593E1
3.994583087E2,-1.805631256E1,2.990514374E1,-3.364230347E1
3.994683147E2,-1.904927063E1,2.887059784E1,-3.412338257E1
3.994783207E2,-1.954631042E1,2.830486298E1,-3.385035706E1
3.994883277E2,-2.015806580E1,2.791193390E1,-3.391703796E1
3.994983337E2,-1.991640472E1,2.799977875E1,-3.410528564E1
3.995083397E2,-1.985462189E1,2.810530090E1,-3.417561340E1
3.995183457E2,-1.877056122E1,2.867061615E1,-3.440400696E1
3.995283527E2,-1.819624329E1,2.901690674E1,-3.403567505E1
3.995383587E2,-1.710157776E1,3.008701324E1,-3.415022278E1
3.995483647E2,-1.651125336E1,3.076309204E1,-3.369445801E1
3.995583717E2,-1.641397858E1,3.134606934E1,-3.296342468E1
3.995683777E2,-1.729257202E1,3.160487366E1,-3.210466003E1
3.995783837E2,-1.759170532E1,3.197962952E1,-3.203034973E1
3.995883907E2,-1.790477753E1,3.177017212E1,-3.184906006E1
3.995983967E2,-1.767371368E1,3.185291290E1,-3.193096924E1
3.996084027E2,-1.808101654E1,3.145442963E1,-3.179031372E1
3.996184097E2,-1.784616089E1,3.183573151E1,-3.241685486E1
3.996284157E2,-1.824298096E1,3.147977448E1,-3.193563843E1
3.996384217E2,-1.803244781E1,3.188791656E1,-3.149055481E1
3.996484287E2,-1.840587616E1,3.256871033E1,-3.058445740E1
3.996584347E2,-1.827110291E1,3.328633881E1,-2.969111633E1
3.996684407E2,-1.850514221E1,3.377151489E1,-2.928833008E1
3.996784477E2,-1.823610687E1,3.454223633E1,-2.848893738E1
3.996884537E2,-1.810885620E1,3.481301117E1,-2.832427979E1
3.996984597E2,-1.765526581E1,3.568388367E1,-2.778126526E1
3.997084657E2,-1.772404480E1,3.630003357E1,-2.654061890E1
3.997184727E2,-1.772959900E1,3.733060455E1,-2.541917419E1
3.997284787E2,-1.838973999E1,3.834034729E1,-2.352078247E1
3.997384847E2,-1.819274139E1,3.946868896E1,-2.165725708E1
3.997484917E2,-1.837602997E1,4.014209747E1,-1.991634369E1
3.997584977E2,-1.792180634E1,4.102809143E1,-1.891895294E1
3.997685037E2,-1.748031616E1,4.159013367E1,-1.828744507E1
3.997785107E2,-1.692327118E1,4.232836914E1,-1.748766327E1
3.997885168E2,-1.631935883E1,4.264240265E1,-1.672482300E1
3.997985228E2,-1.538041687E1,4.337447357E1,-1.584137726E1
3.998085298E2,-1.500229645E1,4.362779236E1,-1.501588440E1
3.998185358E2,-1.484474182E1,4.399714661E1,-1.452568054E1
3.998285418E2,-1.452585602E1,4.421463776E1,-1.422357178E1
3.998385488E2,-1.448530579E1,4.446044159E1,-1.349743652E1
3.998485548E2,-1.446951294E1,4.453815460E1,-1.296438599E1
3.998585608E2,-1.444886017E1,4.486672974E1,-1.238736725E1
3.998685668E2,-1.467130280E1,4.503566742E1,-1.150564575E1
3.998785738E2,-1.473516846E1,4.514688873E1,-1.028897858E1
3.998885798E2,-1.489268494E1,4.529445648E1,-9.034004211E0
3.998985858E2,-1.527291870E1,4.521977234E1,-8.052780151E0
3.999085928E2,-1.514399719E1,4.556130219E1,-6.746177673E0
3.999185988E2,-1.500761414E1,4.540625763E1,-5.601852417E0
3.999286048E2,-1.526063538E1,4.572727203E1,-5.083396912E0
3.999386118E2,-1.509468079E1,4.567956543E1,-4.793647766E0
3.999486178E2,-1.538190460E1,4.593654633E1,-4.611892700E0
3.999586238E2,-1.542842102E1,4.574052429E1,-4.062538147E0
3.999686308E2,-1.531192780E1,4.574148560E1,-3.851158142E0
3.999786368E2,-1.557479095E1,4.569615936E1,-3.460426331E0
3.999886428E2,-1.552919006E1,4.560233307E1,-2.954551697E0
3.999986498E2,-1.588780975E1,4.569884491E1,-3.150520325E0
4.000086558E2,-1.611311340E1,4.560608673E1,-3.304046631E0
4.000186618E2,-1.613640594E1,4.560943604E1,-3.218986511E0
4.000286678E2,-1.622834778E1,4.561516571E1,-3.504501343E0
4.000386748E2,-1.612777710E1,4.582157135E1,-3.554016113E0
4.000486808E2,-1.629995728E1,4.554366302E1,-4.000022888E0
4.000586868E2,-1.620019531E1,4.551185608E1,-3.564842224E0
4.000686938E2,-1.652483368E1,4.549600983E1,-3.708465576E0
4.000786998E2,-1.620384216E1,4.560178375E1,-3.890480042E0
4.000887058E2,-1.601158905E1,4.568586731E1,-4.168800354E0
4.000987128E2,-1.546530151E1,4.593011475E1,-4.272933960E0
4.001087188E2,-1.527304840E1,4.559055328E1,-5.370033264E0
4.001187248E2,-1.488941193E1,4.563781738E1,-6.847755432E0
4.001287318E2,-1.448628998E1,4.538844299E1,-8.620384216E0
4.001387378E2,-1.395565796E1,4.541542816E1,-9.911056519E0
4.001487438E2,-1.371951294E1,4.480854797E1,-1.171634674E1
4.001587508E2,-1.328602600E1,4.448176575E1,-1.300712585E1
4.001687568E2,-1.314571381E1,4.381217957E1,-1.529474640E1
4.001787628E2,-1.301303864E1,4.328502655E1,-1.717965698E1
4.001887688E2,-1.272324371E1,4.233175659E1,-1.945141602E1
4.001987758E2,-1.227423096E1,4.185088348E1,-2.119168854E1
4.002087818E2,-1.207847595E1,4.116674805E1,-2.270083618E1
4.002187878E2,-1.140390015E1,4.044632721E1,-2.365509033E1
4.002287948E2,-1.093229675E1,3.977864838E1,-2.469369507E1
4.002388008E2,-1.012863159E1,3.977214813E1,-2.577760315E1
4.002488068E2,-9.718528748E0,3.930513763E1,-2.666127014E1
4.002588138E2,-9.397262573E0,3.910627747E1,-2.722822571E1
4.002688198E2,-9.533432007E0,3.850535583E1,-2.764511108E1
4.002788258E2,-9.071289062E0,3.811567688E1,-2.832188416E1
4.002888328E2,-9.290725708E0,3.755839539E1,-2.889959717E1
4.002988388E2,-9.212249756E0,3.673355865E1,-3.019474792E1
4.003088448E2,-9.346771240E0,3.565922546E1,-3.137219238E1
4.003188508E2,-9.482948303E0,3.502178955E1,-3.242364502E1
4.003288578E2,-9.435546875E0,3.406928253E1,-3.308270264E1
4.003388638E2,-9.533973694E0,3.344889832E1,-3.341539001E1
4.003488698E2,-9.587577820E0,3.274307251E1,-3.431375122E1
4.003588768E2,-9.456817627E0,3.235865784E1,-3.480401611E1
4.003688828E2,-9.624542236E0,3.161093140E1,-3.514021301E1
4.003788888E2,-9.657867432E0,3.118270874E1,-3.546073914E1
4.003888958E2,-1.002557373E1,3.055024719E1,-3.606401062E1
4.003989018E2,-1.025917816E1,3.007215118E1,-3.635670471E1
4.004089078E2,-1.101881409E1,2.968146515E1,-3.661270142E1
4.004189148E2,-1.143956757E1,2.957609558E1,-3.689646912E1
4.004289208E2,-1.174198914E1,2.917369080E1,-3.683164978E1
4.004389268E2,-1.225874329E1,2.922518158E1,-3.683758545E1
4.004489338E2,-1.230393219E1,2.888875580E1,-3.704917908E1
4.004589398E2,-1.255648041E1,2.909546661E1,-3.670883179E1
4.004689458E2,-1.293688965E1,2.918795013E1,-3.669993591E1
4.004789528E2,-1.345681763E1,2.923159790E1,-3.632162476E1
4.004889588E2,-1.371488190E1,2.909646606E1,-3.669261169E1
4.004989648E2,-1.382695007E1,2.937717438E1,-3.635614014E1
4.005089708E2,-1.428996277E1,2.957058716E1,-3.616511536E1
4.005189778E2,-1.476488495E1,2.988970184E1,-3.575419617E1
4.005289838E2,-1.569467163E1,2.999642181E1,-3.510655212E1
4.005389898E2,-1.643683624E1,3.067343903E1,-3.433697510E1
4.005489968E2,-1.767674255E1,3.120098877E1,-3.330361938E1
4.005590028E2,-1.844043732E1,3.151966095E1,-3.209428406E1
4.005690088E2,-1.909497833E1,3.217974854E1,-3.190074158E1
4.005790158E2,-1.874124908E1,3.256367493E1,-3.143376160E1
4.005890218E2,-1.860427856E1,3.256725311E1,-3.151550293E1
4.005990278E2,-1.812021637E1,3.239925385E1,-3.174751282E1
4.006090348E2,-1.868487549E1,3.175567627E1,-3.193041992E1
4.006190408E2,-1.914248657E1,3.102345276E1,-3.261730957E1
4.006290468E2,-2.015257263E1,2.984810638E1,-3.312341309E1
4.006390528E2,-2.062480164E1,2.922541809E1,-3.342445374E1
4.006490598E2,-2.097875214E1,2.821300507E1,-3.421925354E1
4.006590658E2,-2.155730438E1,2.766146088E1,-3.428466797E1
4.006690718E2,-2.197555542E1,2.753562927E1,-3.421313477E1
4.006790788E2,-2.209970093E1,2.748944092E1,-3.432241821E1
4.006890848E2,-2.207154846E1,2.779306793E1,-3.397468567E1
4.006990908E2,-2.141223145E1,2.836611176E1,-3.431320190E1
4.007090978E2,-2.086566925E1,2.909026337E1,-3.414781189E1
4.007191038E2,-2.011257935E1,2.972537994E1,-3.386354065E1
4.007291098E2,-1.962136078E1,3.036297607E1,-3.360868835E1
4.007391168E2,-1.982412720E1,3.070546722E1,-3.297898865E1
4.007491228E2,-2.006924438E1,3.069458771E1,-3.276142883E1
4.007591288E2,-2.005014038E1,3.072138214E1,-3.233517456E1
4.007691358E2,-2.032508087E1,3.059761047E1,-3.237168884E1
4.007791418E2,-1.985858917E1,3.109353638E1,-3.244273376E1
4.007891479E2,-2.007493591E1,3.102306366E1,-3.261372375E1
4.007991539E2,-1.999650574E1,3.123641968E1,-3.238334656E1
4.008091609E2,-2.016406250E1,3.160972595E1,-3.178718567E1
4.008191669E2,-2.006591797E1,3.215986633E1,-3.105107117E1
4.008291729E2,-2.084738159E1,3.250613403E1,-3.057012939E1
4.008391799E2,-2.060565948E1,3.311603546E1,-2.985073853E1
4.008491859E2,-2.114117432E1,3.341756439E1,-2.953050232E1
4.008591919E2,-2.066848755E1,3.424024200E1,-2.897068787E1
4.008691989E2,-2.012360382E1,3.421150208E1,-2.868077087E1
4.008792049E2,-1.988861847E1,3.486060333E1,-2.882073975E1
4.008892109E2,-1.936087799E1,3.544039154E1,-2.851167297E1
4.008992179E2,-1.793214417E1,3.653639984E1,-2.777178955E1
4.009092239E2,-1.734643555E1,3.781649017E1,-2.697529602E1
4.009192299E2,-1.747062683E1,3.873677826E1,-2.546034241E1
4.009292369E2,-1.695201874E1,4.012929535E1,-2.316708374E1
4.009392429E2,-1.711027527E1,4.113885498E1,-2.095791626E1
4.009492489E2,-1.712557983E1,4.214361572E1,-1.881161499E1
4.009592549E2,-1.712223816E1,4.315080261E1,-1.685780334E1
4.009692619E2,-1.681240845E1,4.367967224E1,-1.521926117E1
4.009792679E2,-1.669467926E1,4.407038116E1,-1.411203766E1
4.009892739E2,-1.656507111E1,4.442864227E1,-1.322116852E1
4.009992809E2,-1.669809723E1,4.475671387E1,-1.321958160E1
4.010092869E2,-1.624617767E1,4.503041077E1,-1.268486786E1
4.010192929E2,-1.646902466E1,4.510346985E1,-1.237824249E1
4.010292999E2,-1.618121338E1,4.530836487E1,-1.210128021E1
4.010393059E2,-1.641426086E1,4.527638245E1,-1.184989166E1
4.010493119E2,-1.632883453E1,4.525826263E1,-1.145340729E1
4.010593189E2,-1.678004456E1,4.571168518E1,-1.070330811E1
4.010693249E2,-1.684641266E1,4.536110687E1,-1.019861603E1
4.010793309E2,-1.707929993E1,4.541697693E1,-9.316421509E0
4.010893379E2,-1.743997192E1,4.573461151E1,-8.401062012E0
4.010993439E2,-1.760074615E1,4.562718964E1,-7.535522461E0
4.011093499E2,-1.778577423E1,4.580009460E1,-6.406150818E0
4.011193559E2,-1.786868286E1,4.609626770E1,-5.243637085E0
4.011293629E2,-1.761842346E1,4.598621368E1,-4.481788635E0
4.011393689E2,-1.756971741E1,4.629279327E1,-3.792556763E0
4.011493749E2,-1.761463928E1,4.625618744E1,-3.485404968E0
4.011593819E2,-1.786751556E1,4.617931366E1,-2.681106567E0
4.011693879E2,-1.795919037E1,4.614012909E1,-2.831344604E0
4.011793939E2,-1.792096710E1,4.612334442E1,-2.808479309E0
4.011894009E2,-1.807795715E1,4.610939789E1,-2.489341736E0
4.011994069E2,-1.805253601E1,4.615083313E1,-2.977249146E0
4.012094129E2,-1.835704803E1,4.610356903E1,-2.807998657E0
4.012194199E2,-1.839337921E1,4.590281677E1,-3.189689636E0
4.012294259E2,-1.855607605E1,4.562131500E1,-3.002380371E0
4.012394319E2,-1.874442291E1,4.594206238E1,-3.023056030E0
4.012494389E2,-1.872575378E1,4.576282501E1,-3.045967102E0
4.012594449E2,-1.849005890E1,4.586584473E1,-3.259544373E0
4.012694509E2,-1.866672516E1,4.602122498E1,-2.792282104E0
4.012794569E2,-1.877455139E1,4.602611542E1,-2.743927002E0
4.012894639E2,-1.884002686E1,4.594352722E1,-3.482582092E0
4.012994699E2,-1.840423584E1,4.595954895E1,-4.863151550E0
4.013094759E2,-1.811293030E1,4.587372589E1,-6.534988403E0
4.013194829E2,-1.773674011E1,4.594633484E1,-8.060211182E0
4.013294889E2,-1.743186951E1,4.540742493E1,-9.600456238E0
4.013394949E2,-1.708863831E1,4.513600922E1,-1.149589539E1
4.013495019E2,-1.683522034E1,4.482061768E1,-1.303796387E1
4.013595079E2,-1.633950043E1,4.435151672E1,-1.521764374E1
4.013695139E2,-1.557543945E1,4.379666901E1,-1.733633423E1
4.013795209E2,-1.511932373E1,4.340860748E1,-1.921137238E1
4.013895269E2,-1.453448486E1,4.265919495E1,-2.056613922E1
4.013995329E2,-1.424356079E1,4.232001495E1,-2.210881805E1
4.014095389E2,-1.381382751E1,4.161198425E1,-2.365002441E1
4.014195459E2,-1.283982849E1,4.107743073E1,-2.436039734E1
4.014295519E2,-1.225323486E1,4.052763367E1,-2.537731934E1
4.014395579E2,-1.165377045E1,4.047738647E1,-2.598126221E1
4.014495649E2,-1.136728668E1,4.023534393E1,-2.660896301E1
4.014595709E2,-1.124539185E1,4.000370026E1,-2.736941528E1
4.014695769E2,-1.143445587E1,3.949546814E1,-2.791859436E1
4.014795839E2,-1.112043762E1,3.900412750E1,-2.867541504E1
4.014895899E2,-1.165602875E1,3.800788879E1,-2.923908997E1
4.014995959E2,-1.132109070E1,3.739860535E1,-3.022586060E1
4.015096029E2,-1.108828735E1,3.670575714E1,-3.122116089E1
4.015196089E2,-1.093240356E1,3.627642822E1,-3.165907288E1
4.015296149E2,-1.064585876E1,3.598928070E1,-3.195558167E1
4.015396209E2,-1.028948212E1,3.561106873E1,-3.237025452E1
4.015496279E2,-1.048319244E1,3.541678619E1,-3.280455017E1
4.015596339E2,-1.026396942E1,3.499253845E1,-3.297340393E1
4.015696399E2,-1.034423065E1,3.442597961E1,-3.341697693E1
4.015796469E2,-1.019523621E1,3.411599731E1,-3.397789001E1
4.015896529E2,-1.046573639E1,3.356888580E1,-3.434396362E1
4.015996589E2,-1.049233246E1,3.326313782E1,-3.471678162E1
4.016096659E2,-1.110110474E1,3.268415070E1,-3.522465515E1
4.016196719E2,-1.161064911E1,3.248281860E1,-3.556013489E1
4.016296779E2,-1.212422180E1,3.197140503E1,-3.549104309E1
4.016396849E2,-1.249385071E1,3.191216278E1,-3.543524170E1
4.016496909E2,-1.326860046E1,3.182716370E1,-3.517675781E1
4.016596969E2,-1.355364227E1,3.197162628E1,-3.528746033E1
4.016697039E2,-1.412258911E1,3.191400909E1,-3.508369446E1
4.016797099E2,-1.431849670E1,3.216257477E1,-3.513757324E1
4.016897159E2,-1.498516083E1,3.214010620E1,-3.459564209E1
4.016997219E2,-1.567201233E1,3.259123993E1,-3.396186829E1
4.017097289E2,-1.626869202E1,3.277023315E1,-3.344950867E1
4.017197349E2,-1.703234100E1,3.315090942E1,-3.228948975E1
4.017297409E2,-1.807207489E1,3.328708649E1,-3.167864990E1
4.017397479E2,-1.859147644E1,3.399510193E1,-3.066094971E1
4.017497539E2,-1.918339539E1,3.411500549E1,-2.975555420E1
4.017597599E2,-1.892263794E1,3.424439240E1,-2.943672180E1
4.017697669E2,-1.864787292E1,3.388300323E1,-3.005174255E1
4.017797729E2,-1.818544006E1,3.358183289E1,-3.088151550E1
4.017897793E2,-1.863509369E1,3.296619415E1,-3.141130066E1
4.017997863E2,-1.924539185E1,3.267956543E1,-3.149255371E1
4.018097923E2,-2.008927155E1,3.174419403E1,-3.135588074E1
4.018197983E2,-2.036886597E1,3.152410126E1,-3.167102051E1
4.018298053E2,-2.050896454E1,3.071762085E1,-3.221858215E1
4.018398113E2,-2.001261139E1,3.054029846E1,-3.240013123E1
4.018498173E2,-1.979199219E1,3.026519012E1,-3.263969421E1
4.018598233E2,-1.939035797E1,3.058258820E1,-3.266284180E1
4.018698303E2,-1.943296051E1,3.111491394E1,-3.232266235E1
4.018798363E2,-1.898734283E1,3.179354095E1,-3.214083862E1
4.018898423E2,-1.910078430E1,3.203002930E1,-3.155989075E1
4.018998493E2,-1.873518372E1,3.262794495E1,-3.120912170E1
4.019098553E2,-1.863143921E1,3.272895813E1,-3.106469727E1
4.019198613E2,-1.886408234E1,3.288723755E1,-3.064828491E1
4.019298683E2,-1.902967072E1,3.298816681E1,-3.067304993E1
4.019398743E2,-1.833336639E1,3.331800079E1,-3.039387512E1
4.019498803E2,-1.774942017E1,3.332574463E1,-3.060115051E1
4.019598873E2,-1.696623230E1,3.369130707E1,-3.034400940E1
4.019698933E2,-1.643112946E1,3.389494324E1,-2.989793396E1
4.019798993E2,-1.600218201E1,3.462526703E1,-2.987425232E1
4.019899053E2,-1.600240326E1,3.524341583E1,-2.923518372E1
4.019999123E2,-1.593757629E1,3.555702972E1,-2.866816711E1
4.020099183E2,-1.565775299E1,3.669924927E1,-2.726724243E1
4.020199243E2,-1.546143341E1,3.733188629E1,-2.691113281E1
4.020299313E2,-1.509826660E1,3.797280121E1,-2.629832458E1
4.020399373E2,-1.461135101E1,3.827593994E1,-2.582052612E1
4.020499433E2,-1.461135101E1,3.827593994E1,-2.582052612E1
4.020599503E2,-1.452290344E1,3.975708771E1,-2.377069092E1
4.020699563E2,-1.509075165E1,4.091864014E1,-2.151076508E1
4.020799623E2,-1.597200775E1,4.174812317E1,-1.909927368E1
4.020899693E2,-1.651728058E1,4.247061157E1,-1.687973785E1
4.020999753E2,-1.695303345E1,4.287142181E1,-1.586058044E1
4.021099813E2,-1.699837494E1,4.304059601E1,-1.556068420E1
4.021199873E2,-1.709822083E1,4.298035431E1,-1.490574646E1
4.021299943E2,-1.678411102E1,4.320718384E1,-1.443222046E1
4.021400003E2,-1.683482361E1,4.331120300E1,-1.429502106E1
4.021500063E2,-1.658788300E1,4.352022552E1,-1.381312561E1
4.021600133E2,-1.655792236E1,4.364974976E1,-1.367811584E1
4.021700193E2,-1.606723785E1,4.403925323E1,-1.265942383E1
4.021800253E2,-1.617801666E1,4.423483276E1,-1.233930969E1
4.021900323E2,-1.588620758E1,4.440802765E1,-1.128303528E1
4.022000383E2,-1.590994263E1,4.471353149E1,-1.066113281E1
4.022100443E2,-1.613883209E1,4.482971191E1,-1.000455475E1
4.022200513E2,-1.629655457E1,4.488291931E1,-8.959220886E0
4.022300573E2,-1.633560944E1,4.494769287E1,-7.948165894E0
4.022400633E2,-1.672195435E1,4.478471375E1,-6.938232422E0
4.022500693E2,-1.671942139E1,4.480435181E1,-5.903823853E0
4.022600763E2,-1.722190857E1,4.480594635E1,-4.914573669E0
4.022700823E2,-1.753777313E1,4.475646973E1,-3.694717407E0
4.022800883E2,-1.765518951E1,4.497974396E1,-3.000480652E0
4.022900953E2,-1.784629822E1,4.493442535E1,-2.856582642E0
4.023001013E2,-1.769863892E1,4.485689545E1,-2.808357239E0
4.023101073E2,-1.788455200E1,4.482933044E1,-2.314445496E0
4.023201143E2,-1.796487427E1,4.481227875E1,-1.862792969E0
4.023301203E2,-1.791816711E1,4.476463318E1,-2.085144043E0
4.023401263E2,-1.799701691E1,4.485865021E1,-1.604385376E0
4.023501333E2,-1.809947205E1,4.479999542E1,-1.500747681E0
