"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
4.302965459E2,5.236044198E1,4.927291423E0,2.294783283E0,1.188438203E0,2.401699456E2,5.045906588E0,2.891948088E0
4.312965444E2,5.236043602E1,4.927272969E0,2.285079982E0,1.209028271E0,2.404719345E2,5.053681695E0,2.878339514E0
4.322965448E2,5.236042328E1,4.927253966E0,2.171958798E0,1.137906419E0,2.364445980E2,5.049860938E0,2.885037529E0
4.332965447E2,5.236041419E1,4.927242369E0,1.749096091E0,1.184531004E0,2.328481159E2,5.054646923E0,2.876644141E0
4.342965440E2,5.236040381E1,4.927224133E0,2.198799413E0,1.188333773E0,2.344296185E2,5.048169866E0,2.887995505E0
4.352965432E2,5.236039725E1,4.927213736E0,2.373169046E0,1.009704851E0,2.327117958E2,5.058998672E0,2.868984048E0
4.362965435E2,5.236039129E1,4.927194404E0,2.279524044E0,1.104734465E0,2.413603898E2,5.054267652E0,2.877310470E0
4.372965429E2,5.236038107E1,4.927170167E0,2.077122868E0,1.278987004E0,2.453543952E2,5.060846958E0,2.865722439E0
4.382965420E2,5.236036766E1,4.927147076E0,2.199575935E0,1.370972217E0,2.405738699E2,5.047545259E0,2.889087034E0
4.392965422E2,5.236036303E1,4.927121426E0,1.355676798E0,1.381010080E0,2.413487984E2,5.027955273E0,2.923046837E0
4.402965424E2,5.236036189E1,4.927116113E0,1.140030379E0,1.212130862E0,2.352050380E2,4.999272269E0,2.971836774E0
4.412965419E2,5.236035983E1,4.927097086E0,1.243070609E0,1.192141161E0,2.334877900E2,4.970517017E0,3.019685020E0
4.422965411E2,5.236035657E1,4.927078441E0,1.010901416E0,1.145391425E0,2.306280520E2,4.963596085E0,3.031047828E0
4.432965407E2,5.236035085E1,4.927068666E0,1.730308813E0,8.942712695E-1,2.360601102E2,4.955598520E0,3.044105835E0
4.442965409E2,5.236034468E1,4.927051265E0,1.514583660E0,8.425195876E-1,2.442879833E2,4.951773092E0,3.050324619E0
4.452965409E2,5.236034303E1,4.927021251E0,5.349960988E-1,1.304382706E0,2.510708489E2,4.956476774E0,3.042675634E0
4.462965413E2,5.236034592E1,4.926989292E0,7.102629598E-1,1.776989472E0,2.577900725E2,4.973708819E0,3.014424923E0
4.472965410E2,5.236034081E1,4.926986091E0,9.879015163E-1,1.162109581E0,2.518135179E2,4.996013113E0,2.977312547E0
4.482965411E2,5.236034668E1,4.926972184E0,1.149380110E0,8.917969775E-1,2.585831873E2,5.015889323E0,2.943703676E0
4.492965399E2,5.236034610E1,4.926956577E0,1.347676842E0,7.043870158E-1,2.549509025E2,5.032882722E0,2.914554604E0
4.502965399E2,5.236034010E1,4.926926816E0,1.340588877E0,9.043066684E-1,2.572610646E2,5.034602410E0,2.911583007E0
4.512965399E2,5.236033349E1,4.926922917E0,6.802799283E-1,5.695825898E-1,2.468284692E2,5.035393738E0,2.910214242E0
4.522965394E2,5.236032488E1,4.926905884E0,8.473504866E-1,7.047622434E-1,2.413688938E2,5.035372785E0,2.910250495E0
4.532965386E2,5.236031228E1,4.926879999E0,8.008685512E-1,1.153324724E0,2.412879600E2,5.010973251E0,2.952064382E0
4.542965397E2,5.236029978E1,4.926860760E0,1.138950682E0,1.260975102E0,2.329131736E2,4.989116297E0,2.988855234E0
4.552965382E2,5.236030333E1,4.926860419E0,1.468382065E0,6.979120597E-1,2.299537810E2,4.991761203E0,2.984435813E0
