"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.088084778E2,4.233177185E0,4.028509521E1,-1.578347015E1
3.088184848E2,4.940116882E0,4.054093170E1,-1.515446472E1
3.088284908E2,4.814666748E0,4.018750763E1,-1.537289429E1
3.088384968E2,5.689598083E0,4.035886383E1,-1.574019623E1
3.088485038E2,5.192054749E0,4.001194000E1,-1.621163940E1
3.088585098E2,5.207496643E0,3.987055206E1,-1.721244049E1
3.088685158E2,4.156867981E0,3.907843018E1,-1.846131897E1
3.088785218E2,4.141921997E0,3.897443390E1,-1.950995636E1
3.088885288E2,3.150413513E0,3.803780365E1,-2.051331329E1
3.088985348E2,3.278213501E0,3.789028931E1,-2.112847137E1
3.089085408E2,3.079757690E0,3.769425201E1,-2.142034149E1
3.089185478E2,3.554595947E0,3.790463257E1,-2.127867126E1
3.089285538E2,3.603523254E0,3.771042633E1,-2.108284760E1
3.089385598E2,4.181289673E0,3.821138763E1,-2.070389557E1
3.089485658E2,4.210784912E0,3.803946686E1,-2.074862671E1
3.089585728E2,4.687805176E0,3.832108307E1,-2.048794556E1
3.089685788E2,4.279243469E0,3.819373322E1,-2.030149078E1
3.089785848E2,3.571655273E0,3.854312897E1,-1.984456635E1
3.089885918E2,2.899528503E0,3.867617035E1,-1.939953613E1
3.089985978E2,2.197883606E0,3.923878479E1,-1.903590393E1
3.090086038E2,1.788200378E0,3.939173126E1,-1.779363251E1
3.090186098E2,1.555557251E0,4.011699677E1,-1.651844025E1
3.090286168E2,1.406738281E0,4.070909882E1,-1.574847412E1
3.090386228E2,1.359115601E0,4.121102142E1,-1.476583862E1
3.090486288E2,1.359115601E0,4.121102142E1,-1.476583862E1
3.090586358E2,1.928703308E0,4.177112579E1,-1.327684021E1
3.090686418E2,2.462936401E0,4.208566284E1,-1.213048553E1
3.090786478E2,2.816764832E0,4.230905914E1,-1.075192261E1
3.090886538E2,2.541137695E0,4.257664490E1,-9.652595520E0
3.090986608E2,2.432167053E0,4.266799927E1,-8.799255371E0
3.091086668E2,2.611915588E0,4.289524078E1,-7.753364563E0
3.091186728E2,2.882453918E0,4.277321625E1,-6.645301819E0
3.091286798E2,3.836013794E0,4.306013489E1,-5.557060242E0
3.091386858E2,4.047607422E0,4.281245422E1,-4.460861206E0
3.091486918E2,4.624176025E0,4.317124939E1,-3.338531494E0
3.091586988E2,5.158950806E0,4.325933838E1,-2.219360352E0
3.091687048E2,6.054534912E0,4.329830933E1,-7.623291016E-1
3.091787108E2,6.102066040E0,4.281958008E1,4.548950195E-1
3.091887168E2,6.531055450E0,4.304698944E1,1.769660950E0
3.091987238E2,6.725433350E0,4.282177734E1,2.830741882E0
3.092087298E2,7.075660706E0,4.282958984E1,4.010971069E0
3.092187358E2,6.955078125E0,4.246018982E1,4.699836731E0
3.092287428E2,7.558242798E0,4.247219849E1,5.740997314E0
3.092387488E2,7.372386932E0,4.228726196E1,6.462333679E0
3.092487548E2,7.335613251E0,4.225725555E1,7.491104126E0
3.092587608E2,7.370250702E0,4.190207672E1,7.769035339E0
3.092687678E2,7.748908997E0,4.175894165E1,8.547744751E0
3.092787738E2,7.501590729E0,4.151957703E1,9.081581116E0
3.092887798E2,7.935726166E0,4.170475769E1,9.855827332E0
3.092987868E2,7.198692322E0,4.142639160E1,9.938247681E0
3.093087928E2,7.452907562E0,4.153041840E1,1.065029907E1
3.093187988E2,7.007690430E0,4.132598114E1,1.105123138E1
3.093288048E2,7.364631653E0,4.145651245E1,1.144905090E1
3.093388118E2,7.026973724E0,4.129398346E1,1.220379639E1
3.093488178E2,7.475143433E0,4.115044403E1,1.257515717E1
3.093588238E2,6.985614777E0,4.086644745E1,1.266982269E1
3.093688308E2,7.353328705E0,4.092927551E1,1.326177979E1
3.093788368E2,6.701263428E0,4.068112183E1,1.310910034E1
3.093888428E2,6.875373840E0,4.069367218E1,1.323359680E1
3.093988498E2,6.581520081E0,4.058733368E1,1.381826019E1
3.094088558E2,6.942234039E0,4.093312836E1,1.396701813E1
3.094188618E2,6.800136566E0,4.059592438E1,1.353293610E1
3.094288678E2,6.953136444E0,4.081251526E1,1.345102692E1
3.094388748E2,6.485073090E0,4.096252441E1,1.357701111E1
3.094488808E2,6.755924225E0,4.108167267E1,1.362931061E1
3.094588868E2,6.537502289E0,4.100388336E1,1.364629364E1
3.094688938E2,7.182914734E0,4.097885895E1,1.354660034E1
3.094789007E2,6.943817139E0,4.081281281E1,1.341627502E1
3.094889067E2,7.293064117E0,4.065676117E1,1.360265350E1
3.094989127E2,6.952461243E0,4.070239258E1,1.381721497E1
3.095089197E2,7.132637024E0,4.061537170E1,1.419303131E1
3.095189257E2,6.758171082E0,4.090775299E1,1.419826508E1
3.095289317E2,6.903347015E0,4.134576416E1,1.354431152E1
3.095389387E2,6.809406281E0,4.165328217E1,1.214633179E1
3.095489447E2,6.714282990E0,4.208514404E1,1.092283630E1
3.095589507E2,6.696411133E0,4.248513794E1,9.595558167E0
3.095689577E2,7.288963318E0,4.286047363E1,8.139205933E0
3.095789637E2,7.155509949E0,4.286424255E1,6.429008484E0
3.095889697E2,7.678085327E0,4.313426971E1,4.853881836E0
3.095989757E2,8.210830688E0,4.315513611E1,3.350532532E0
3.096089827E2,8.694595337E0,4.333909607E1,2.153457642E0
3.096189887E2,8.912368774E0,4.331870270E1,7.253646851E-1
3.096289947E2,8.712978363E0,4.318461609E1,-5.682830811E-1
3.096390017E2,8.876174927E0,4.355034637E1,-8.767013550E-1
3.096490077E2,8.886283875E0,4.330715179E1,-1.578857422E0
3.096590137E2,9.104053497E0,4.366676331E1,-1.614807129E0
3.096690197E2,8.818271637E0,4.354251862E1,-2.065376282E0
3.096790267E2,9.138401031E0,4.360078430E1,-2.766921997E0
3.096890327E2,8.766292572E0,4.343019867E1,-4.340087891E0
3.096990387E2,8.916683197E0,4.362910461E1,-5.771308899E0
3.097090457E2,8.232154846E0,4.300614929E1,-8.015106201E0
3.097190517E2,8.000205994E0,4.320762634E1,-9.188980103E0
3.097290577E2,7.241333008E0,4.232853699E1,-1.074452972E1
3.097390637E2,7.565670013E0,4.273740387E1,-1.240608978E1
3.097490707E2,6.833526611E0,4.200772095E1,-1.310839844E1
3.097590767E2,7.526779175E0,4.210832214E1,-1.394401550E1
3.097690827E2,7.177238464E0,4.153495026E1,-1.512893677E1
3.097790897E2,8.216457367E0,4.146454620E1,-1.569090271E1
3.097890957E2,8.108196259E0,4.077178192E1,-1.652603149E1
3.097991017E2,8.887840271E0,4.104824829E1,-1.651125336E1
3.098091087E2,8.557518005E0,4.034886932E1,-1.733309174E1
3.098191147E2,9.692001343E0,4.060801697E1,-1.769923401E1
3.098291207E2,8.902111053E0,4.012309265E1,-1.816304016E1
3.098391267E2,9.383007050E0,4.027290344E1,-1.807995605E1
3.098491337E2,8.689319611E0,3.989544678E1,-1.874908447E1
3.098591397E2,9.011959076E0,4.036106873E1,-1.878557587E1
3.098691457E2,8.416374207E0,3.991455841E1,-1.888453674E1
3.098791527E2,8.729221344E0,4.026482391E1,-1.878076172E1
3.098891587E2,8.038661957E0,3.976392365E1,-1.873000336E1
3.098991647E2,8.175323486E0,4.031460571E1,-1.901763153E1
3.099091707E2,7.109138489E0,4.016809082E1,-1.861592102E1
3.099191777E2,7.331436157E0,4.084623718E1,-1.792869568E1
3.099291837E2,6.312026978E0,4.065779114E1,-1.730426788E1
3.099391897E2,6.350028992E0,4.170483398E1,-1.657782745E1
3.099491967E2,5.299369812E0,4.155825043E1,-1.575738525E1
3.099592027E2,5.764236450E0,4.274755096E1,-1.432466888E1
3.099692087E2,5.321823120E0,4.268540192E1,-1.309235382E1
3.099792157E2,6.690807343E0,4.317684174E1,-1.249854279E1
3.099892217E2,6.846538544E0,4.262279510E1,-1.206144714E1
3.099992277E2,7.306869507E0,4.295171356E1,-1.232762146E1
3.100092337E2,6.659461975E0,4.226519012E1,-1.340429688E1
3.100192407E2,6.792217255E0,4.208909607E1,-1.465946198E1
3.100292467E2,5.947952271E0,4.107294464E1,-1.641741943E1
3.100392527E2,5.768569946E0,4.108267975E1,-1.769734955E1
3.100492597E2,4.950370789E0,4.053943634E1,-1.897624207E1
3.100592657E2,4.922103882E0,4.073244476E1,-1.968413544E1
3.100692717E2,4.760917664E0,4.059014893E1,-1.978384399E1
3.100792777E2,4.721557617E0,4.075704193E1,-1.979718018E1
3.100892847E2,4.766029358E0,4.065597534E1,-1.957205200E1
3.100992907E2,5.295219421E0,4.097440338E1,-1.866127777E1
3.101092967E2,5.709869385E0,4.108606720E1,-1.836620331E1
3.101193037E2,6.462146759E0,4.137131500E1,-1.775215912E1
3.101293097E2,6.611694336E0,4.123314667E1,-1.743170166E1
3.101393157E2,6.651439667E0,4.148995972E1,-1.759750366E1
3.101493227E2,6.817604065E0,4.176216125E1,-1.720241547E1
3.101593287E2,6.326095581E0,4.166703796E1,-1.689048767E1
3.101693347E2,5.900123596E0,4.207529449E1,-1.648661804E1
3.101793407E2,5.497032166E0,4.219179535E1,-1.537306976E1
3.101893477E2,5.151313782E0,4.303605652E1,-1.405317688E1
3.101993537E2,4.857398987E0,4.318231201E1,-1.352902222E1
3.102093597E2,4.917137146E0,4.349037170E1,-1.212960052E1
3.102193667E2,5.078231812E0,4.358020020E1,-1.179854584E1
3.102293727E2,5.066520691E0,4.387149048E1,-1.092211914E1
3.102393787E2,5.086067200E0,4.393601227E1,-9.968162537E0
3.102493847E2,5.232971191E0,4.428264618E1,-9.093383789E0
3.102593917E2,5.137519836E0,4.433563995E1,-8.149520874E0
3.102693977E2,5.098739624E0,4.456693268E1,-7.085197449E0
3.102794037E2,4.858009338E0,4.452315521E1,-5.985023499E0
3.102894107E2,4.842521667E0,4.489312744E1,-4.850822449E0
3.102994167E2,4.977645874E0,4.482528687E1,-3.818534851E0
3.103094227E2,5.400222778E0,4.499385071E1,-2.795143127E0
3.103194297E2,5.749847412E0,4.469914246E1,-1.879539490E0
3.103294357E2,6.372848511E0,4.492485046E1,-7.496185303E-1
3.103394417E2,6.756305695E0,4.461398315E1,5.980072021E-1
3.103494477E2,7.241180420E0,4.484391022E1,1.648017883E0
3.103594547E2,7.453670502E0,4.441261292E1,2.530593872E0
3.103694607E2,7.655292511E0,4.453021240E1,3.334930420E0
3.103794667E2,8.095970154E0,4.405941772E1,4.645927429E0
3.103894737E2,8.296241760E0,4.428778076E1,6.269378662E0
3.103994797E2,8.317184448E0,4.370050812E1,7.149620056E0
3.104094857E2,8.670940399E0,4.348432159E1,8.512931824E0
3.104194917E2,8.668880463E0,4.321887970E1,9.230522156E0
3.104294987E2,8.889724731E0,4.332235718E1,9.889625549E0
3.104395047E2,8.806762695E0,4.282125854E1,1.035019684E1
3.104495107E2,9.057601929E0,4.297296143E1,1.105197144E1
3.104595177E2,8.858863831E0,4.261779785E1,1.113063049E1
3.104695237E2,8.950794220E0,4.280567169E1,1.221110535E1
3.104795292E2,8.880275726E0,4.259236908E1,1.159986115E1
3.104895362E2,9.121749878E0,4.265888214E1,1.140959167E1
3.104995422E2,8.880966187E0,4.262364960E1,1.131747437E1
3.105095482E2,8.951015472E0,4.278233337E1,1.184809113E1
3.105195542E2,8.645164490E0,4.210177612E1,1.181014252E1
3.105295612E2,8.802196503E0,4.227873230E1,1.245541382E1
3.105395672E2,8.474937439E0,4.210395813E1,1.272766113E1
3.105495732E2,8.456405640E0,4.238600922E1,1.356649017E1
3.105595802E2,7.875259399E0,4.203835297E1,1.347149658E1
3.105695862E2,8.087837219E0,4.188496399E1,1.405230713E1
3.105795922E2,7.682804108E0,4.149604797E1,1.417215729E1
3.105895992E2,8.167045593E0,4.178386688E1,1.439078522E1
3.105996052E2,7.769794464E0,4.187759399E1,1.444857025E1
3.106096112E2,7.811241150E0,4.198918915E1,1.464587402E1
3.106196172E2,7.715152740E0,4.196419525E1,1.419974518E1
3.106296242E2,8.093978882E0,4.226731873E1,1.433162689E1
3.106396302E2,8.380031586E0,4.193974304E1,1.430699158E1
3.106496362E2,8.210563660E0,4.200263214E1,1.410734558E1
3.106596432E2,7.765468597E0,4.183527374E1,1.415420532E1
3.106696492E2,7.604873657E0,4.235903931E1,1.373873901E1
3.106796552E2,7.535919189E0,4.251272583E1,1.273565674E1
3.106896612E2,7.321876526E0,4.320719910E1,1.171366882E1
3.106996682E2,7.230766296E0,4.345327759E1,1.066236877E1
3.107096742E2,7.206089020E0,4.373645020E1,9.186698914E0
3.107196802E2,7.014217377E0,4.419979095E1,7.951713562E0
3.107296872E2,7.380233765E0,4.431847382E1,6.650154114E0
3.107396932E2,7.761867523E0,4.438588715E1,5.142517090E0
3.107496992E2,7.804039001E0,4.464484406E1,3.527656555E0
3.107597062E2,8.151294708E0,4.476506805E1,2.281394958E0
3.107697122E2,8.225410461E0,4.474354553E1,1.135627747E0
3.107797182E2,8.297275543E0,4.478050995E1,1.159667969E-3
3.107897242E2,8.535228729E0,4.507481384E1,-1.163093567E0
3.107997312E2,8.893077850E0,4.492115784E1,-1.536788940E0
3.108097372E2,8.998573303E0,4.450955963E1,-2.030639648E0
3.108197432E2,8.966190338E0,4.461678314E1,-2.324134827E0
3.108297502E2,8.619331360E0,4.439437866E1,-3.080070496E0
3.108397562E2,8.994552612E0,4.463062286E1,-3.519065857E0
3.108497622E2,8.749366760E0,4.410830688E1,-5.451957703E0
3.108597692E2,8.634284973E0,4.421777344E1,-6.336692810E0
3.108697752E2,8.146595001E0,4.379093933E1,-8.584724426E0
3.108797812E2,8.049713135E0,4.390106964E1,-1.005627441E1
3.108897872E2,7.290222168E0,4.336787415E1,-1.140055847E1
3.108997942E2,7.748378754E0,4.338373566E1,-1.262186432E1
3.109098002E2,7.358200073E0,4.244978333E1,-1.409478760E1
3.109198062E2,8.118335724E0,4.244630432E1,-1.494390106E1
3.109298132E2,7.931602478E0,4.164416504E1,-1.596245575E1
3.109398192E2,8.359973907E0,4.193222809E1,-1.716696167E1
3.109498252E2,7.879276276E0,4.096392822E1,-1.784868622E1
3.109598322E2,8.832622528E0,4.144343567E1,-1.803408813E1
3.109698382E2,8.145202637E0,4.060749054E1,-1.881628418E1
3.109798442E2,8.641345978E0,4.090605164E1,-1.886565399E1
3.109898502E2,8.179180145E0,4.037339783E1,-1.913410187E1
3.109998572E2,8.671962738E0,4.070213318E1,-1.954059601E1
3.110098632E2,7.850582123E0,4.035645294E1,-1.978630066E1
3.110198692E2,7.927684784E0,4.068007660E1,-1.960263062E1
3.110298762E2,7.229248047E0,3.998928833E1,-2.022974396E1
3.110398822E2,7.500217438E0,4.045117950E1,-1.995506287E1
3.110498882E2,6.686603546E0,3.997285461E1,-2.008342743E1
3.110598942E2,6.716575623E0,4.085980988E1,-1.959221649E1
3.110699012E2,5.696937561E0,4.052683258E1,-1.919760132E1
3.110799072E2,5.611663818E0,4.139259338E1,-1.843982697E1
3.110899132E2,4.836235046E0,4.147444916E1,-1.784351349E1
3.110999202E2,5.108047485E0,4.230400085E1,-1.729729462E1
3.111099262E2,4.455993652E0,4.211813354E1,-1.635459137E1
3.111199322E2,5.047508240E0,4.313291931E1,-1.486032867E1
3.111299392E2,4.789100647E0,4.312738800E1,-1.417350006E1
3.111399452E2,5.690101624E0,4.364624023E1,-1.308355713E1
3.111499512E2,5.445564270E0,4.335536957E1,-1.285863495E1
3.111599572E2,6.196105957E0,4.358930206E1,-1.351667023E1
3.111699642E2,5.562194824E0,4.274127960E1,-1.466871643E1
3.111799702E2,5.472129822E0,4.285867310E1,-1.566120911E1
3.111899762E2,4.700256348E0,4.198157501E1,-1.669281769E1
3.111999832E2,4.501075745E0,4.192900085E1,-1.818910217E1
3.112099892E2,3.942543030E0,4.124595642E1,-1.895531464E1
3.112199952E2,3.919136047E0,4.133297729E1,-1.945730591E1
3.112300022E2,3.453987122E0,4.080229950E1,-1.980476379E1
3.112400082E2,3.730163574E0,4.125262451E1,-2.026321411E1
3.112500142E2,3.593307495E0,4.142686462E1,-1.973723602E1
3.112600202E2,3.835815430E0,4.134894562E1,-1.887759399E1
3.112700272E2,4.275337219E0,4.208343506E1,-1.794239807E1
3.112800332E2,4.530136108E0,4.209876251E1,-1.732002258E1
3.112900392E2,4.386795044E0,4.276995850E1,-1.637602234E1
3.113000462E2,3.501235962E0,4.278675842E1,-1.580366516E1
3.113100522E2,3.138854980E0,4.330726624E1,-1.527317810E1
3.113200582E2,2.800811768E0,4.310532379E1,-1.487017822E1
3.113300652E2,2.764060974E0,4.340990448E1,-1.512358093E1
3.113400712E2,2.664642334E0,4.339535522E1,-1.483869171E1
3.113500772E2,2.596725464E0,4.370553589E1,-1.434903717E1
3.113600832E2,2.525215149E0,4.354528809E1,-1.363513947E1
3.113700902E2,2.472679138E0,4.377836609E1,-1.318695831E1
3.113800962E2,2.422721863E0,4.380819702E1,-1.223899841E1
3.113901022E2,2.550224304E0,4.386102295E1,-1.210424805E1
3.114001092E2,2.458717346E0,4.405053711E1,-1.170734406E1
3.114101152E2,2.660964966E0,4.436110687E1,-1.153437805E1
3.114201212E2,3.037513733E0,4.409535217E1,-1.129850769E1
3.114301282E2,3.315811157E0,4.429743195E1,-1.053385162E1
3.114401342E2,3.810501099E0,4.423590088E1,-9.987205505E0
3.114501402E2,4.413063049E0,4.477748871E1,-9.018638611E0
3.114601462E2,4.835006714E0,4.478370667E1,-8.062828064E0
3.114701532E2,5.032333374E0,4.494491577E1,-6.482139587E0
3.114801591E2,5.330856323E0,4.484201050E1,-4.871170044E0
3.114901651E2,5.936271667E0,4.517201233E1,-3.340904236E0
3.115001721E2,6.310531616E0,4.491635895E1,-1.597618103E0
3.115101781E2,7.058242798E0,4.527554321E1,1.369247437E-1
3.115201841E2,7.554450989E0,4.477598572E1,1.960510254E0
3.115301911E2,8.133964539E0,4.474074554E1,3.676528931E0
3.115401971E2,8.333690643E0,4.431707764E1,5.400154114E0
3.115502031E2,8.386669159E0,4.444400024E1,6.644691467E0
3.115602091E2,8.000877380E0,4.401783752E1,7.924697876E0
3.115702161E2,8.087554932E0,4.406709290E1,9.208099365E0
3.115802221E2,7.817863464E0,4.342654419E1,9.539062500E0
3.115902281E2,7.741401672E0,4.355953217E1,9.998504639E0
3.116002351E2,7.529930115E0,4.354383087E1,9.881378174E0
3.116102411E2,7.471164703E0,4.359774017E1,1.027376556E1
3.116202471E2,7.000530243E0,4.351653290E1,1.081327057E1
3.116302541E2,7.195251465E0,4.354267883E1,1.064535522E1
3.116402601E2,7.013031006E0,4.339902496E1,1.036426544E1
3.116502661E2,7.046237946E0,4.348131561E1,1.088534546E1
3.116602721E2,7.146911621E0,4.330126953E1,1.080968475E1
3.116702791E2,7.365547180E0,4.325771332E1,1.150684357E1
3.116802851E2,7.419075012E0,4.295543671E1,1.200939941E1
3.116902911E2,7.471881866E0,4.279965973E1,1.289733887E1
3.117002981E2,7.101238251E0,4.252050018E1,1.370130157E1
3.117103041E2,6.671051025E0,4.245450592E1,1.426624298E1
3.117203101E2,6.509712219E0,4.218865204E1,1.496376038E1
3.117303171E2,6.416328430E0,4.228878784E1,1.569036102E1
3.117403231E2,6.141555786E0,4.203279877E1,1.551215363E1
3.117503291E2,6.076881409E0,4.240718842E1,1.538217163E1
3.117603351E2,5.792221069E0,4.235692596E1,1.490137482E1
3.117703421E2,6.067016602E0,4.257965088E1,1.516029358E1
3.117803481E2,5.942237854E0,4.235665131E1,1.448667145E1
3.117903541E2,6.371154785E0,4.273801422E1,1.435027313E1
3.118003611E2,6.353042603E0,4.270762634E1,1.410573578E1
3.118103671E2,7.103134155E0,4.271267700E1,1.442817688E1
3.118203731E2,6.422630310E0,4.269040680E1,1.446765900E1
3.118303801E2,6.489891052E0,4.309370422E1,1.418499756E1
3.118403861E2,6.101036072E0,4.313640594E1,1.323284912E1
3.118503921E2,6.232124329E0,4.372897339E1,1.223656464E1
3.118603981E2,6.285652161E0,4.427931213E1,1.051799774E1
3.118704051E2,6.519741058E0,4.461199951E1,9.079147339E0
3.118804111E2,6.776050568E0,4.487946320E1,7.660888672E0
3.118904171E2,7.247913361E0,4.485187531E1,6.168647766E0
3.119004241E2,7.399719238E0,4.524874115E1,4.287849426E0
3.119104301E2,7.522392273E0,4.520935822E1,2.428588867E0
3.119204361E2,8.185894012E0,4.536949158E1,8.344192505E-1
3.119304431E2,8.151782990E0,4.506776428E1,-7.658386230E-1
3.119404491E2,8.350112915E0,4.524514771E1,-1.682617188E0
3.119504551E2,8.490360260E0,4.525996399E1,-2.814460754E0
3.119604611E2,8.454704285E0,4.525082397E1,-3.648117065E0
3.119704681E2,8.539787292E0,4.504741669E1,-4.075950623E0
3.119804741E2,8.799026489E0,4.491941071E1,-4.613037109E0
3.119904801E2,8.922016144E0,4.462316895E1,-4.829566956E0
3.120004871E2,8.883350372E0,4.466275024E1,-5.990913391E0
3.120104931E2,8.452384949E0,4.436284637E1,-7.370765686E0
3.120204991E2,8.336463928E0,4.445902252E1,-8.486251831E0
3.120305061E2,7.719879150E0,4.413771820E1,-1.001197815E1
3.120405121E2,7.703594208E0,4.407369232E1,-1.139521790E1
3.120505181E2,7.456928253E0,4.335745239E1,-1.257035828E1
3.120605251E2,7.667461395E0,4.335405731E1,-1.384085083E1
3.120705311E2,7.569057465E0,4.282456970E1,-1.496224976E1
3.120805371E2,8.176784515E0,4.285762024E1,-1.595025635E1
3.120905431E2,7.915687561E0,4.197916412E1,-1.694905090E1
3.121005501E2,8.761539459E0,4.219999695E1,-1.743604279E1
3.121105561E2,8.462993622E0,4.143512726E1,-1.793008423E1
3.121205621E2,9.106025696E0,4.147664642E1,-1.840444183E1
3.121305691E2,8.412124634E0,4.091733551E1,-1.902266693E1
3.121405751E2,8.635860443E0,4.133269501E1,-1.957022095E1
3.121505811E2,8.125759125E0,4.043827820E1,-2.000893402E1
3.121605881E2,8.626041412E0,4.083900452E1,-2.016918945E1
3.121705941E2,7.963275909E0,4.053804016E1,-2.040820312E1
3.121806001E2,8.233619690E0,4.098893738E1,-2.076286316E1
3.121906061E2,7.272712708E0,4.043130493E1,-2.049165344E1
3.122006131E2,7.637039185E0,4.101602173E1,-2.011292267E1
3.122106191E2,6.920787811E0,4.064083099E1,-2.008736420E1
3.122206251E2,7.117420197E0,4.130596924E1,-1.984938049E1
3.122306321E2,6.265075684E0,4.088448334E1,-1.953547668E1
3.122406381E2,6.269325256E0,4.159198761E1,-1.894986725E1
3.122506441E2,5.134483337E0,4.163761139E1,-1.845391846E1
3.122606511E2,5.083786011E0,4.245907593E1,-1.770298767E1
3.122706571E2,4.211326599E0,4.219712830E1,-1.699772644E1
3.122806631E2,4.440086365E0,4.288993073E1,-1.614384460E1
3.122906691E2,4.549697876E0,4.297310638E1,-1.579713440E1
3.123006761E2,5.596138000E0,4.339303589E1,-1.555982208E1
3.123106821E2,5.213951111E0,4.250869751E1,-1.554169464E1
3.123206881E2,5.496429443E0,4.278578949E1,-1.623721313E1
3.123306951E2,4.996849060E0,4.219882965E1,-1.754860687E1
3.123407011E2,5.282875061E0,4.224851227E1,-1.860752869E1
3.123507071E2,4.267082214E0,4.122515106E1,-2.003887939E1
3.123607141E2,3.918075562E0,4.063909912E1,-2.110793304E1
3.123707201E2,4.279731750E0,4.113925934E1,-2.160686493E1
3.123807261E2,3.698982239E0,4.053395844E1,-2.139254761E1
3.123907331E2,4.096954346E0,4.133116913E1,-2.090135956E1
3.124007391E2,3.955398560E0,4.123793030E1,-2.019236755E1
3.124107451E2,4.254722595E0,4.187738037E1,-1.941703796E1
3.124207511E2,4.254722595E0,4.187738037E1,-1.941703796E1
3.124307581E2,4.626594543E0,4.224252319E1,-1.861912537E1
3.124407641E2,4.431724548E0,4.234756470E1,-1.830603027E1
3.124507701E2,4.560668945E0,4.256077576E1,-1.756058502E1
3.124607771E2,4.119926453E0,4.270546722E1,-1.696963501E1
3.124707831E2,4.293449402E0,4.282003784E1,-1.671652222E1
3.124807891E2,4.020835876E0,4.312211609E1,-1.624525452E1
3.124907957E2,4.130294800E0,4.352484131E1,-1.535150909E1
3.125008018E2,3.500602722E0,4.353414154E1,-1.446664429E1
3.125108077E2,3.462120056E0,4.390188599E1,-1.405808258E1
3.125208137E2,3.066421509E0,4.418029022E1,-1.299890900E1
3.125308207E2,2.899681091E0,4.442705536E1,-1.227523804E1
3.125408267E2,3.004447937E0,4.451795959E1,-1.110358429E1
3.125508327E2,2.965469360E0,4.515528107E1,-1.044091034E1
3.125608397E2,2.865127563E0,4.499972534E1,-9.671066284E0
3.125708458E2,2.942153931E0,4.537544250E1,-8.947204590E0
3.125808517E2,3.135467529E0,4.539748383E1,-8.047050476E0
3.125908587E2,3.347740173E0,4.570023346E1,-7.347724915E0
3.126008647E2,3.285186768E0,4.586186218E1,-6.033271790E0
3.126108707E2,3.104232788E0,4.579114532E1,-4.571670532E0
3.126208777E2,3.156051636E0,4.588584900E1,-3.421058655E0
3.126308837E2,3.513244629E0,4.601163483E1,-1.911590576E0
3.126408898E2,4.141441345E0,4.572097015E1,-5.654220581E-1
3.126508957E2,4.648704529E0,4.591888428E1,9.912109375E-1
3.126609027E2,4.938613892E0,4.565901947E1,2.366256714E0
3.126709087E2,5.542236328E0,4.562695312E1,3.760795593E0
3.126809147E2,5.712348938E0,4.523796082E1,5.172126770E0
3.126909217E2,6.106323242E0,4.503894806E1,6.474182129E0
3.127009277E2,6.287963867E0,4.510063934E1,7.859298706E0
3.127109338E2,6.534774780E0,4.516062927E1,8.475158691E0
3.127209407E2,6.809989929E0,4.478744507E1,9.167022705E0
3.127309467E2,6.991855621E0,4.452545166E1,1.002387238E1
3.127409527E2,7.096176147E0,4.410662842E1,1.060446930E1
3.127509597E2,7.338062286E0,4.371413422E1,1.157031250E1
3.127609657E2,7.302757263E0,4.364159393E1,1.227288818E1
3.127709717E2,7.350704193E0,4.366432953E1,1.276800537E1
3.127809778E2,7.012168884E0,4.338851929E1,1.283589935E1
3.127909847E2,6.974777222E0,4.342713928E1,1.315904236E1
3.128009907E2,6.666488647E0,4.333703613E1,1.303253937E1
3.128109967E2,6.633445740E0,4.349995422E1,1.279584503E1
3.128210037E2,6.373420715E0,4.323841858E1,1.278645325E1
3.128310097E2,6.306175232E0,4.336413574E1,1.341303253E1
3.128410157E2,6.031883240E0,4.309647369E1,1.382876587E1
3.128510227E2,6.090049744E0,4.308010864E1,1.405512238E1
3.128610287E2,5.342819214E0,4.280539703E1,1.486162567E1
3.128710347E2,5.664154053E0,4.308220673E1,1.495131683E1
3.128810407E2,5.427070618E0,4.274274445E1,1.567592621E1
3.128910477E2,5.700271606E0,4.280889130E1,1.597129822E1
3.129010537E2,5.457283020E0,4.258504486E1,1.664990997E1
3.129110597E2,5.756835938E0,4.246993256E1,1.688533783E1
3.129210667E2,5.477081299E0,4.219308472E1,1.684001160E1
3.129310727E2,5.770393372E0,4.224297333E1,1.730852509E1
3.129410787E2,5.856513977E0,4.192547607E1,1.749861145E1
3.129510857E2,6.320785522E0,4.188034058E1,1.790754700E1
3.129610917E2,6.125595093E0,4.163629913E1,1.831489563E1
3.129710977E2,6.067687988E0,4.167307281E1,1.838825226E1
3.129811047E2,5.487319946E0,4.170119476E1,1.809346008E1
3.129911107E2,5.255264282E0,4.219004822E1,1.816577911E1
3.130011167E2,4.780517578E0,4.228408051E1,1.736238098E1
3.130111227E2,4.889488220E0,4.244828796E1,1.658142853E1
3.130211297E2,4.532730103E0,4.285365295E1,1.493160248E1
3.130311357E2,4.381103516E0,4.358557892E1,1.418005371E1
3.130411417E2,3.970268250E0,4.410932159E1,1.281841278E1
3.130511487E2,3.979423523E0,4.458524323E1,1.140518188E1
3.130611547E2,4.255661011E0,4.498689270E1,9.629615784E0
3.130711607E2,4.302436829E0,4.549277496E1,7.739395142E0
3.130811677E2,4.154632568E0,4.577185059E1,6.242614746E0
