"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.418487060E-1,-9.151050568E0,4.171050072E0,1.191195011E1
5.443383570E-1,-9.112950325E0,4.369950294E0,1.205400085E1
5.468280160E-1,-9.190050125E0,4.557000160E0,1.205595016E1
5.493175790E-1,-9.181950569E0,4.615950108E0,1.199100018E1
5.518071700E-1,-9.096000671E0,4.650000095E0,1.179705048E1
5.542968830E-1,-9.010050774E0,4.612050056E0,1.157205009E1
5.567865570E-1,-8.896950722E0,4.462950230E0,1.114800072E1
5.592762090E-1,-8.847000122E0,4.327050209E0,1.071000004E1
5.617658670E-1,-8.758950233E0,4.081950188E0,1.038900089E1
5.642555640E-1,-8.635950089E0,3.805050135E0,1.005405045E1
5.667452500E-1,-8.461950302E0,3.493050098E0,9.729000092E0
5.692348180E-1,-8.113950729E0,3.187050104E0,9.628050804E0
5.717244140E-1,-7.719000340E0,2.845050097E0,9.697950363E0
5.742140770E-1,-7.345950127E0,2.482950211E0,9.798000336E0
5.767037200E-1,-6.946050167E0,2.128950119E0,1.000395012E1
5.791934210E-1,-6.568050385E0,1.798050046E0,1.015005016E1
5.816831050E-1,-6.184950352E0,1.530000091E0,1.020495033E1
5.841726800E-1,-5.734950066E0,1.300050020E0,1.021005058E1
5.866622760E-1,-5.209950447E0,1.224000096E0,1.014795017E1
5.891519380E-1,-4.738950253E0,1.140000105E0,9.915000916E0
5.916415810E-1,-4.449000359E0,8.569500446E-1,9.621000290E0
5.941312820E-1,-4.129950047E0,6.180000305E-1,9.400950432E0
5.966209660E-1,-3.775950193E0,3.400500119E-1,9.168000221E0
5.991105500E-1,-3.666000128E0,1.009500027E-1,9.031949997E0
6.016001460E-1,-3.625050068E0,-1.800000109E-2,8.946000099E0
6.040898530E-1,-3.666000128E0,-9.000000358E-2,8.935950279E0
6.065795280E-1,-3.822000265E0,-8.505000174E-2,9.018000603E0
6.090691790E-1,-4.030050278E0,-5.100000277E-2,9.139950752E0
6.115588380E-1,-4.264050007E0,-2.295000106E-2,9.288000107E0
6.140484050E-1,-4.492050171E0,7.005000114E-2,9.373950005E0
6.165379960E-1,-4.710000038E0,1.849500090E-1,9.544050217E0
6.190277050E-1,-4.851000309E0,3.739500046E-1,9.666000366E0
6.215173790E-1,-4.972950459E0,5.080500245E-1,9.862950325E0
6.240070300E-1,-5.004000187E0,6.160500050E-1,1.002600002E1
6.264966880E-1,-5.059050083E0,7.930500507E-1,1.010895061E1
6.289863950E-1,-5.098050117E0,9.840000272E-1,1.018095016E1
6.314760810E-1,-5.172000408E0,1.192950010E0,1.032000065E1
6.339656400E-1,-5.236950397E0,1.330950022E0,1.045395088E1
6.364552370E-1,-5.284050465E0,1.513050079E0,1.056405067E1
6.389449330E-1,-5.320050240E0,1.671000123E0,1.082505035E1
6.414345760E-1,-5.251050472E0,1.782000065E0,1.106205082E1
6.439242770E-1,-5.229000092E0,1.912950039E0,1.138500023E1
6.464139610E-1,-5.098050117E0,1.972950101E0,1.167300034E1
6.489035210E-1,-4.863000393E0,2.064000130E0,1.193595028E1
6.513931170E-1,-4.600050449E0,2.232000113E0,1.207305050E1
6.538827840E-1,-4.389000416E0,2.361000061E0,1.204200077E1
6.563724270E-1,-4.180950165E0,2.466000080E0,1.171605015E1
6.588621270E-1,-4.231050014E0,2.584050179E0,1.142595100E1
6.613518110E-1,-4.132950306E0,2.806050062E0,1.108395100E1
6.638413710E-1,-4.147050381E0,2.955000162E0,1.062900066E1
6.663309670E-1,-4.117949963E0,3.091050148E0,1.026000023E1
6.688206990E-1,-4.080000401E0,3.091050148E0,9.868050575E0
6.713103740E-1,-3.958050251E0,3.085950136E0,9.511050224E0
6.738000250E-1,-4.000950336E0,2.980950117E0,9.171000481E0
6.762896830E-1,-3.967950106E0,2.908950090E0,8.923950195E0
6.787794090E-1,-3.946050167E0,2.806050062E0,8.733000755E0
6.812690950E-1,-3.895950079E0,2.719950199E0,8.674950600E0
6.837586540E-1,-3.898050070E0,2.682000160E0,8.674950600E0
6.862482510E-1,-3.883950233E0,2.610000134E0,8.653950691E0
6.887379140E-1,-3.915000200E0,2.502000093E0,8.626950264E0
6.912275570E-1,-3.975000143E0,2.461950064E0,8.602950096E0
6.937172760E-1,-4.102050304E0,2.461950064E0,8.557950020E0
6.962069600E-1,-4.231050014E0,2.437950134E0,8.661000252E0
6.986965200E-1,-4.480050087E0,2.394000053E0,8.626950264E0
7.011861160E-1,-4.714950085E0,2.362950087E0,8.674950600E0
7.036758240E-1,-4.924950123E0,2.359050035E0,8.752050400E0
7.061654990E-1,-5.052000046E0,2.239050150E0,8.788050652E0
7.086551700E-1,-5.119050026E0,1.903950095E0,8.740050316E0
7.111448290E-1,-5.251050472E0,1.729050040E0,8.761050224E0
7.136343910E-1,-5.395050049E0,1.662000060E0,8.806950569E0
7.161239820E-1,-5.506950378E0,1.510950089E0,8.857050896E0
7.186136910E-1,-5.526000500E0,1.437000036E0,8.935950279E0
7.211033650E-1,-5.505000114E0,1.396050096E0,9.030000687E0
7.235930120E-1,-5.449950218E0,1.354950070E0,9.094050407E0
7.260826700E-1,-5.349000454E0,1.441950083E0,9.267000198E0
7.285722330E-1,-5.308050156E0,1.549050093E0,9.343050003E0
7.310618240E-1,-5.380050182E0,1.603950024E0,9.352950096E0
7.335515320E-1,-5.500050068E0,1.702950120E0,9.429000854E0
7.360412060E-1,-5.767950058E0,1.774050117E0,9.456000328E0
7.385308340E-1,-6.088950157E0,1.858050108E0,9.407999992E0
7.410204920E-1,-6.454950333E0,1.971000075E0,9.256950378E0
7.435101890E-1,-6.664050102E0,2.052000046E0,9.289950371E0
7.459998750E-1,-6.505950451E0,2.325000048E0,9.381000519E0
7.484894340E-1,-6.247050285E0,2.599950075E0,9.475050926E0
7.509790300E-1,-6.148950100E0,2.908950090E0,9.601950645E0
7.534687140E-1,-6.097950459E0,3.115050077E0,9.742950439E0
7.559583890E-1,-6.120000362E0,3.309000254E0,9.765000343E0
7.584480400E-1,-6.229950428E0,3.489000082E0,9.694950104E0
7.609376990E-1,-6.388050079E0,3.663000107E0,9.738000870E0
7.634273960E-1,-6.403050423E0,3.783000231E0,9.613950729E0
7.659170810E-1,-6.409950256E0,3.580050230E0,9.171000481E0
7.684066260E-1,-6.376050472E0,3.357000113E0,8.553000450E0
7.708962220E-1,-6.108000278E0,3.307050228E0,8.005050659E0
7.733858850E-1,-5.742000103E0,3.316050053E0,7.585950375E0
7.758755280E-1,-5.430000305E0,3.309000254E0,7.294050217E0
7.783652290E-1,-5.098050117E0,3.247050047E0,7.090050220E0
7.808549130E-1,-4.779000282E0,3.168000221E0,7.014000416E0
7.833444530E-1,-4.516050339E0,3.127050161E0,6.955950260E0
7.858340490E-1,-4.315050125E0,3.004950047E0,6.838950157E0
7.883237120E-1,-4.084949970E0,2.944950104E0,6.748050213E0
7.908133550E-1,-3.996000290E0,2.871000051E0,6.694950104E0
7.933030560E-1,-3.862050295E0,2.799000025E0,6.609000206E0
7.957927400E-1,-3.751950264E0,2.743950129E0,6.577950478E0
7.982822900E-1,-3.733050108E0,2.742000103E0,6.484050274E0
8.007718860E-1,-3.670950174E0,2.785050154E0,6.451050282E0
