"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.102019397E0,2.503220141E-1,-3.743489981E-1,1.404211044E0
1.106998752E0,2.470369935E-1,-2.265280038E-1,7.201110125E-1
1.111977997E0,3.016299903E-1,-9.740400314E-2,2.721059918E-1
1.116957256E0,4.780989885E-1,2.152499929E-2,-3.455280066E-1
1.121936590E0,5.019189715E-1,1.781499945E-2,-7.652600110E-2
1.126915834E0,-1.910999976E-2,5.763880014E-1,1.219739988E-1
1.131895137E0,-4.848299921E-1,8.767169714E-1,-4.870989919E-1
1.136874463E0,-5.805659890E-1,8.603900075E-1,-9.892380238E-1
1.141853819E0,-7.701889873E-1,7.691990137E-1,-1.088202953E0
1.146833064E0,-9.690350294E-1,5.234220028E-1,-6.848520041E-1
1.151812339E0,-1.082370996E0,2.715910077E-1,-5.255100131E-1
1.156791665E0,-1.133952022E0,7.845299691E-2,-3.946430087E-1
1.161771021E0,-1.225095034E0,7.597599924E-2,-2.360139936E-1
1.166750276E0,-1.273812056E0,2.071180046E-1,3.851859868E-1
1.171729580E0,-1.366850019E0,3.743709922E-1,1.271160960E0
1.176708906E0,-1.314730048E0,4.082869887E-1,1.680371046E0
1.181688281E0,-1.148249984E0,2.152460068E-1,1.331662059E0
1.186667526E0,-1.074614048E0,1.987760067E-1,1.059056997E0
1.191646830E0,-1.063969016E0,3.962239921E-1,9.258999825E-1
1.196626161E0,-1.056205988E0,5.623520017E-1,5.444449782E-1
1.201605382E0,-9.915339947E-1,7.392079830E-1,1.983429939E-1
1.206584637E0,-8.835859895E-1,9.436590075E-1,1.530209929E-1
1.211563994E0,-6.157400012E-1,9.319239855E-1,1.390849948E-1
1.216543238E0,-3.233250082E-1,8.903989792E-1,3.407819867E-1
1.221522541E0,-1.434639990E-1,8.952379823E-1,5.743399858E-1
1.226501872E0,-1.197469980E-1,8.997610211E-1,6.730509996E-1
1.231481228E0,-2.825430036E-1,8.807110190E-1,3.912310004E-1
1.236460473E0,-3.041830063E-1,6.674410105E-1,-9.448199719E-2
1.241439777E0,-2.461979985E-1,4.042339921E-1,-2.798010111E-1
1.246419103E0,-4.473730028E-1,2.444410026E-1,3.995700181E-2
1.251398325E0,-7.255849838E-1,6.068100035E-2,2.653450072E-1
1.256377638E0,-1.092077017E0,-1.322319955E-1,-8.364400268E-2
1.261357008E0,-1.372910023E0,-2.771410048E-1,-1.043009996E0
1.266336346E0,-1.614151955E0,-2.844749987E-1,-2.037291050E0
1.271315569E0,-1.609256983E0,-1.119029969E-1,-2.592559099E0
1.276294869E0,-1.396337986E0,-6.054899842E-2,-2.406083107E0
1.281274195E0,-1.013046980E0,1.779299974E-2,-1.854308963E0
1.286253522E0,-7.470669746E-1,-3.684199974E-2,-9.957069755E-1
1.291232767E0,-3.732559979E-1,-2.179419994E-1,-1.310759932E-1
1.296212071E0,7.139999885E-3,-6.005349755E-1,1.043630958E0
1.301191368E0,3.270100057E-1,-1.039087057E0,1.990468979E0
1.306170589E0,5.068740249E-1,-1.295879006E0,2.555560112E0
1.311149889E0,6.993759871E-1,-1.462092042E0,2.891531944E0
1.316129215E0,9.731860161E-1,-1.558529019E0,3.567919016E0
1.321108570E0,9.905999899E-1,-1.563431025E0,4.052854061E0
1.326087815E0,8.222370148E-1,-1.592210054E0,3.353990078E0
1.331067133E0,3.886420131E-1,-1.430809021E0,1.895686984E0
1.336046459E0,3.722399846E-2,-1.107889056E0,-1.546030045E-1
1.341025815E0,-4.537850022E-1,-5.945730209E-1,-1.109789014E0
1.346005060E0,-7.100530267E-1,1.528840065E-1,-2.281642914E0
1.350984364E0,-5.347329974E-1,6.221150160E-1,-3.376518965E0
1.355963690E0,-3.795849979E-1,9.529889822E-1,-3.996937990E0
1.360942911E0,-4.800400138E-2,9.697639942E-1,-3.972080946E0
1.365922211E0,2.927899957E-1,7.859500051E-1,-3.475758076E0
1.370901581E0,5.589380264E-1,6.421549916E-1,-3.042876005E0
1.375880923E0,7.247300148E-1,5.463070273E-1,-2.844326019E0
