"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.049557606E0,-1.546740055E0,-8.559859991E-1,-1.578541040E0
1.054537293E0,-2.224163055E0,-4.380269945E-1,-1.761703968E0
1.059516985E0,-2.461160898E0,-2.525370121E-1,-1.644178033E0
1.064496697E0,-2.361996889E0,-2.526449859E-1,-1.399049997E0
1.069476389E0,-2.050709963E0,-2.808449864E-1,-1.228639007E0
1.074456081E0,-2.058124065E0,-4.473730028E-1,-1.127547026E0
1.079435779E0,-2.073998928E0,-4.111250043E-1,-8.584790230E-1
1.084415471E0,-2.298810959E0,-2.498079985E-1,-5.759180188E-1
1.089394934E0,-2.573375940E0,1.189200021E-2,-2.355280071E-1
1.094374654E0,-2.820838928E0,2.099560052E-1,-1.929959953E-1
1.099354346E0,-2.902313948E0,3.406769931E-1,-4.631009996E-1
1.104334038E0,-2.860615015E0,4.227510095E-1,-6.071320176E-1
1.109313731E0,-2.603502989E0,5.700359941E-1,-4.977169931E-1
1.114293423E0,-2.224539042E0,8.439069986E-1,-1.820469946E-1
1.119273115E0,-1.778846979E0,9.228709936E-1,9.023699909E-2
1.124252827E0,-1.257715940E0,9.979429841E-1,3.285410106E-1
1.129232519E0,-8.839319944E-1,9.445880055E-1,1.017339975E-1
1.134212131E0,-6.565660238E-1,8.344770074E-1,-2.123540044E-1
1.139191899E0,-6.928939819E-1,8.246639967E-1,-6.076059937E-1
1.144171593E0,-8.967909813E-1,8.795300126E-1,-9.881269932E-1
1.149151280E0,-1.089537024E0,9.259009957E-1,-1.337844968E0
1.154130896E0,-1.230085015E0,9.558870196E-1,-1.807724953E0
1.159110586E0,-1.030058980E0,7.960219979E-1,-2.225795031E0
1.164090278E0,-8.880469799E-1,7.810440063E-1,-2.248203039E0
1.169069971E0,-7.764790058E-1,5.103939772E-1,-2.194103956E0
1.174049663E0,-5.006510019E-1,4.251269996E-1,-1.979634047E0
1.179029360E0,-4.398329854E-1,3.595899940E-1,-1.799739003E0
1.184009053E0,-4.711740017E-1,3.612020016E-1,-1.704241991E0
1.188988516E0,-3.978439867E-1,2.816070020E-1,-1.460116982E0
1.193968183E0,-2.814489901E-1,1.914310008E-1,-1.309648037E0
1.198948106E0,5.600000173E-2,5.034700036E-2,-1.015094995E0
1.203927569E0,2.836779952E-1,5.892900005E-2,-6.500309706E-1
1.208907249E0,3.514469862E-1,-4.560799897E-2,-3.458850086E-1
1.213886942E0,3.448739946E-1,-8.506300300E-2,-1.768579930E-1
1.218866634E0,5.079579949E-1,-1.506000012E-1,-2.522490025E-1
1.223846336E0,7.775040269E-1,-1.723610014E-1,-6.186990142E-1
1.228826029E0,1.053928018E0,-1.198970005E-1,-1.289402962E0
1.233805721E0,1.349280000E0,-8.185999840E-2,-1.662032962E0
1.238785398E0,1.618057013E0,-3.327700123E-2,-1.717620015E0
1.243765091E0,6.182760000E-1,8.503999561E-3,-9.618239999E-1
1.248744783E0,2.037959993E-1,3.490650058E-1,3.080489933E-1
1.253724465E0,1.319559962E-1,7.737020254E-1,5.712630153E-1
1.258704158E0,3.626860082E-1,9.965450168E-1,7.115070224E-1
1.263683775E0,5.161190033E-1,8.450610042E-1,5.778089762E-1
1.268663451E0,7.638959885E-1,3.578749895E-1,8.355159760E-1
1.273643144E0,1.098865032E0,-9.907700121E-2,1.281942010E0
1.278622836E0,1.067047954E0,-3.890700042E-1,1.522127986E0
1.283602518E0,8.918679953E-1,-6.137419939E-1,1.495828032E0
1.288582211E0,6.381750107E-1,-7.521449924E-1,1.271383047E0
1.293561903E0,9.354460239E-1,-1.971790045E-1,1.605581045E0
1.298541585E0,1.028977036E0,1.834969968E-1,9.695429802E-1
