"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.067798246E0,-7.311859727E-1,4.875400066E-1,-2.698160112E-1
1.072777444E0,-6.049829721E-1,5.433930159E-1,-2.726860046E-1
1.077756600E0,-4.255360067E-1,5.020369887E-1,-5.713930130E-1
1.082735691E0,-5.596100092E-1,3.988899887E-1,-6.519809961E-1
1.087714761E0,-5.946969986E-1,2.879160047E-1,-6.096820235E-1
1.092693838E0,-6.632670164E-1,2.148199975E-1,-1.554699987E-1
1.097672915E0,-8.865680099E-1,1.514810026E-1,-1.120100021E-1
1.102652036E0,-9.955049753E-1,4.885999952E-3,8.065299690E-2
1.107631140E0,-1.026859999E0,-3.656210005E-1,4.151929915E-1
1.112610222E0,-1.091410041E0,-8.529919982E-1,9.620490074E-1
1.117589304E0,-9.490910172E-1,-1.083341956E0,8.516029716E-1
1.122568381E0,-5.668039918E-1,-1.050977945E0,4.215660095E-1
1.127547458E0,-5.467510223E-1,-4.194900095E-1,1.547099948E-1
1.132526526E0,-8.813099861E-1,5.508949757E-1,-8.322070241E-1
1.137505603E0,-1.256183982E0,1.412575960E0,-6.705089808E-1
1.142484814E0,-3.476733923E0,1.847983003E0,-1.673043013E0
1.147463970E0,-2.057317972E0,2.124012947E0,-4.913580120E-1
1.152443061E0,-1.531031013E0,1.917397022E0,8.530200273E-2
1.157422131E0,-1.197478056E0,1.816257954E0,-1.472599953E-1
1.162401252E0,-5.590850115E-1,1.638249993E0,-3.198480010E-1
1.167380371E0,-5.800359845E-1,1.709890008E0,-4.668309987E-1
1.172359408E0,-4.884169996E-1,1.523710012E0,-5.450040102E-1
1.177338517E0,-6.986399740E-2,9.908879995E-1,-9.423599839E-1
1.182317616E0,-2.639409900E-1,5.288969874E-1,-1.125954032E0
1.187296697E0,-6.139180064E-1,2.870869935E-1,-1.419577003E0
1.192275747E0,-4.143829942E-1,2.392529994E-1,-1.117300034E0
1.197254958E0,-3.891150057E-1,1.988320053E-1,-5.751259923E-1
1.202234114E0,-3.814949989E-1,3.486030102E-1,-1.090589985E-1
1.207213219E0,-2.216310054E-1,4.233080149E-1,2.947610021E-1
